-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
7	4	56675	88989	52436	|	0.94048	0.92520	0.58924	0.71995	|	0.93827	0.89838	0.58210	0.70646	|	[7] <= [4, 15, 21, 24], -iterate/-dimlex
7	5	74390	88989	61046	|	0.93976	0.82062	0.68599	0.74729	|	0.93089	0.73886	0.66295	0.69885	|	[7] <= [4, 15, 18, 24, 27], direct
7	5	58183	88989	54802	|	0.94519	0.94189	0.61582	0.74473	|	0.94302	0.91636	0.60930	0.73193	|	[7] <= [4, 15, 18, 24, 27], -iterate/-dimlex
7	4	77328	88989	61888	|	0.93793	0.80033	0.69545	0.74421	|	0.92915	0.72248	0.67335	0.69705	|	[7] <= [4, 15, 18, 27], direct
7	4	60067	88989	55583	|	0.94472	0.92535	0.62460	0.74580	|	0.94287	0.90425	0.61918	0.73504	|	[7] <= [4, 15, 18, 27], -iterate/-dimlex
7	3	73311	88989	58921	|	0.93514	0.80371	0.66211	0.72607	|	0.92509	0.70975	0.63376	0.66961	|	[7] <= [4, 15, 18], direct
7	3	54515	88989	52082	|	0.94260	0.95537	0.58526	0.72586	|	0.94083	0.93310	0.57952	0.71499	|	[7] <= [4, 15, 18], -iterate/-dimlex
7	4	74678	88989	60242	|	0.93700	0.80669	0.67696	0.73615	|	0.92707	0.71555	0.65020	0.68131	|	[7] <= [4, 15, 18, 24], direct
7	4	57003	88989	53503	|	0.94312	0.93859	0.60123	0.73295	|	0.94091	0.91203	0.59432	0.71968	|	[7] <= [4, 15, 18, 24], -iterate/-dimlex
7	5	72464	88989	60472	|	0.94090	0.83451	0.67954	0.74909	|	0.93221	0.75234	0.65656	0.70120	|	[7] <= [4, 15, 18, 21, 27], direct
7	5	57285	88989	53125	|	0.94161	0.92738	0.59698	0.72637	|	0.93965	0.90400	0.59082	0.71460	|	[7] <= [4, 15, 18, 21, 27], -iterate/-dimlex
7	4	72936	88989	59994	|	0.93881	0.82255	0.67417	0.74100	|	0.92909	0.73114	0.64778	0.68694	|	[7] <= [4, 15, 18, 21], direct
7	4	57652	88989	53588	|	0.94242	0.92950	0.60218	0.73087	|	0.94037	0.90517	0.59581	0.71861	|	[7] <= [4, 15, 18, 21], -iterate/-dimlex
7	5	70578	88989	59081	|	0.93959	0.83710	0.66391	0.74051	|	0.93033	0.74718	0.63810	0.68835	|	[7] <= [4, 15, 18, 21, 24], direct
7	5	52226	88989	49184	|	0.93749	0.94175	0.55269	0.69658	|	0.93545	0.91500	0.54556	0.68356	|	[7] <= [4, 15, 18, 21, 24], -iterate/-dimlex
7	6	74551	88989	63354	|	0.94626	0.84980	0.71193	0.77478	|	0.93708	0.76539	0.69000	0.72574	|	[7] <= [4, 12, 18, 21, 24, 27], direct
7	6	59206	88989	54927	|	0.94406	0.92772	0.61723	0.74128	|	0.94194	0.90316	0.61087	0.72880	|	[7] <= [4, 12, 18, 21, 24, 27], -iterate/-dimlex
7	5	76606	88989	63819	|	0.94462	0.83308	0.71715	0.77078	|	0.93488	0.74588	0.69420	0.71911	|	[7] <= [4, 12, 21, 24, 27], direct
7	5	59646	88989	55001	|	0.94363	0.92212	0.61806	0.74008	|	0.94159	0.89860	0.61194	0.72807	|	[7] <= [4, 12, 21, 24, 27], -iterate/-dimlex
7	4	83017	88989	65883	|	0.94129	0.79360	0.74034	0.76605	|	0.93098	0.70848	0.71795	0.71318	|	[7] <= [4, 12, 24, 27], direct
7	4	62689	88989	57150	|	0.94547	0.91164	0.64221	0.75357	|	0.94338	0.88880	0.63636	0.74169	|	[7] <= [4, 12, 24, 27], -iterate/-dimlex
7	3	82303	88989	64984	|	0.93971	0.78957	0.73024	0.75875	|	0.92881	0.69877	0.70551	0.70212	|	[7] <= [4, 12, 27], direct
7	3	65497	88989	59587	|	0.94848	0.90976	0.66959	0.77142	|	0.94663	0.89036	0.66481	0.76123	|	[7] <= [4, 12, 27], -iterate/-dimlex
7	2	89919	88989	66013	|	0.93160	0.73413	0.74181	0.73795	|	0.91703	0.62304	0.70916	0.66332	|	[7] <= [4, 12], direct
7	2	69545	88989	60631	|	0.94562	0.87182	0.68133	0.76489	|	0.94318	0.84781	0.67523	0.75174	|	[7] <= [4, 12], -iterate/-dimlex
7	3	83618	88989	65050	|	0.93798	0.77794	0.73098	0.75373	|	0.92550	0.67560	0.70236	0.68872	|	[7] <= [4, 12, 24], direct
7	3	62957	88989	56723	|	0.94383	0.90098	0.63741	0.74662	|	0.94173	0.87809	0.63144	0.73462	|	[7] <= [4, 12, 24], -iterate/-dimlex
7	4	78881	88989	64593	|	0.94356	0.81886	0.72585	0.76955	|	0.93282	0.72553	0.70112	0.71312	|	[7] <= [4, 12, 21, 27], direct
7	4	61461	88989	56085	|	0.94415	0.91252	0.63024	0.74556	|	0.94218	0.89059	0.62455	0.73422	|	[7] <= [4, 12, 21, 27], -iterate/-dimlex
7	3	76231	88989	62977	|	0.94271	0.82613	0.70769	0.76234	|	0.92976	0.70964	0.67529	0.69204	|	[7] <= [4, 12, 21], direct
7	3	59206	88989	54891	|	0.94396	0.92711	0.61682	0.74079	|	0.94162	0.90009	0.60981	0.72705	|	[7] <= [4, 12, 21], -iterate/-dimlex
7	4	78017	88989	63932	|	0.94289	0.81946	0.71842	0.76562	|	0.93112	0.71603	0.69034	0.70295	|	[7] <= [4, 12, 21, 24], direct
7	4	60138	88989	55368	|	0.94399	0.92068	0.62218	0.74256	|	0.94183	0.89607	0.61579	0.72995	|	[7] <= [4, 12, 21, 24], -iterate/-dimlex
7	5	77032	88989	64366	|	0.94560	0.83557	0.72330	0.77539	|	0.93609	0.75097	0.70143	0.72536	|	[7] <= [4, 12, 18, 24, 27], direct
7	5	59784	88989	55857	|	0.94593	0.93431	0.62768	0.75090	|	0.94390	0.91104	0.62177	0.73911	|	[7] <= [4, 12, 18, 24, 27], -iterate/-dimlex
7	4	79550	88989	65325	|	0.94472	0.82118	0.73407	0.77519	|	0.93420	0.73055	0.71063	0.72046	|	[7] <= [4, 12, 18, 27], direct
7	4	64656	88989	60012	|	0.95095	0.92817	0.67437	0.78117	|	0.94906	0.90817	0.66957	0.77083	|	[7] <= [4, 12, 18, 27], -iterate/-dimlex
7	3	77265	88989	64219	|	0.94483	0.83115	0.72165	0.77254	|	0.93187	0.71619	0.69078	0.70326	|	[7] <= [4, 12, 18], direct
7	3	60001	88989	55947	|	0.94588	0.93243	0.62869	0.75101	|	0.94366	0.90715	0.62225	0.73816	|	[7] <= [4, 12, 18], -iterate/-dimlex
7	4	78686	88989	64932	|	0.94483	0.82520	0.72966	0.77449	|	0.93337	0.72537	0.70349	0.71426	|	[7] <= [4, 12, 18, 24], direct
7	4	60037	88989	56269	|	0.94676	0.93723	0.63231	0.75515	|	0.94466	0.91327	0.62627	0.74301	|	[7] <= [4, 12, 18, 24], -iterate/-dimlex
7	5	74582	88989	63122	|	0.94554	0.84634	0.70932	0.77179	|	0.93562	0.75515	0.68527	0.71851	|	[7] <= [4, 12, 18, 21, 27], direct
7	5	58644	88989	54733	|	0.94431	0.93330	0.61505	0.74147	|	0.94241	0.91110	0.60933	0.73027	|	[7] <= [4, 12, 18, 21, 27], -iterate/-dimlex
7	4	75390	88989	63451	|	0.94532	0.84163	0.71302	0.77200	|	0.93323	0.73171	0.68355	0.70681	|	[7] <= [4, 12, 18, 21], direct
7	4	58387	88989	54352	|	0.94358	0.93089	0.61077	0.73759	|	0.94127	0.90381	0.60373	0.72390	|	[7] <= [4, 12, 18, 21], -iterate/-dimlex
7	5	73783	88989	62709	|	0.94550	0.84991	0.70468	0.77051	|	0.93503	0.75261	0.67876	0.71378	|	[7] <= [4, 12, 18, 21, 24], direct
7	5	58059	88989	54411	|	0.94423	0.93716	0.61143	0.74004	|	0.94211	0.91210	0.60497	0.72745	|	[7] <= [4, 12, 18, 21, 24], -iterate/-dimlex
7	6	74185	88989	63259	|	0.94652	0.85271	0.71086	0.77535	|	0.93795	0.77357	0.69044	0.72964	|	[7] <= [4, 12, 15, 21, 24, 27], direct
7	6	59316	88989	54894	|	0.94380	0.92545	0.61686	0.74028	|	0.94178	0.90210	0.61080	0.72841	|	[7] <= [4, 12, 15, 21, 24, 27], -iterate/-dimlex
7	5	76498	88989	64084	|	0.94555	0.83772	0.72013	0.77448	|	0.93676	0.75898	0.69981	0.72820	|	[7] <= [4, 12, 15, 24, 27], direct
7	5	59233	88989	54829	|	0.94374	0.92564	0.61613	0.73982	|	0.94183	0.90360	0.61041	0.72862	|	[7] <= [4, 12, 15, 24, 27], -iterate/-dimlex
7	4	79593	88989	65012	|	0.94374	0.81680	0.73056	0.77128	|	0.93485	0.74017	0.71073	0.72515	|	[7] <= [4, 12, 15, 27], direct
7	4	64886	88989	59234	|	0.94834	0.91289	0.66563	0.76989	|	0.94646	0.89299	0.66071	0.75948	|	[7] <= [4, 12, 15, 27], -iterate/-dimlex
7	3	76343	88989	63193	|	0.94318	0.82775	0.71012	0.76443	|	0.93340	0.73993	0.68650	0.71221	|	[7] <= [4, 12, 15], direct
7	3	58351	88989	54407	|	0.94379	0.93240	0.61139	0.73852	|	0.94204	0.91184	0.60607	0.72816	|	[7] <= [4, 12, 15], -iterate/-dimlex
7	4	78071	88989	64326	|	0.94396	0.82394	0.72285	0.77009	|	0.93431	0.73921	0.70059	0.71938	|	[7] <= [4, 12, 15, 24], direct
7	4	59585	88989	55399	|	0.94488	0.92974	0.62253	0.74574	|	0.94292	0.90715	0.61674	0.73427	|	[7] <= [4, 12, 15, 24], -iterate/-dimlex
7	5	74187	88989	62935	|	0.94557	0.84832	0.70722	0.77137	|	0.93682	0.76745	0.68605	0.72447	|	[7] <= [4, 12, 15, 21, 27], direct
7	5	58735	88989	54137	|	0.94244	0.92171	0.60835	0.73294	|	0.94058	0.89995	0.60264	0.72189	|	[7] <= [4, 12, 15, 21, 27], -iterate/-dimlex
7	4	75528	88989	63186	|	0.94435	0.83659	0.71004	0.76813	|	0.93470	0.74900	0.68675	0.71653	|	[7] <= [4, 12, 15, 21], direct
7	4	58970	88989	54054	|	0.94186	0.91663	0.60742	0.73066	|	0.93997	0.89464	0.60161	0.71943	|	[7] <= [4, 12, 15, 21], -iterate/-dimlex
7	5	72876	88989	62071	|	0.94496	0.85173	0.69751	0.76694	|	0.93586	0.76609	0.67469	0.71749	|	[7] <= [4, 12, 15, 21, 24], direct
7	5	57338	88989	53261	|	0.94192	0.92889	0.59851	0.72797	|	0.93996	0.90538	0.59233	0.71614	|	[7] <= [4, 12, 15, 21, 24], -iterate/-dimlex
7	6	74131	88989	63511	|	0.94733	0.85674	0.71369	0.77870	|	0.93884	0.77821	0.69365	0.73350	|	[7] <= [4, 12, 15, 18, 24, 27], direct
7	6	58848	88989	54726	|	0.94400	0.92995	0.61497	0.74035	|	0.94198	0.90645	0.60889	0.72846	|	[7] <= [4, 12, 15, 18, 24, 27], -iterate/-dimlex
7	5	74388	88989	63401	|	0.94664	0.85230	0.71245	0.77613	|	0.93799	0.77263	0.69194	0.73006	|	[7] <= [4, 12, 15, 18, 27], direct
7	5	58364	88989	54550	|	0.94419	0.93465	0.61299	0.74039	|	0.94239	0.91349	0.60755	0.72975	|	[7] <= [4, 12, 15, 18, 27], -iterate/-dimlex
7	4	75867	88989	63916	|	0.94598	0.84247	0.71824	0.77541	|	0.93629	0.75492	0.69552	0.72400	|	[7] <= [4, 12, 15, 18], direct
7	4	61678	88989	57531	|	0.94805	0.93276	0.64649	0.76368	|	0.94618	0.91199	0.64133	0.75308	|	[7] <= [4, 12, 15, 18], -iterate/-dimlex
7	5	73373	88989	62745	|	0.94620	0.85515	0.70508	0.77290	|	0.93707	0.76984	0.68277	0.72370	|	[7] <= [4, 12, 15, 18, 24], direct
7	5	56360	88989	53250	|	0.94332	0.94481	0.59838	0.73271	|	0.94138	0.92122	0.59229	0.72101	|	[7] <= [4, 12, 15, 18, 24], -iterate/-dimlex
7	6	73174	88989	62833	|	0.94675	0.85867	0.70607	0.77493	|	0.93818	0.77836	0.68529	0.72886	|	[7] <= [4, 12, 15, 18, 21, 27], direct
7	6	57720	88989	53416	|	0.94182	0.92543	0.60025	0.72818	|	0.93994	0.90308	0.59437	0.71690	|	[7] <= [4, 12, 15, 18, 21, 27], -iterate/-dimlex
7	5	71169	88989	61498	|	0.94578	0.86411	0.69107	0.76796	|	0.93659	0.77563	0.66754	0.71754	|	[7] <= [4, 12, 15, 18, 21], direct
7	5	56135	88989	52737	|	0.94215	0.93946	0.59262	0.72678	|	0.94031	0.91703	0.58677	0.71564	|	[7] <= [4, 12, 15, 18, 21], -iterate/-dimlex
7	6	71694	88989	61961	|	0.94637	0.86424	0.69627	0.77122	|	0.93751	0.77957	0.67404	0.72297	|	[7] <= [4, 12, 15, 18, 21, 24], direct
7	6	55643	88989	52282	|	0.94154	0.93959	0.58751	0.72296	|	0.93959	0.91556	0.58121	0.71105	|	[7] <= [4, 12, 15, 18, 21, 24], -iterate/-dimlex
12	7	85331	88451	74234	|	0.96628	0.86995	0.83926	0.85433	|	0.95550	0.77506	0.82307	0.79834	|	[12] <= [4, 7, 15, 18, 21, 24, 27], direct
12	7	70088	88451	67655	|	0.96906	0.96528	0.76488	0.85348	|	0.96716	0.94494	0.76103	0.84307	|	[12] <= [4, 7, 15, 18, 21, 24, 27], -iterate/-dimlex
12	6	82719	88451	71538	|	0.96258	0.86483	0.80878	0.83587	|	0.95145	0.76382	0.78884	0.77613	|	[12] <= [7, 15, 18, 21, 24, 27], direct
12	6	67008	88451	64781	|	0.96550	0.96676	0.73239	0.83341	|	0.96345	0.94378	0.72765	0.82174	|	[12] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
12	5	79670	88451	67634	|	0.95624	0.84892	0.76464	0.80458	|	0.94483	0.74137	0.73940	0.74038	|	[12] <= [15, 18, 21, 24, 27], direct
12	5	62433	88451	61094	|	0.96178	0.97855	0.69071	0.80981	|	0.95950	0.95124	0.68463	0.79621	|	[12] <= [15, 18, 21, 24, 27], -iterate/-dimlex
12	4	85713	88451	69668	|	0.95361	0.81280	0.78764	0.80002	|	0.94103	0.70265	0.76227	0.73125	|	[12] <= [18, 21, 24, 27], direct
12	4	65382	88451	63227	|	0.96353	0.96703	0.71482	0.82202	|	0.96020	0.92880	0.70653	0.80256	|	[12] <= [18, 21, 24, 27], -iterate/-dimlex
12	3	90351	88451	67543	|	0.94177	0.74756	0.76362	0.75550	|	0.92923	0.64334	0.73545	0.68632	|	[12] <= [21, 24, 27], direct
12	3	65241	88451	61485	|	0.95908	0.94242	0.69513	0.80010	|	0.95533	0.89928	0.68510	0.77771	|	[12] <= [21, 24, 27], -iterate/-dimlex
12	2	99292	88451	61421	|	0.91356	0.61858	0.69440	0.65430	|	0.90358	0.54314	0.66613	0.59838	|	[12] <= [24, 27], direct
12	2	62229	88451	55405	|	0.94689	0.89034	0.62639	0.73539	|	0.94291	0.84226	0.61331	0.70978	|	[12] <= [24, 27], -iterate/-dimlex
12	1	65838	88451	46536	|	0.91846	0.70682	0.52612	0.60323	|	0.91655	0.68506	0.51831	0.59013	|	[12] <= [27], direct
12	1	48241	88451	44935	|	0.93763	0.93146	0.50802	0.65746	|	0.93584	0.90358	0.50042	0.64412	|	[12] <= [27], -iterate/-dimlex
12	1	53492	88451	33007	|	0.89887	0.61704	0.37316	0.46507	|	0.89043	0.49859	0.32480	0.39335	|	[12] <= [24], direct
12	1	22496	88451	21431	|	0.90931	0.95265	0.24229	0.38632	|	0.90788	0.90482	0.23296	0.37052	|	[12] <= [24], -iterate/-dimlex
12	2	91761	88451	65911	|	0.93555	0.71828	0.74516	0.73148	|	0.92693	0.64776	0.72505	0.68423	|	[12] <= [21, 27], direct
12	2	68902	88451	62043	|	0.95569	0.90045	0.70143	0.78858	|	0.95238	0.86437	0.69280	0.76913	|	[12] <= [21, 27], -iterate/-dimlex
12	1	57934	88451	49267	|	0.93626	0.85039	0.55699	0.67311	|	0.92750	0.73678	0.52138	0.61064	|	[12] <= [21], direct
12	1	43730	88451	41188	|	0.93366	0.94187	0.46565	0.62320	|	0.93296	0.92984	0.46246	0.61770	|	[12] <= [21], -iterate/-dimlex
12	2	89253	88451	61792	|	0.92791	0.69232	0.69860	0.69544	|	0.91548	0.58775	0.66304	0.62313	|	[12] <= [21, 24], direct
12	2	59846	88451	54597	|	0.94791	0.91229	0.61725	0.73631	|	0.94539	0.88056	0.60885	0.71992	|	[12] <= [21, 24], -iterate/-dimlex
12	3	89701	88451	65664	|	0.93763	0.73203	0.74237	0.73716	|	0.92507	0.62690	0.71163	0.66658	|	[12] <= [18, 24, 27], direct
12	3	61850	88451	58826	|	0.95651	0.95110	0.66506	0.78277	|	0.95297	0.90811	0.65468	0.76085	|	[12] <= [18, 24, 27], -iterate/-dimlex
12	2	90856	88451	63195	|	0.92952	0.69555	0.71446	0.70488	|	0.91975	0.61483	0.68864	0.64964	|	[12] <= [18, 27], direct
12	2	63338	88451	57795	|	0.95178	0.91248	0.65341	0.76151	|	0.94855	0.87416	0.64363	0.74139	|	[12] <= [18, 27], -iterate/-dimlex
12	1	56251	88451	45692	|	0.92898	0.81228	0.51657	0.63153	|	0.91654	0.64615	0.45947	0.53705	|	[12] <= [18], direct
12	1	36953	88451	36019	|	0.92892	0.97472	0.40721	0.57444	|	0.92813	0.95870	0.40322	0.56768	|	[12] <= [18], -iterate/-dimlex
12	2	85998	88451	56628	|	0.91849	0.65848	0.64021	0.64922	|	0.90480	0.53890	0.59288	0.56461	|	[12] <= [18, 24], direct
12	2	47390	88451	44098	|	0.93654	0.93053	0.49855	0.64925	|	0.93449	0.89816	0.48970	0.63383	|	[12] <= [18, 24], -iterate/-dimlex
12	3	83923	88451	68750	|	0.95355	0.81920	0.77726	0.79768	|	0.94166	0.71289	0.75227	0.73205	|	[12] <= [18, 21, 27], direct
12	3	64528	88451	62760	|	0.96342	0.97260	0.70954	0.82050	|	0.95995	0.93215	0.70071	0.80003	|	[12] <= [18, 21, 27], -iterate/-dimlex
12	2	81410	88451	63962	|	0.94414	0.78567	0.72313	0.75310	|	0.92835	0.64009	0.68029	0.65958	|	[12] <= [18, 21], direct
12	2	61156	88451	57222	|	0.95316	0.93567	0.64693	0.76496	|	0.95160	0.91644	0.64217	0.75517	|	[12] <= [18, 21], -iterate/-dimlex
12	3	80777	88451	64497	|	0.94641	0.79845	0.72918	0.76224	|	0.93295	0.67339	0.69426	0.68367	|	[12] <= [18, 21, 24], direct
12	3	59495	88451	57672	|	0.95657	0.96935	0.65202	0.77963	|	0.95450	0.94313	0.64577	0.76663	|	[12] <= [18, 21, 24], -iterate/-dimlex
12	4	81817	88451	65664	|	0.94813	0.80257	0.74237	0.77130	|	0.93644	0.69530	0.71400	0.70453	|	[12] <= [15, 21, 24, 27], direct
12	4	63201	88451	59303	|	0.95598	0.93832	0.67046	0.78209	|	0.95352	0.90911	0.66343	0.76708	|	[12] <= [15, 21, 24, 27], -iterate/-dimlex
12	3	83533	88451	59802	|	0.93023	0.71590	0.67610	0.69543	|	0.91879	0.61303	0.64125	0.62682	|	[12] <= [15, 24, 27], direct
12	3	57574	88451	53145	|	0.94707	0.92307	0.60084	0.72788	|	0.94432	0.88713	0.59128	0.70960	|	[12] <= [15, 24, 27], -iterate/-dimlex
12	2	86287	88451	59145	|	0.92481	0.68544	0.66867	0.67695	|	0.91672	0.61498	0.64421	0.62926	|	[12] <= [15, 27], direct
12	2	61759	88451	54067	|	0.94396	0.87545	0.61126	0.71988	|	0.94230	0.85537	0.60573	0.70923	|	[12] <= [15, 27], -iterate/-dimlex
12	1	30014	88451	18857	|	0.89244	0.62827	0.21319	0.31835	|	0.88624	0.47307	0.16945	0.24952	|	[12] <= [15], direct
12	1	14460	88451	11579	|	0.89377	0.80076	0.13090	0.22502	|	0.89330	0.77600	0.12737	0.21883	|	[12] <= [15], -iterate/-dimlex
12	2	72429	88451	42479	|	0.89888	0.58649	0.48025	0.52808	|	0.88836	0.47750	0.42932	0.45213	|	[12] <= [15, 24], direct
12	2	36872	88451	31190	|	0.91616	0.84589	0.35262	0.49775	|	0.91426	0.80719	0.34200	0.48045	|	[12] <= [15, 24], -iterate/-dimlex
12	3	77760	88451	62645	|	0.94549	0.80561	0.70824	0.75380	|	0.93483	0.70261	0.67919	0.69070	|	[12] <= [15, 21, 27], direct
12	3	59577	88451	56230	|	0.95262	0.94382	0.63571	0.75972	|	0.95062	0.91862	0.62943	0.74701	|	[12] <= [15, 21, 27], -iterate/-dimlex
12	2	75470	88451	58020	|	0.93622	0.76878	0.65595	0.70790	|	0.92681	0.67514	0.62608	0.64968	|	[12] <= [15, 21], direct
12	2	56575	88451	51475	|	0.94396	0.90985	0.58196	0.70987	|	0.94252	0.89081	0.57680	0.70022	|	[12] <= [15, 21], -iterate/-dimlex
12	3	72659	88451	56373	|	0.93558	0.77585	0.63733	0.69980	|	0.92468	0.66319	0.60034	0.63020	|	[12] <= [15, 21, 24], direct
12	3	52088	88451	49044	|	0.94346	0.94156	0.55447	0.69794	|	0.94158	0.91445	0.54724	0.68472	|	[12] <= [15, 21, 24], -iterate/-dimlex
12	4	81531	88451	64947	|	0.94660	0.79659	0.73427	0.76416	|	0.93516	0.69118	0.70567	0.69835	|	[12] <= [15, 18, 24, 27], direct
12	4	61273	88451	58405	|	0.95616	0.95319	0.66030	0.78016	|	0.95373	0.92345	0.65316	0.76514	|	[12] <= [15, 18, 24, 27], -iterate/-dimlex
12	3	79091	88451	63244	|	0.94532	0.79963	0.71501	0.75496	|	0.93458	0.69774	0.68644	0.69204	|	[12] <= [15, 18, 27], direct
12	3	59522	88451	57023	|	0.95481	0.95801	0.64468	0.77072	|	0.95294	0.93447	0.63896	0.75897	|	[12] <= [15, 18, 27], -iterate/-dimlex
12	2	71716	88451	52175	|	0.92565	0.72752	0.58987	0.65150	|	0.91559	0.62212	0.55155	0.58471	|	[12] <= [15, 18], direct
12	2	46308	88451	41593	|	0.93131	0.89818	0.47023	0.61729	|	0.93019	0.88012	0.46518	0.60866	|	[12] <= [15, 18], -iterate/-dimlex
12	3	71753	88451	54318	|	0.93131	0.75701	0.61410	0.67811	|	0.92044	0.64324	0.57486	0.60713	|	[12] <= [15, 18, 24], direct
12	3	43835	88451	41874	|	0.93535	0.95526	0.47341	0.63308	|	0.93377	0.92820	0.46625	0.62071	|	[12] <= [15, 18, 24], -iterate/-dimlex
12	4	81513	88451	68304	|	0.95557	0.83795	0.77222	0.80374	|	0.94409	0.73217	0.74762	0.73981	|	[12] <= [15, 18, 21, 27], direct
12	4	64943	88451	61735	|	0.96014	0.95060	0.69795	0.80492	|	0.95802	0.92611	0.69242	0.79240	|	[12] <= [15, 18, 21, 27], -iterate/-dimlex
12	3	71015	88451	59234	|	0.94539	0.83410	0.66968	0.74290	|	0.93485	0.72263	0.63721	0.67724	|	[12] <= [15, 18, 21], direct
12	3	54674	88451	52364	|	0.94886	0.95774	0.59201	0.73172	|	0.94737	0.93739	0.58681	0.72178	|	[12] <= [15, 18, 21], -iterate/-dimlex
12	4	75498	88451	62468	|	0.94803	0.82741	0.70624	0.76204	|	0.93724	0.72009	0.67662	0.69768	|	[12] <= [15, 18, 21, 24], direct
12	4	58213	88451	55279	|	0.95191	0.94959	0.62496	0.75381	|	0.95016	0.92712	0.61933	0.74260	|	[12] <= [15, 18, 21, 24], -iterate/-dimlex
12	5	86200	88451	72704	|	0.96105	0.84343	0.82196	0.83256	|	0.94870	0.73587	0.80112	0.76711	|	[12] <= [7, 18, 21, 24, 27], direct
12	5	68742	88451	66024	|	0.96651	0.96046	0.74644	0.84003	|	0.96338	0.92633	0.73953	0.82246	|	[12] <= [7, 18, 21, 24, 27], -iterate/-dimlex
12	4	91394	88451	72947	|	0.95478	0.79815	0.82471	0.81122	|	0.94199	0.69313	0.80337	0.74419	|	[12] <= [7, 21, 24, 27], direct
12	4	71170	88451	66347	|	0.96413	0.93223	0.75009	0.83130	|	0.96091	0.89827	0.74307	0.81333	|	[12] <= [7, 21, 24, 27], -iterate/-dimlex
12	3	98173	88451	70424	|	0.93903	0.71734	0.79619	0.75471	|	0.92622	0.61941	0.77133	0.68707	|	[12] <= [7, 24, 27], direct
12	3	68242	88451	63642	|	0.96083	0.93259	0.71951	0.81231	|	0.95712	0.89185	0.71041	0.79086	|	[12] <= [7, 24, 27], -iterate/-dimlex
12	2	104905	88451	70975	|	0.93153	0.67656	0.80242	0.73413	|	0.92118	0.60248	0.78339	0.68113	|	[12] <= [7, 27], direct
12	2	72443	88451	64871	|	0.95850	0.89547	0.73341	0.80638	|	0.95520	0.86121	0.72571	0.78768	|	[12] <= [7, 27], -iterate/-dimlex
12	1	74889	88451	57749	|	0.93628	0.77112	0.65289	0.70710	|	0.92759	0.68403	0.62526	0.65333	|	[12] <= [7], direct
12	1	53716	88451	49972	|	0.94376	0.93030	0.56496	0.70300	|	0.94212	0.90734	0.55881	0.69165	|	[12] <= [7], -iterate/-dimlex
12	2	100011	88451	64674	|	0.92126	0.64666	0.73118	0.68633	|	0.90949	0.55827	0.70133	0.62168	|	[12] <= [7, 24], direct
12	2	62256	88451	56564	|	0.94994	0.90857	0.63949	0.75064	|	0.94743	0.87824	0.63163	0.73479	|	[12] <= [7, 24], -iterate/-dimlex
12	3	90793	88451	72675	|	0.95485	0.80044	0.82164	0.81090	|	0.94257	0.69885	0.80087	0.74639	|	[12] <= [7, 21, 27], direct
12	3	70714	88451	65944	|	0.96367	0.93254	0.74554	0.82862	|	0.96025	0.89624	0.73793	0.80942	|	[12] <= [7, 21, 27], -iterate/-dimlex
12	2	94425	88451	70233	|	0.94351	0.74379	0.79403	0.76809	|	0.93088	0.64338	0.76930	0.70073	|	[12] <= [7, 21], direct
12	2	70021	88451	63178	|	0.95722	0.90227	0.71427	0.79733	|	0.95508	0.87927	0.70897	0.78499	|	[12] <= [7, 21], -iterate/-dimlex
12	3	88617	88451	68206	|	0.94585	0.76967	0.77111	0.77039	|	0.93328	0.66317	0.74377	0.70117	|	[12] <= [7, 21, 24], direct
12	3	66010	88451	60859	|	0.95639	0.92196	0.68805	0.78801	|	0.95421	0.89727	0.68219	0.77509	|	[12] <= [7, 21, 24], -iterate/-dimlex
12	4	91339	88451	71850	|	0.95193	0.78663	0.81231	0.79926	|	0.93935	0.68327	0.78989	0.73272	|	[12] <= [7, 18, 24, 27], direct
12	4	68950	88451	65234	|	0.96412	0.94610	0.73751	0.82888	|	0.96087	0.91063	0.73005	0.81040	|	[12] <= [7, 18, 24, 27], -iterate/-dimlex
12	3	91012	88451	71507	|	0.95145	0.78568	0.80843	0.79689	|	0.93921	0.68467	0.78621	0.73194	|	[12] <= [7, 18, 27], direct
12	3	68179	88451	64969	|	0.96444	0.95291	0.73451	0.82958	|	0.96109	0.91594	0.72673	0.81043	|	[12] <= [7, 18, 27], -iterate/-dimlex
12	2	93658	88451	67625	|	0.93758	0.72204	0.76454	0.74268	|	0.92468	0.61862	0.73559	0.67205	|	[12] <= [7, 18], direct
12	2	66683	88451	60997	|	0.95586	0.91473	0.68961	0.78637	|	0.95378	0.89139	0.68405	0.77408	|	[12] <= [7, 18], -iterate/-dimlex
12	3	89108	88451	67313	|	0.94281	0.75540	0.76102	0.75820	|	0.93029	0.64987	0.73258	0.68875	|	[12] <= [7, 18, 24], direct
12	3	64188	88451	60331	|	0.95741	0.93991	0.68208	0.79050	|	0.95519	0.91403	0.67599	0.77719	|	[12] <= [7, 18, 24], -iterate/-dimlex
12	4	88823	88451	73701	|	0.96021	0.82975	0.83324	0.83149	|	0.94764	0.72349	0.81332	0.76578	|	[12] <= [7, 18, 21, 27], direct
