-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	1	5666	66165	537	|	0.87843	0.09477	0.00811	0.01495	|	0.87843	0.09477	0.00811	0.01495	|	[4] <= [27], direct
4	1	1245	66165	429	|	0.88566	0.34457	0.00648	0.01272	|	0.88566	0.34457	0.00648	0.01272	|	[4] <= [27], -iterate/-dimlex
4	1	16096	66165	4174	|	0.87301	0.25931	0.06308	0.10148	|	0.86979	0.14276	0.03574	0.05717	|	[4] <= [24], direct
4	1	3816	66165	2087	|	0.88694	0.54690	0.03154	0.05964	|	0.88564	0.34984	0.02040	0.03856	|	[4] <= [24], -iterate/-dimlex
4	2	18933	66165	4412	|	0.86895	0.23303	0.06668	0.10369	|	0.86563	0.13072	0.03853	0.05952	|	[4] <= [21, 27], direct
4	2	6709	66165	1600	|	0.88029	0.23848	0.02418	0.04391	|	0.87951	0.17051	0.01741	0.03159	|	[4] <= [21, 27], -iterate/-dimlex
4	1	17639	66165	4332	|	0.87090	0.24559	0.06547	0.10338	|	0.86757	0.13577	0.03728	0.05850	|	[4] <= [21], direct
4	1	6572	66165	1549	|	0.88035	0.23569	0.02341	0.04259	|	0.87958	0.16722	0.01672	0.03040	|	[4] <= [21], -iterate/-dimlex
4	2	27811	66165	6094	|	0.85948	0.21912	0.09210	0.12969	|	0.85513	0.12797	0.05593	0.07784	|	[4] <= [21, 24], direct
4	2	10365	66165	3611	|	0.88092	0.34838	0.05457	0.09436	|	0.87898	0.23907	0.03810	0.06573	|	[4] <= [21, 24], -iterate/-dimlex
4	3	25611	66165	6114	|	0.86333	0.23872	0.09240	0.13323	|	0.85950	0.15161	0.06073	0.08672	|	[4] <= [18, 24, 27], direct
4	3	5531	66165	2384	|	0.88501	0.43102	0.03603	0.06650	|	0.88352	0.27391	0.02320	0.04278	|	[4] <= [18, 24, 27], -iterate/-dimlex
4	2	14948	66165	4351	|	0.87559	0.29107	0.06575	0.10728	|	0.87292	0.18704	0.04327	0.07028	|	[4] <= [18, 27], direct
4	2	2959	66165	1861	|	0.88763	0.62892	0.02812	0.05384	|	0.88641	0.38796	0.01753	0.03356	|	[4] <= [18, 27], -iterate/-dimlex
4	1	13411	66165	4260	|	0.87792	0.31764	0.06438	0.10706	|	0.87525	0.20170	0.04186	0.06934	|	[4] <= [18], direct
4	1	2824	66165	1795	|	0.88764	0.63562	0.02712	0.05203	|	0.88641	0.38314	0.01653	0.03169	|	[4] <= [18], -iterate/-dimlex
4	2	24829	66165	6081	|	0.86456	0.24491	0.09190	0.13365	|	0.86073	0.15526	0.06029	0.08685	|	[4] <= [18, 24], direct
4	2	5473	66165	2369	|	0.88506	0.43285	0.03580	0.06613	|	0.88358	0.27608	0.02313	0.04269	|	[4] <= [18, 24], -iterate/-dimlex
4	3	21747	66165	5437	|	0.86764	0.25001	0.08217	0.12369	|	0.86346	0.13804	0.04710	0.07024	|	[4] <= [18, 21, 27], direct
4	3	7599	66165	2400	|	0.88151	0.31583	0.03627	0.06507	|	0.87974	0.18002	0.02100	0.03761	|	[4] <= [18, 21, 27], -iterate/-dimlex
4	2	25591	66165	6071	|	0.86322	0.23723	0.09175	0.13232	|	0.85903	0.14208	0.05705	0.08141	|	[4] <= [18, 21], direct
4	2	8938	66165	3427	|	0.88274	0.38341	0.05179	0.09126	|	0.88089	0.26281	0.03609	0.06346	|	[4] <= [18, 21], -iterate/-dimlex
4	3	20719	66165	5748	|	0.87048	0.27742	0.08687	0.13231	|	0.86616	0.15618	0.05083	0.07670	|	[4] <= [18, 21, 24], direct
4	3	4851	66165	2574	|	0.88683	0.53061	0.03890	0.07249	|	0.88502	0.31354	0.02335	0.04348	|	[4] <= [18, 21, 24], -iterate/-dimlex
4	4	16795	66165	4895	|	0.87429	0.29145	0.07398	0.11800	|	0.87008	0.14551	0.03835	0.06071	|	[4] <= [15, 21, 24, 27], direct
4	4	4349	66165	2174	|	0.88632	0.49988	0.03285	0.06166	|	0.88486	0.30397	0.02024	0.03795	|	[4] <= [15, 21, 24, 27], -iterate/-dimlex
4	3	17569	66165	4512	|	0.87164	0.25681	0.06819	0.10776	|	0.86793	0.13398	0.03677	0.05771	|	[4] <= [15, 24, 27], direct
4	3	4001	66165	2213	|	0.88705	0.55311	0.03344	0.06307	|	0.88561	0.34291	0.02100	0.03958	|	[4] <= [15, 24, 27], -iterate/-dimlex
4	2	9884	66165	2610	|	0.87831	0.26406	0.03944	0.06863	|	0.87596	0.12565	0.01916	0.03326	|	[4] <= [15, 27], direct
4	2	2238	66165	1375	|	0.88720	0.61438	0.02078	0.04020	|	0.88671	0.48570	0.01650	0.03191	|	[4] <= [15, 27], -iterate/-dimlex
4	1	4218	66165	2073	|	0.88620	0.49146	0.03133	0.05890	|	0.88385	0.16714	0.01088	0.02043	|	[4] <= [15], direct
4	1	948	66165	935	|	0.88791	0.98628	0.01413	0.02786	|	0.88742	0.69092	0.00994	0.01960	|	[4] <= [15], -iterate/-dimlex
4	2	17078	66165	4488	|	0.87240	0.26279	0.06783	0.10782	|	0.86869	0.13643	0.03640	0.05747	|	[4] <= [15, 24], direct
4	2	3956	66165	2207	|	0.88711	0.55788	0.03335	0.06294	|	0.88566	0.34529	0.02091	0.03943	|	[4] <= [15, 24], -iterate/-dimlex
4	3	19442	66165	4956	|	0.86995	0.25491	0.07490	0.11578	|	0.86590	0.13378	0.04076	0.06248	|	[4] <= [15, 21, 27], direct
4	3	7417	66165	2313	|	0.88153	0.31185	0.03495	0.06286	|	0.87975	0.17217	0.01960	0.03520	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	17639	66165	4332	|	0.87090	0.24559	0.06547	0.10338	|	0.86757	0.13577	0.03728	0.05850	|	[4] <= [15, 21], direct
4	2	6572	66165	1549	|	0.88035	0.23569	0.02341	0.04259	|	0.87958	0.16722	0.01672	0.03040	|	[4] <= [15, 21], -iterate/-dimlex
4	3	16481	66165	4823	|	0.87458	0.29264	0.07289	0.11671	|	0.87027	0.14052	0.03638	0.05779	|	[4] <= [15, 21, 24], direct
4	3	4440	66165	2046	|	0.88572	0.46081	0.03092	0.05795	|	0.88419	0.25968	0.01766	0.03307	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	14555	66165	4496	|	0.87676	0.30889	0.06795	0.11139	|	0.87321	0.16660	0.03783	0.06166	|	[4] <= [15, 18, 24, 27], direct
4	4	2618	66165	2090	|	0.88900	0.79831	0.03158	0.06077	|	0.88758	0.48204	0.01931	0.03714	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	14739	66165	4561	|	0.87667	0.30945	0.06893	0.11275	|	0.87359	0.18786	0.04301	0.07000	|	[4] <= [15, 18, 27], direct
4	3	3006	66165	1954	|	0.88787	0.65003	0.02953	0.05649	|	0.88648	0.38123	0.01753	0.03352	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	14266	66165	4530	|	0.87738	0.31753	0.06846	0.11264	|	0.87430	0.19192	0.04253	0.06963	|	[4] <= [15, 18], direct
4	2	2957	66165	1925	|	0.88786	0.65099	0.02909	0.05569	|	0.88647	0.37774	0.01709	0.03270	|	[4] <= [15, 18], -iterate/-dimlex
4	3	13701	66165	4371	|	0.87780	0.31902	0.06606	0.10945	|	0.87424	0.16787	0.03588	0.05912	|	[4] <= [15, 18, 24], direct
4	3	2382	66165	1965	|	0.88898	0.82493	0.02969	0.05733	|	0.88757	0.47942	0.01747	0.03372	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	14137	66165	4649	|	0.87801	0.32885	0.07026	0.11578	|	0.87437	0.17910	0.03953	0.06476	|	[4] <= [15, 18, 21, 27], direct
4	4	3347	66165	2134	|	0.88790	0.63758	0.03225	0.06139	|	0.88643	0.38123	0.01953	0.03717	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	13289	66165	4554	|	0.87914	0.34268	0.06882	0.11463	|	0.87550	0.18338	0.03804	0.06302	|	[4] <= [15, 18, 21], direct
4	3	2862	66165	2048	|	0.88844	0.71558	0.03095	0.05933	|	0.88697	0.41614	0.01823	0.03494	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	15250	66165	4929	|	0.87706	0.32321	0.07449	0.12108	|	0.87291	0.16478	0.03942	0.06362	|	[4] <= [15, 18, 21, 24], direct
4	4	3080	66165	2119	|	0.88831	0.68798	0.03202	0.06120	|	0.88685	0.41233	0.01944	0.03713	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	19497	66165	6975	|	0.87679	0.35774	0.10541	0.16284	|	0.87252	0.23034	0.07052	0.10798	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	4892	66165	2667	|	0.88708	0.54517	0.04030	0.07506	|	0.88531	0.33483	0.02514	0.04678	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	22314	66165	7979	|	0.87540	0.35757	0.12059	0.18035	|	0.87128	0.25011	0.08752	0.12966	|	[4] <= [12, 21, 24, 27], direct
4	4	6762	66165	3962	|	0.88832	0.58592	0.05988	0.10865	|	0.88634	0.41570	0.04323	0.07832	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	55935	66165	42190	|	0.93519	0.75426	0.63764	0.69107	|	0.93359	0.73764	0.63248	0.68102	|	[4] <= [12, 24, 27], direct
4	3	47391	66165	40772	|	0.94500	0.86033	0.61621	0.71809	|	0.94401	0.84815	0.61284	0.71154	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	53110	66165	41526	|	0.93776	0.78188	0.62761	0.69630	|	0.93673	0.77053	0.62418	0.68968	|	[4] <= [12, 27], direct
4	2	46123	66165	40297	|	0.94554	0.87368	0.60903	0.71774	|	0.94492	0.86581	0.60688	0.71358	|	[4] <= [12, 27], -iterate/-dimlex
4	1	53110	66165	41526	|	0.93776	0.78188	0.62761	0.69630	|	0.93673	0.77053	0.62418	0.68968	|	[4] <= [12], direct
4	1	46123	66165	40297	|	0.94554	0.87368	0.60903	0.71774	|	0.94492	0.86581	0.60688	0.71358	|	[4] <= [12], -iterate/-dimlex
4	2	55797	66165	42176	|	0.93538	0.75588	0.63743	0.69162	|	0.93378	0.73921	0.63226	0.68157	|	[4] <= [12, 24], direct
4	2	47342	66165	40749	|	0.94500	0.86073	0.61586	0.71799	|	0.94402	0.84865	0.61251	0.71150	|	[4] <= [12, 24], -iterate/-dimlex
4	3	30430	66165	13915	|	0.88185	0.45727	0.21030	0.28811	|	0.87821	0.38761	0.18416	0.24969	|	[4] <= [12, 21, 27], direct
4	3	8852	66165	3335	|	0.88257	0.37675	0.05040	0.08891	|	0.88136	0.29710	0.04017	0.07078	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	55830	66165	42215	|	0.93546	0.75613	0.63802	0.69207	|	0.93373	0.73813	0.63244	0.68121	|	[4] <= [12, 21], direct
4	2	46942	66165	40757	|	0.94572	0.86824	0.61599	0.72068	|	0.94461	0.85445	0.61219	0.71332	|	[4] <= [12, 21], -iterate/-dimlex
4	3	62273	66165	43135	|	0.92755	0.69267	0.65193	0.67168	|	0.92462	0.66531	0.64272	0.65382	|	[4] <= [12, 21, 24], direct
4	3	49420	66165	41656	|	0.94455	0.84289	0.62957	0.72078	|	0.94211	0.81418	0.62145	0.70488	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	25586	66165	13085	|	0.88732	0.51141	0.19776	0.28522	|	0.88359	0.42656	0.17054	0.24367	|	[4] <= [12, 18, 24, 27], direct
4	4	4842	66165	2820	|	0.88769	0.58240	0.04262	0.07942	|	0.88603	0.38248	0.02840	0.05288	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	58793	66165	42983	|	0.93301	0.73109	0.64963	0.68795	|	0.93067	0.70800	0.64229	0.67355	|	[4] <= [12, 18, 27], direct
4	3	47955	66165	41635	|	0.94699	0.86820	0.62926	0.72967	|	0.94507	0.84491	0.62289	0.71711	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	53110	66165	41526	|	0.93776	0.78188	0.62761	0.69630	|	0.93673	0.77053	0.62418	0.68968	|	[4] <= [12, 18], direct
4	2	46123	66165	40297	|	0.94554	0.87368	0.60903	0.71774	|	0.94492	0.86581	0.60688	0.71358	|	[4] <= [12, 18], -iterate/-dimlex
4	3	59155	66165	43198	|	0.93312	0.73025	0.65288	0.68940	|	0.93066	0.70602	0.64519	0.67424	|	[4] <= [12, 18, 24], direct
4	3	48704	66165	41800	|	0.94627	0.85824	0.63175	0.72778	|	0.94424	0.83389	0.62503	0.71451	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	20521	66165	7727	|	0.87762	0.37654	0.11678	0.17827	|	0.87366	0.26446	0.08497	0.12862	|	[4] <= [12, 18, 21, 27], direct
4	4	5784	66165	3654	|	0.88894	0.63174	0.05522	0.10157	|	0.88710	0.44657	0.03968	0.07288	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	30285	66165	17282	|	0.89367	0.57064	0.26119	0.35836	|	0.89083	0.51596	0.24222	0.32968	|	[4] <= [12, 18, 21], direct
4	3	11494	66165	7797	|	0.89337	0.67835	0.11784	0.20080	|	0.89157	0.58761	0.10371	0.17630	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	25962	66165	12633	|	0.88513	0.48659	0.19093	0.27425	|	0.88089	0.39153	0.15958	0.22674	|	[4] <= [12, 18, 21, 24], direct
4	4	6958	66165	4162	|	0.88867	0.59816	0.06290	0.11383	|	0.88674	0.43676	0.04672	0.08441	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	20562	66165	6867	|	0.87459	0.33396	0.10378	0.15835	|	0.87034	0.21350	0.06892	0.10421	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	5402	66165	2766	|	0.88654	0.51203	0.04180	0.07729	|	0.88468	0.31118	0.02582	0.04770	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	33099	66165	20740	|	0.90072	0.62660	0.31345	0.41787	|	0.89708	0.56261	0.29075	0.38338	|	[4] <= [12, 15, 24, 27], direct
4	4	10305	66165	7810	|	0.89545	0.75788	0.11803	0.20426	|	0.89313	0.62649	0.09961	0.17189	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	55503	66165	41965	|	0.93516	0.75608	0.63424	0.68982	|	0.93363	0.74001	0.62924	0.68015	|	[4] <= [12, 15, 27], direct
4	3	46574	66165	40606	|	0.94583	0.87185	0.61370	0.72035	|	0.94488	0.86002	0.61046	0.71406	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	53110	66165	41526	|	0.93776	0.78188	0.62761	0.69630	|	0.93673	0.77053	0.62418	0.68968	|	[4] <= [12, 15], direct
4	2	46123	66165	40297	|	0.94554	0.87368	0.60903	0.71774	|	0.94492	0.86581	0.60688	0.71358	|	[4] <= [12, 15], -iterate/-dimlex
4	3	57395	66165	42615	|	0.93414	0.74248	0.64407	0.68978	|	0.93181	0.71880	0.63660	0.67521	|	[4] <= [12, 15, 24], direct
4	3	47606	66165	40879	|	0.94500	0.85869	0.61783	0.71861	|	0.94381	0.84415	0.61379	0.71077	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	22740	66165	7637	|	0.87349	0.33583	0.11542	0.17180	|	0.86961	0.23636	0.08411	0.12407	|	[4] <= [12, 15, 21, 27], direct
4	4	7851	66165	2607	|	0.88179	0.33205	0.03940	0.07044	|	0.87997	0.19729	0.02379	0.04246	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	32073	66165	16110	|	0.88657	0.50229	0.24348	0.32797	|	0.88297	0.43694	0.21873	0.29152	|	[4] <= [12, 15, 21], direct
4	3	11597	66165	6001	|	0.88702	0.51746	0.09069	0.15434	|	0.88494	0.41312	0.07375	0.12516	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	26311	66165	11923	|	0.88209	0.45315	0.18020	0.25786	|	0.87793	0.36121	0.14909	0.21106	|	[4] <= [12, 15, 21, 24], direct
4	4	6764	66165	4024	|	0.88853	0.59491	0.06081	0.11035	|	0.88659	0.42844	0.04455	0.08072	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	17510	66165	8223	|	0.88449	0.46961	0.12428	0.19654	|	0.88066	0.34203	0.09367	0.14707	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	3629	66165	2256	|	0.88784	0.62165	0.03409	0.06464	|	0.88634	0.38137	0.02119	0.04016	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	17743	66165	9842	|	0.88966	0.55469	0.14874	0.23459	|	0.88661	0.45482	0.12532	0.19650	|	[4] <= [12, 15, 18, 27], direct
4	4	2872	66165	2036	|	0.88838	0.70891	0.03077	0.05898	|	0.88699	0.42757	0.01878	0.03599	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	58050	66165	43019	|	0.93441	0.74106	0.65017	0.69265	|	0.93191	0.71600	0.64231	0.67715	|	[4] <= [12, 15, 18], direct
4	3	47894	66165	41665	|	0.94720	0.86994	0.62971	0.73058	|	0.94514	0.84486	0.62286	0.71707	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	24051	66165	13693	|	0.89205	0.56933	0.20695	0.30356	|	0.88831	0.47877	0.17995	0.26159	|	[4] <= [12, 15, 18, 24], direct
4	4	4166	66165	2712	|	0.88848	0.65098	0.04098	0.07712	|	0.88696	0.43855	0.02798	0.05261	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	16570	66165	6465	|	0.88007	0.39016	0.09771	0.15628	|	0.87620	0.25413	0.06588	0.10464	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	4348	66165	2396	|	0.88708	0.55105	0.03621	0.06795	|	0.88559	0.35050	0.02334	0.04376	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	19335	66165	8085	|	0.88088	0.41815	0.12219	0.18912	|	0.87701	0.30147	0.09120	0.14004	|	[4] <= [12, 15, 18, 21], direct
4	4	5457	66165	3412	|	0.88867	0.62525	0.05156	0.09527	|	0.88710	0.45794	0.03829	0.07068	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	17233	66165	6455	|	0.87889	0.37457	0.09755	0.15479	|	0.87461	0.23002	0.06225	0.09798	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	3997	66165	2572	|	0.88829	0.64348	0.03887	0.07331	|	0.88654	0.38779	0.02379	0.04483	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	14711	66165	5079	|	0.87850	0.34525	0.07676	0.12559	|	0.87444	0.18475	0.04259	0.06923	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	3699	66165	2349	|	0.88804	0.63503	0.03550	0.06724	|	0.88656	0.40227	0.02278	0.04312	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	18628	66165	5936	|	0.87471	0.31866	0.08971	0.14001	|	0.87058	0.18949	0.05536	0.08569	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	5426	66165	3370	|	0.88858	0.62108	0.05093	0.09414	|	0.88704	0.45558	0.03787	0.06993	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	21503	66165	6562	|	0.87193	0.30516	0.09917	0.14970	|	0.86785	0.19485	0.06568	0.09824	|	[4] <= [7, 21, 24, 27], direct
4	4	6336	66165	3836	|	0.88862	0.60542	0.05797	0.10581	|	0.88698	0.45549	0.04425	0.08066	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	23048	66165	6576	|	0.86932	0.28531	0.09938	0.14742	|	0.86593	0.19975	0.07172	0.10554	|	[4] <= [7, 24, 27], direct
4	3	5406	66165	2761	|	0.88652	0.51072	0.04172	0.07715	|	0.88510	0.35793	0.02961	0.05470	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	19943	66165	7484	|	0.87777	0.37526	0.11311	0.17382	|	0.87677	0.34583	0.10517	0.16129	|	[4] <= [7, 27], direct
4	2	10129	66165	5579	|	0.88809	0.55079	0.08431	0.14625	|	0.88764	0.52522	0.08072	0.13993	|	[4] <= [7, 27], -iterate/-dimlex
4	1	18498	66165	7363	|	0.87984	0.39804	0.11128	0.17393	|	0.87883	0.36630	0.10332	0.16118	|	[4] <= [7], direct
4	1	9949	66165	5559	|	0.88833	0.55874	0.08401	0.14607	|	0.88788	0.53271	0.08041	0.13974	|	[4] <= [7], -iterate/-dimlex
4	2	30727	66165	9465	|	0.86605	0.30803	0.14305	0.19537	|	0.86284	0.24707	0.11808	0.15979	|	[4] <= [7, 24], direct
4	2	14456	66165	6792	|	0.88482	0.46983	0.10265	0.16849	|	0.88336	0.41110	0.09098	0.14899	|	[4] <= [7, 24], -iterate/-dimlex
4	3	21825	66165	5979	|	0.86937	0.27395	0.09036	0.13590	|	0.86573	0.17676	0.06023	0.08985	|	[4] <= [7, 21, 27], direct
4	3	8758	66165	3158	|	0.88213	0.36058	0.04772	0.08429	|	0.88117	0.29687	0.03962	0.06992	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	31495	66165	9419	|	0.86458	0.29906	0.14235	0.19289	|	0.86143	0.24099	0.11797	0.15840	|	[4] <= [7, 21], direct
4	2	17075	66165	7119	|	0.88145	0.41692	0.10759	0.17104	|	0.88073	0.39256	0.10194	0.16186	|	[4] <= [7, 21], -iterate/-dimlex
4	3	24224	66165	7644	|	0.87097	0.31555	0.11552	0.16913	|	0.86689	0.21763	0.08264	0.11979	|	[4] <= [7, 21, 24], direct
4	3	8198	66165	4279	|	0.88694	0.52195	0.06467	0.11508	|	0.88504	0.38704	0.04877	0.08662	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	18345	66165	6068	|	0.87565	0.33077	0.09171	0.14360	|	0.87224	0.22245	0.06358	0.09890	|	[4] <= [7, 18, 24, 27], direct
4	4	3986	66165	2685	|	0.88870	0.67360	0.04058	0.07654	|	0.88721	0.45584	0.02782	0.05245	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	19316	66165	6306	|	0.87480	0.32646	0.09530	0.14754	|	0.87196	0.24062	0.07205	0.11090	|	[4] <= [7, 18, 27], direct
4	3	4010	66165	2233	|	0.88710	0.55685	0.03374	0.06364	|	0.88574	0.35910	0.02202	0.04150	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	28852	66165	9608	|	0.86977	0.33300	0.14521	0.20223	|	0.86708	0.27887	0.12454	0.17218	|	[4] <= [7, 18], direct
4	2	13680	66165	6666	|	0.88572	0.48728	0.10074	0.16697	|	0.88430	0.42690	0.08938	0.14781	|	[4] <= [7, 18], -iterate/-dimlex
4	3	21078	66165	7241	|	0.87499	0.34353	0.10943	0.16599	|	0.87173	0.25343	0.08312	0.12518	|	[4] <= [7, 18, 24], direct
4	3	5949	66165	3707	|	0.88884	0.62312	0.05602	0.10280	|	0.88734	0.47671	0.04343	0.07961	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	19733	66165	6118	|	0.87344	0.31003	0.09246	0.14244	|	0.86952	0.19424	0.06000	0.09168	|	[4] <= [7, 18, 21, 27], direct
4	4	5600	66165	3561	|	0.88894	0.63589	0.05381	0.09924	|	0.88738	0.47464	0.04072	0.07501	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	20447	66165	6906	|	0.87492	0.33775	0.10437	0.15946	|	0.87141	0.23763	0.07578	0.11491	|	[4] <= [7, 18, 21], direct
4	3	5765	66165	3774	|	0.88938	0.65464	0.05703	0.10493	|	0.88784	0.49904	0.04407	0.08100	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	20379	66165	6794	|	0.87465	0.33338	0.10268	0.15700	|	0.87063	0.21841	0.06974	0.10572	|	[4] <= [7, 18, 21, 24], direct
4	4	6502	66165	3963	|	0.88877	0.60950	0.05989	0.10907	|	0.88714	0.46354	0.04621	0.08405	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	17507	66165	5752	|	0.87601	0.32855	0.08693	0.13748	|	0.87178	0.18803	0.05167	0.08107	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	3915	66165	2415	|	0.88789	0.61685	0.03649	0.06892	|	0.88636	0.38876	0.02331	0.04399	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	14987	66165	4927	|	0.87750	0.32875	0.07446	0.12142	|	0.87374	0.18269	0.04279	0.06934	|	[4] <= [7, 15, 24, 27], direct
4	4	3912	66165	2289	|	0.88747	0.58512	0.03459	0.06532	|	0.88599	0.36554	0.02189	0.04131	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	9968	66165	3962	|	0.88281	0.39747	0.05988	0.10408	|	0.88027	0.24899	0.03837	0.06649	|	[4] <= [7, 15, 27], direct
4	3	1691	66165	1183	|	0.88748	0.69958	0.01787	0.03486	|	0.88685	0.48196	0.01238	0.02415	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	18498	66165	7363	|	0.87984	0.39804	0.11128	0.17393	|	0.87883	0.36630	0.10332	0.16118	|	[4] <= [7, 15], direct
4	2	9949	66165	5559	|	0.88833	0.55874	0.08401	0.14607	|	0.88788	0.53271	0.08041	0.13974	|	[4] <= [7, 15], -iterate/-dimlex
4	3	22312	66165	6577	|	0.87059	0.29477	0.09940	0.14867	|	0.86704	0.20217	0.07037	0.10440	|	[4] <= [7, 15, 24], direct
4	3	5439	66165	2743	|	0.88640	0.50432	0.04145	0.07661	|	0.88495	0.34877	0.02904	0.05361	|	[4] <= [7, 15, 24], -iterate/-dimlex
