-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	2	20582	40487	18580	|	0.95590	0.90273	0.45891	0.60849	|	0.92743	0.15285	0.12557	0.13787	|	[4] <= [21, 27], -iterate/-dimlex
4	1	49939	40487	24815	|	0.92475	0.49690	0.61291	0.54884	|	0.88615	0.07789	0.19885	0.11194	|	[4] <= [21], direct
4	1	20706	40487	18576	|	0.95565	0.89713	0.45881	0.60712	|	0.92719	0.15184	0.12548	0.13740	|	[4] <= [21], -iterate/-dimlex
4	2	80732	40487	34608	|	0.90408	0.42867	0.85479	0.57099	|	0.85203	0.07913	0.52078	0.13739	|	[4] <= [21, 24], direct
4	2	38664	40487	33872	|	0.97896	0.87606	0.83661	0.85588	|	0.92780	0.15867	0.48117	0.23865	|	[4] <= [21, 24], -iterate/-dimlex
4	3	81850	40487	35284	|	0.90451	0.43108	0.87148	0.57683	|	0.85176	0.08167	0.56233	0.14263	|	[4] <= [18, 24, 27], direct
4	3	39170	40487	34375	|	0.97988	0.87758	0.84903	0.86307	|	0.92863	0.16818	0.51874	0.25401	|	[4] <= [18, 24, 27], -iterate/-dimlex
4	2	60499	40487	32063	|	0.93201	0.52997	0.79193	0.63499	|	0.88558	0.11391	0.44998	0.18181	|	[4] <= [18, 27], direct
4	2	31520	40487	28952	|	0.97398	0.91852	0.71509	0.80414	|	0.93260	0.20663	0.36087	0.26279	|	[4] <= [18, 27], -iterate/-dimlex
4	1	58726	40487	32010	|	0.93508	0.54507	0.79062	0.64527	|	0.88867	0.11655	0.44674	0.18488	|	[4] <= [18], direct
4	1	31077	40487	28898	|	0.97460	0.92988	0.71375	0.80761	|	0.93329	0.20925	0.35944	0.26451	|	[4] <= [18], -iterate/-dimlex
4	2	81850	40487	35284	|	0.90451	0.43108	0.87148	0.57683	|	0.85176	0.08167	0.56233	0.14263	|	[4] <= [18, 24], direct
4	2	39170	40487	34375	|	0.97988	0.87758	0.84903	0.86307	|	0.92863	0.16818	0.51874	0.25401	|	[4] <= [18, 24], -iterate/-dimlex
4	3	72695	40487	35608	|	0.92259	0.48982	0.87949	0.62921	|	0.86837	0.08543	0.56005	0.14826	|	[4] <= [18, 21, 27], direct
4	3	38980	40487	34862	|	0.98202	0.89435	0.86106	0.87739	|	0.92874	0.15315	0.51487	0.23608	|	[4] <= [18, 21, 27], -iterate/-dimlex
4	2	72695	40487	35608	|	0.92259	0.48982	0.87949	0.62921	|	0.86837	0.08543	0.56005	0.14826	|	[4] <= [18, 21], direct
4	2	38980	40487	34862	|	0.98202	0.89435	0.86106	0.87739	|	0.92874	0.15315	0.51487	0.23608	|	[4] <= [18, 21], -iterate/-dimlex
4	3	75511	40487	36745	|	0.92159	0.48661	0.90757	0.63354	|	0.86807	0.10235	0.67378	0.17771	|	[4] <= [18, 21, 24], direct
4	3	39447	40487	35614	|	0.98394	0.90283	0.87964	0.89108	|	0.93204	0.18954	0.60542	0.28870	|	[4] <= [18, 21, 24], -iterate/-dimlex
4	4	72596	40487	36667	|	0.92668	0.50508	0.90564	0.64849	|	0.87049	0.08545	0.61891	0.15018	|	[4] <= [15, 21, 24, 27], direct
4	4	39055	40487	36078	|	0.98637	0.92377	0.89110	0.90714	|	0.93098	0.15485	0.57836	0.24430	|	[4] <= [15, 21, 24, 27], -iterate/-dimlex
4	3	75306	40487	35186	|	0.91622	0.46724	0.86906	0.60773	|	0.86287	0.08316	0.54159	0.14419	|	[4] <= [15, 24, 27], direct
4	3	37140	40487	34215	|	0.98303	0.92124	0.84508	0.88152	|	0.93126	0.16542	0.49484	0.24796	|	[4] <= [15, 24, 27], -iterate/-dimlex
4	2	45918	40487	29387	|	0.94903	0.63998	0.72583	0.68021	|	0.90591	0.13077	0.35106	0.19056	|	[4] <= [15, 27], direct
4	2	25043	40487	24253	|	0.96860	0.96845	0.59903	0.74021	|	0.93368	0.21263	0.24699	0.22853	|	[4] <= [15, 27], -iterate/-dimlex
4	1	44405	40487	29358	|	0.95172	0.66114	0.72512	0.69165	|	0.90859	0.13462	0.34944	0.19436	|	[4] <= [15], direct
4	1	14966	40487	14423	|	0.95092	0.96371	0.35623	0.52018	|	0.93135	0.25471	0.12759	0.17001	|	[4] <= [15], -iterate/-dimlex
4	2	75526	40487	35186	|	0.91581	0.46587	0.86906	0.60658	|	0.86247	0.08292	0.54159	0.14382	|	[4] <= [15, 24], direct
4	2	37162	40487	34215	|	0.98299	0.92069	0.84508	0.88127	|	0.93122	0.16533	0.49484	0.24785	|	[4] <= [15, 24], -iterate/-dimlex
4	3	64615	40487	34476	|	0.93332	0.53356	0.85153	0.65604	|	0.88052	0.09052	0.49317	0.15296	|	[4] <= [15, 21, 27], direct
4	3	36819	40487	33749	|	0.98190	0.91661	0.83357	0.87312	|	0.93000	0.15225	0.45414	0.22805	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	64848	40487	34476	|	0.93289	0.53164	0.85153	0.65459	|	0.88009	0.09019	0.49317	0.15250	|	[4] <= [15, 21], direct
4	2	36860	40487	33749	|	0.98183	0.91559	0.83357	0.87266	|	0.92992	0.15208	0.45414	0.22786	|	[4] <= [15, 21], -iterate/-dimlex
4	3	72306	40487	36649	|	0.92715	0.50685	0.90520	0.64984	|	0.87097	0.08559	0.61723	0.15034	|	[4] <= [15, 21, 24], direct
4	3	39020	40487	36075	|	0.98643	0.92452	0.89102	0.90746	|	0.93104	0.15499	0.57820	0.24446	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	71778	40487	37027	|	0.92952	0.51585	0.91454	0.65963	|	0.87534	0.10660	0.68862	0.18463	|	[4] <= [15, 18, 24, 27], direct
4	4	38924	40487	36019	|	0.98640	0.92536	0.88964	0.90715	|	0.93387	0.19371	0.62791	0.29608	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	66494	40487	35913	|	0.93515	0.54009	0.88702	0.67139	|	0.88262	0.11172	0.61892	0.18928	|	[4] <= [15, 18, 27], direct
4	3	37336	40487	34731	|	0.98457	0.93022	0.85783	0.89256	|	0.93398	0.19549	0.55909	0.28969	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	66494	40487	35913	|	0.93515	0.54009	0.88702	0.67139	|	0.88262	0.11172	0.61892	0.18928	|	[4] <= [15, 18], direct
4	2	37336	40487	34731	|	0.98457	0.93022	0.85783	0.89256	|	0.93398	0.19549	0.55909	0.28969	|	[4] <= [15, 18], -iterate/-dimlex
4	3	71749	40487	37027	|	0.92957	0.51606	0.91454	0.65980	|	0.87539	0.10664	0.68862	0.18469	|	[4] <= [15, 18, 24], direct
4	3	38919	40487	36019	|	0.98641	0.92548	0.88964	0.90721	|	0.93388	0.19373	0.62791	0.29611	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	69118	40487	36964	|	0.93419	0.53479	0.91298	0.67449	|	0.88008	0.11030	0.68395	0.18997	|	[4] <= [15, 18, 21, 27], direct
4	4	39466	40487	36309	|	0.98647	0.92000	0.89680	0.90825	|	0.93330	0.18963	0.64174	0.29275	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	69118	40487	36964	|	0.93419	0.53479	0.91298	0.67449	|	0.88008	0.11030	0.68395	0.18997	|	[4] <= [15, 18, 21], direct
4	3	39466	40487	36309	|	0.98647	0.92000	0.89680	0.90825	|	0.93330	0.18963	0.64174	0.29275	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	72643	40487	37422	|	0.92938	0.51514	0.92429	0.66157	|	0.87481	0.10789	0.71888	0.18763	|	[4] <= [15, 18, 21, 24], direct
4	4	39524	40487	36353	|	0.98652	0.91977	0.89789	0.90870	|	0.93359	0.19367	0.64933	0.29836	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	74248	40487	37817	|	0.92788	0.50933	0.93405	0.65920	|	0.87342	0.11166	0.75640	0.19460	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	41405	40487	37017	|	0.98550	0.89402	0.91429	0.90404	|	0.93187	0.19178	0.69590	0.30070	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	74760	40487	37094	|	0.92426	0.49617	0.91619	0.64373	|	0.86973	0.10066	0.68925	0.17567	|	[4] <= [12, 21, 24, 27], direct
4	4	42592	40487	36808	|	0.98254	0.86419	0.90913	0.88609	|	0.92848	0.17597	0.67075	0.27880	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	77842	40487	35902	|	0.91418	0.46121	0.88675	0.60681	|	0.86162	0.09509	0.61750	0.16480	|	[4] <= [12, 24, 27], direct
4	3	41812	40487	35612	|	0.97957	0.85171	0.87959	0.86542	|	0.92748	0.17631	0.60194	0.27273	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	45988	40487	31236	|	0.95572	0.67922	0.77150	0.72242	|	0.91297	0.17517	0.46547	0.25455	|	[4] <= [12, 27], direct
4	2	33283	40487	30390	|	0.97604	0.91307	0.75061	0.82391	|	0.93466	0.23910	0.44076	0.31002	|	[4] <= [12, 27], -iterate/-dimlex
4	1	44040	40487	31224	|	0.95927	0.70899	0.77121	0.73879	|	0.91652	0.18265	0.46478	0.26224	|	[4] <= [12], direct
4	1	32920	40487	30378	|	0.97666	0.92278	0.75031	0.82765	|	0.93529	0.24137	0.44009	0.31176	|	[4] <= [12], -iterate/-dimlex
4	2	77842	40487	35902	|	0.91418	0.46121	0.88675	0.60681	|	0.86162	0.09509	0.61750	0.16480	|	[4] <= [12, 24], direct
4	2	41812	40487	35612	|	0.97957	0.85171	0.87959	0.86542	|	0.92748	0.17631	0.60194	0.27273	|	[4] <= [12, 24], -iterate/-dimlex
4	3	67513	40487	35401	|	0.93139	0.52435	0.87437	0.65557	|	0.87887	0.10264	0.57673	0.17427	|	[4] <= [12, 21, 27], direct
4	3	40440	40487	35136	|	0.98034	0.86884	0.86783	0.86833	|	0.92826	0.17052	0.56307	0.26177	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	67513	40487	35401	|	0.93139	0.52435	0.87437	0.65557	|	0.87887	0.10264	0.57673	0.17427	|	[4] <= [12, 21], direct
4	2	40440	40487	35136	|	0.98034	0.86884	0.86783	0.86833	|	0.92826	0.17052	0.56307	0.26177	|	[4] <= [12, 21], -iterate/-dimlex
4	3	74760	40487	37094	|	0.92426	0.49617	0.91619	0.64373	|	0.86973	0.10066	0.68925	0.17567	|	[4] <= [12, 21, 24], direct
4	3	42592	40487	36808	|	0.98254	0.86419	0.90913	0.88609	|	0.92848	0.17597	0.67075	0.27880	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	74086	40487	37516	|	0.92706	0.50638	0.92661	0.65488	|	0.87375	0.11620	0.74343	0.20098	|	[4] <= [12, 18, 24, 27], direct
4	4	42891	40487	37200	|	0.98344	0.86731	0.91881	0.89232	|	0.93063	0.19985	0.72282	0.31313	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	69873	40487	36830	|	0.93230	0.52709	0.90967	0.66745	|	0.88203	0.13697	0.72354	0.23034	|	[4] <= [12, 18, 27], direct
4	3	41663	40487	36545	|	0.98328	0.87715	0.90263	0.88971	|	0.93345	0.22862	0.70728	0.34554	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	69873	40487	36830	|	0.93230	0.52709	0.90967	0.66745	|	0.88203	0.13697	0.72354	0.23034	|	[4] <= [12, 18], direct
4	2	41663	40487	36545	|	0.98328	0.87715	0.90263	0.88971	|	0.93345	0.22862	0.70728	0.34554	|	[4] <= [12, 18], -iterate/-dimlex
4	3	74086	40487	37516	|	0.92706	0.50638	0.92661	0.65488	|	0.87375	0.11620	0.74343	0.20098	|	[4] <= [12, 18, 24], direct
4	3	42891	40487	37200	|	0.98344	0.86731	0.91881	0.89232	|	0.93063	0.19985	0.72282	0.31313	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	71382	40487	37466	|	0.93187	0.52486	0.92538	0.66981	|	0.87710	0.10885	0.72004	0.18911	|	[4] <= [12, 18, 21, 27], direct
4	4	41689	40487	37180	|	0.98558	0.89184	0.91831	0.90488	|	0.93127	0.18549	0.70045	0.29331	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	71382	40487	37466	|	0.93187	0.52486	0.92538	0.66981	|	0.87710	0.10885	0.72004	0.18911	|	[4] <= [12, 18, 21], direct
4	3	41689	40487	37180	|	0.98558	0.89184	0.91831	0.90488	|	0.93127	0.18549	0.70045	0.29331	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	74248	40487	37817	|	0.92788	0.50933	0.93405	0.65920	|	0.87342	0.11166	0.75640	0.19460	|	[4] <= [12, 18, 21, 24], direct
4	4	41405	40487	37017	|	0.98550	0.89402	0.91429	0.90404	|	0.93187	0.19178	0.69590	0.30070	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	70650	40487	37690	|	0.93404	0.53347	0.93091	0.67826	|	0.88219	0.13551	0.77390	0.23064	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	41158	40487	36972	|	0.98579	0.89829	0.91318	0.90567	|	0.93465	0.22457	0.72448	0.34286	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	65435	40487	37088	|	0.94144	0.56679	0.91604	0.70028	|	0.89074	0.14671	0.73851	0.24479	|	[4] <= [12, 15, 24, 27], direct
4	4	40244	40487	36326	|	0.98509	0.90264	0.89722	0.89992	|	0.93510	0.22905	0.68899	0.34380	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	57198	40487	35488	|	0.95073	0.62044	0.87652	0.72658	|	0.90194	0.15797	0.64381	0.25370	|	[4] <= [12, 15, 27], direct
4	3	38652	40487	35213	|	0.98392	0.91102	0.86973	0.88990	|	0.93557	0.23282	0.63049	0.34006	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	57397	40487	35488	|	0.95037	0.61829	0.87652	0.72510	|	0.90158	0.15742	0.64381	0.25299	|	[4] <= [12, 15], direct
4	2	38683	40487	35213	|	0.98387	0.91029	0.86973	0.88955	|	0.93552	0.23263	0.63049	0.33986	|	[4] <= [12, 15], -iterate/-dimlex
4	3	65637	40487	37058	|	0.94096	0.56459	0.91530	0.69839	|	0.88997	0.14337	0.73294	0.23984	|	[4] <= [12, 15, 24], direct
4	3	40247	40487	36325	|	0.98508	0.90255	0.89720	0.89986	|	0.93480	0.22513	0.68524	0.33891	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	64064	40487	36912	|	0.94332	0.57617	0.91170	0.70610	|	0.89211	0.14279	0.71901	0.23826	|	[4] <= [12, 15, 21, 27], direct
4	4	40394	40487	36180	|	0.98428	0.89567	0.89362	0.89464	|	0.93370	0.21686	0.67039	0.32771	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	63880	40487	36882	|	0.94355	0.57736	0.91095	0.70677	|	0.89234	0.14276	0.71669	0.23810	|	[4] <= [12, 15, 21], direct
4	3	40340	40487	36176	|	0.98436	0.89677	0.89352	0.89514	|	0.93379	0.21712	0.67016	0.32799	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	70395	40487	37674	|	0.93446	0.53518	0.93052	0.67953	|	0.88036	0.11857	0.74793	0.20469	|	[4] <= [12, 15, 21, 24], direct
4	4	41056	40487	36968	|	0.98596	0.90042	0.91308	0.90671	|	0.93262	0.19592	0.69566	0.30574	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	69645	40487	37863	|	0.93654	0.54365	0.93518	0.68759	|	0.88345	0.13041	0.77586	0.22330	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	41300	40487	37199	|	0.98637	0.90070	0.91878	0.90965	|	0.93403	0.21358	0.72846	0.33031	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	64153	40487	37478	|	0.94524	0.58419	0.92567	0.71632	|	0.89429	0.15360	0.76607	0.25589	|	[4] <= [12, 15, 18, 27], direct
4	4	40790	40487	36737	|	0.98560	0.90063	0.90737	0.90399	|	0.93534	0.23260	0.71672	0.35122	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	63957	40487	37448	|	0.94550	0.58551	0.92493	0.71709	|	0.89455	0.15365	0.76379	0.25583	|	[4] <= [12, 15, 18], direct
4	3	40770	40487	36734	|	0.98563	0.90100	0.90730	0.90414	|	0.93538	0.23272	0.71656	0.35133	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	69443	40487	37831	|	0.93679	0.54477	0.93439	0.68827	|	0.88371	0.13039	0.77320	0.22315	|	[4] <= [12, 15, 18, 24], direct
4	4	41239	40487	37194	|	0.98646	0.90191	0.91866	0.91021	|	0.93413	0.21387	0.72814	0.33063	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	68949	40487	37954	|	0.93815	0.55046	0.93743	0.69362	|	0.88654	0.14461	0.79742	0.24482	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	41328	40487	37272	|	0.98658	0.90185	0.92059	0.91112	|	0.93563	0.23344	0.75005	0.35607	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	68760	40487	37938	|	0.93844	0.55174	0.93704	0.69453	|	0.88683	0.14479	0.79616	0.24502	|	[4] <= [12, 15, 18, 21], direct
4	4	41285	40487	37270	|	0.98666	0.90274	0.92054	0.91155	|	0.93571	0.23366	0.74992	0.35631	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	72500	40487	38099	|	0.93214	0.52550	0.94101	0.67439	|	0.87836	0.12329	0.78917	0.21327	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	41713	40487	37429	|	0.98645	0.89729	0.92446	0.91068	|	0.93341	0.20780	0.73921	0.32440	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	71907	40487	38166	|	0.93348	0.53076	0.94267	0.67914	|	0.88169	0.14023	0.81289	0.23920	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	40828	40487	37050	|	0.98669	0.90746	0.91510	0.91127	|	0.93647	0.24054	0.74076	0.36316	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	74771	40487	37912	|	0.92726	0.50704	0.93639	0.65786	|	0.87336	0.11622	0.77141	0.20200	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	40979	40487	36720	|	0.98519	0.89606	0.90695	0.90148	|	0.93292	0.20449	0.68988	0.31547	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	75706	40487	37801	|	0.92513	0.49931	0.93365	0.65065	|	0.87221	0.12032	0.77227	0.20820	|	[4] <= [7, 21, 24, 27], direct
4	4	41541	40487	37057	|	0.98540	0.89205	0.91528	0.90352	|	0.93327	0.21164	0.71935	0.32706	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	80729	40487	37119	|	0.91335	0.45979	0.91681	0.61244	|	0.86049	0.10481	0.71530	0.18284	|	[4] <= [7, 24, 27], direct
4	3	41797	40487	35889	|	0.98062	0.85865	0.88643	0.87232	|	0.92931	0.19317	0.63715	0.29646	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	48763	40487	34586	|	0.96296	0.70926	0.85424	0.77503	|	0.92084	0.24089	0.66562	0.35376	|	[4] <= [7, 27], direct
4	2	35189	40487	32428	|	0.98004	0.92153	0.80094	0.85702	|	0.94070	0.31549	0.57940	0.40853	|	[4] <= [7, 27], -iterate/-dimlex
4	1	47215	40487	34573	|	0.96577	0.73224	0.85392	0.78841	|	0.92364	0.24852	0.66489	0.36180	|	[4] <= [7], direct
4	1	35187	40487	32518	|	0.98037	0.92414	0.80317	0.85942	|	0.94090	0.31596	0.58249	0.40969	|	[4] <= [7], -iterate/-dimlex
4	2	80729	40487	37119	|	0.91335	0.45979	0.91681	0.61244	|	0.86049	0.10480	0.71527	0.18282	|	[4] <= [7, 24], direct
4	2	41797	40487	35889	|	0.98062	0.85865	0.88643	0.87232	|	0.92931	0.19314	0.63712	0.29643	|	[4] <= [7, 24], -iterate/-dimlex
4	3	70659	40487	37079	|	0.93177	0.52475	0.91582	0.66721	|	0.87880	0.11828	0.71035	0.20280	|	[4] <= [7, 21, 27], direct
4	3	42229	40487	36308	|	0.98137	0.85978	0.89678	0.87789	|	0.92903	0.18788	0.65499	0.29200	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	70659	40487	37079	|	0.93177	0.52475	0.91582	0.66721	|	0.88582	0.17217	0.78117	0.28216	|	[4] <= [7, 21], direct
4	2	42336	40487	36307	|	0.98117	0.85759	0.89675	0.87673	|	0.93585	0.27723	0.73738	0.40296	|	[4] <= [7, 21], -iterate/-dimlex
4	3	75706	40487	37801	|	0.92513	0.49931	0.93365	0.65065	|	0.87221	0.12030	0.77225	0.20818	|	[4] <= [7, 21, 24], direct
4	3	41541	40487	37057	|	0.98540	0.89205	0.91528	0.90352	|	0.93327	0.21164	0.71935	0.32706	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	74762	40487	37667	|	0.92637	0.50382	0.93034	0.65366	|	0.87356	0.12082	0.76208	0.20857	|	[4] <= [7, 18, 24, 27], direct
4	4	41185	40487	36493	|	0.98397	0.88607	0.90135	0.89364	|	0.93278	0.21211	0.68625	0.32406	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	71932	40487	37119	|	0.92957	0.51602	0.91681	0.66036	|	0.88341	0.16811	0.78216	0.27674	|	[4] <= [7, 18, 27], direct
4	3	41588	40487	35758	|	0.98052	0.85981	0.88319	0.87134	|	0.93608	0.28046	0.71152	0.40233	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	71932	40487	37119	|	0.92957	0.51602	0.91681	0.66036	|	0.88341	0.16810	0.78214	0.27673	|	[4] <= [7, 18], direct
4	2	41588	40487	35758	|	0.98052	0.85981	0.88319	0.87134	|	0.93608	0.28046	0.71152	0.40233	|	[4] <= [7, 18], -iterate/-dimlex
4	3	74654	40487	37665	|	0.92657	0.50452	0.93029	0.65424	|	0.87375	0.12095	0.76189	0.20877	|	[4] <= [7, 18, 24], direct
4	3	41158	40487	36491	|	0.98402	0.88660	0.90130	0.89389	|	0.93282	0.21220	0.68609	0.32415	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	71413	40487	37654	|	0.93250	0.52727	0.93002	0.67299	|	0.87804	0.11376	0.74144	0.19725	|	[4] <= [7, 18, 21, 27], direct
4	4	40973	40487	36941	|	0.98602	0.90159	0.91241	0.90697	|	0.93232	0.19100	0.68818	0.29901	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	71413	40487	37654	|	0.93250	0.52727	0.93002	0.67299	|	0.87866	0.11850	0.74920	0.20464	|	[4] <= [7, 18, 21], direct
4	3	40990	40487	36939	|	0.98598	0.90117	0.91236	0.90673	|	0.93292	0.19939	0.69729	0.31010	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	74765	40487	37912	|	0.92727	0.50708	0.93639	0.65789	|	0.87337	0.11621	0.77139	0.20200	|	[4] <= [7, 18, 21, 24], direct
4	4	40979	40487	36720	|	0.98519	0.89606	0.90695	0.90148	|	0.93292	0.20449	0.68988	0.31547	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	71339	40487	38123	|	0.93437	0.53439	0.94161	0.68182	|	0.88274	0.14197	0.81075	0.24162	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	41337	40487	37467	|	0.98729	0.90637	0.92540	0.91579	|	0.93641	0.23913	0.76598	0.36447	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	67817	40487	37736	|	0.93944	0.55643	0.93205	0.69685	|	0.89186	0.17604	0.81272	0.28940	|	[4] <= [7, 15, 24, 27], direct
4	4	41103	40487	36594	|	0.98450	0.89029	0.90384	0.89702	|	0.93849	0.28348	0.74956	0.41138	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	60518	40487	36934	|	0.94994	0.61029	0.91224	0.73133	|	0.90403	0.19896	0.77215	0.31640	|	[4] <= [7, 15, 27], direct
4	3	39668	40487	35587	|	0.98343	0.89712	0.87897	0.88795	|	0.93920	0.29257	0.70313	0.41321	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	60732	40487	36934	|	0.94955	0.60814	0.91224	0.72978	|	0.90363	0.19824	0.77214	0.31549	|	[4] <= [7, 15], direct
4	2	39691	40487	35587	|	0.98339	0.89660	0.87897	0.88769	|	0.93915	0.29235	0.70310	0.41299	|	[4] <= [7, 15], -iterate/-dimlex
4	3	67543	40487	37710	|	0.93985	0.55831	0.93141	0.69813	|	0.89227	0.17639	0.81097	0.28975	|	[4] <= [7, 15, 24], direct
4	3	41052	40487	36592	|	0.98458	0.89135	0.90379	0.89753	|	0.93858	0.28381	0.74945	0.41171	|	[4] <= [7, 15, 24], -iterate/-dimlex
