-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	5	50851	82406	46115	|	0.92975	0.90686	0.55960	0.69212	|	0.92756	0.88169	0.55265	0.67943	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	66698	82406	51511	|	0.92110	0.77230	0.62508	0.69094	|	0.91395	0.70964	0.60505	0.65319	|	[4] <= [12, 15, 18, 27], direct
4	4	55533	82406	49884	|	0.93464	0.89827	0.60534	0.72327	|	0.93234	0.87407	0.59880	0.71071	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	59275	82406	47082	|	0.91864	0.79429	0.57134	0.66461	|	0.90951	0.70427	0.54166	0.61235	|	[4] <= [12, 15, 18], direct
4	3	48405	82406	44082	|	0.92698	0.91069	0.53493	0.67398	|	0.92256	0.85728	0.51987	0.64724	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	61254	82406	47707	|	0.91739	0.77883	0.57892	0.66416	|	0.90957	0.70419	0.55419	0.62025	|	[4] <= [12, 15, 18, 24], direct
4	4	48485	82406	43795	|	0.92586	0.90326	0.53145	0.66918	|	0.92123	0.84743	0.51553	0.64107	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	62325	82406	50254	|	0.92428	0.80632	0.60983	0.69444	|	0.91790	0.74652	0.59135	0.65993	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	52626	82406	48426	|	0.93463	0.92019	0.58765	0.71725	|	0.93216	0.89275	0.58029	0.70338	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	62283	82406	49848	|	0.92296	0.80034	0.60490	0.68903	|	0.91564	0.73162	0.58326	0.64907	|	[4] <= [12, 15, 18, 21], direct
4	4	52877	82406	47752	|	0.93189	0.90307	0.57947	0.70595	|	0.92754	0.85498	0.56608	0.68116	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	58445	82406	47487	|	0.92145	0.81250	0.57625	0.67428	|	0.91491	0.74711	0.55564	0.63731	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	47638	82406	43394	|	0.92594	0.91091	0.52658	0.66737	|	0.92151	0.85660	0.51124	0.64032	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	62400	82406	50243	|	0.92412	0.80517	0.60970	0.69393	|	0.92017	0.76825	0.59847	0.67281	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	50144	82406	46688	|	0.93293	0.93107	0.56656	0.70445	|	0.93093	0.90786	0.56035	0.69298	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	67444	82406	53242	|	0.92575	0.78942	0.64609	0.71060	|	0.92149	0.75255	0.63508	0.68884	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	53969	82406	50397	|	0.93908	0.93381	0.61156	0.73909	|	0.93709	0.91228	0.60601	0.72825	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	73459	82406	55238	|	0.92229	0.75195	0.67031	0.70879	|	0.91773	0.71575	0.65932	0.68638	|	[4] <= [7, 21, 24, 27], direct
4	4	60182	82406	53584	|	0.93935	0.89036	0.65024	0.75159	|	0.93677	0.86532	0.64372	0.73825	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	77198	82406	54785	|	0.91433	0.70966	0.66481	0.68651	|	0.90900	0.66931	0.65165	0.66036	|	[4] <= [7, 24, 27], direct
4	3	55781	82406	50656	|	0.93686	0.90812	0.61471	0.73315	|	0.93500	0.88865	0.60956	0.72311	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	91474	82406	59271	|	0.90525	0.64795	0.71925	0.68174	|	0.89868	0.60597	0.70553	0.65197	|	[4] <= [7, 27], direct
4	2	68172	82406	58073	|	0.94105	0.85186	0.70471	0.77133	|	0.93917	0.83575	0.70073	0.76230	|	[4] <= [7, 27], -iterate/-dimlex
4	1	64243	82406	50000	|	0.92013	0.77829	0.60675	0.68190	|	0.91070	0.69254	0.57857	0.63045	|	[4] <= [7], direct
4	1	52209	82406	47904	|	0.93356	0.91754	0.58131	0.71171	|	0.93200	0.90018	0.57666	0.70298	|	[4] <= [7], -iterate/-dimlex
4	2	85763	82406	55565	|	0.90234	0.64789	0.67428	0.66082	|	0.89230	0.57950	0.64932	0.61243	|	[4] <= [7, 24], direct
4	2	60631	82406	53973	|	0.93992	0.89018	0.65496	0.75467	|	0.93786	0.87033	0.64984	0.74410	|	[4] <= [7, 24], -iterate/-dimlex
4	3	73614	82406	55424	|	0.92266	0.75290	0.67257	0.71047	|	0.91757	0.71252	0.66032	0.68543	|	[4] <= [7, 21, 27], direct
4	3	60100	82406	53685	|	0.93984	0.89326	0.65146	0.75344	|	0.93737	0.86930	0.64527	0.74071	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	81598	82406	58537	|	0.91965	0.71738	0.71034	0.71384	|	0.91082	0.65420	0.69102	0.67210	|	[4] <= [7, 21], direct
4	2	66125	82406	57131	|	0.94132	0.86398	0.69328	0.76928	|	0.93874	0.84113	0.68755	0.75663	|	[4] <= [7, 21], -iterate/-dimlex
4	3	70225	82406	53201	|	0.92085	0.75757	0.64559	0.69711	|	0.91382	0.69913	0.62702	0.66111	|	[4] <= [7, 21, 24], direct
4	3	54373	82406	50701	|	0.93943	0.93246	0.61525	0.74135	|	0.93707	0.90717	0.60872	0.72857	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	73018	82406	54243	|	0.91963	0.74287	0.65824	0.69800	|	0.91482	0.70438	0.64617	0.67402	|	[4] <= [7, 18, 24, 27], direct
4	4	56339	82406	51286	|	0.93806	0.91031	0.62235	0.73928	|	0.93607	0.88961	0.61693	0.72859	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	73600	82406	54645	|	0.92001	0.74245	0.66311	0.70054	|	0.91468	0.70013	0.64988	0.67407	|	[4] <= [7, 18, 27], direct
4	3	57521	82406	52334	|	0.93963	0.90982	0.63507	0.74801	|	0.93739	0.88708	0.62918	0.73620	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	82016	82406	57037	|	0.91380	0.69543	0.69214	0.69378	|	0.90362	0.62300	0.66822	0.64482	|	[4] <= [7, 18], direct
4	2	63275	82406	55795	|	0.94163	0.88178	0.67707	0.76598	|	0.93924	0.85969	0.67150	0.75403	|	[4] <= [7, 18], -iterate/-dimlex
4	3	70368	82406	52139	|	0.91697	0.74094	0.63270	0.68256	|	0.90883	0.67343	0.61023	0.64027	|	[4] <= [7, 18, 24], direct
4	3	51571	82406	47929	|	0.93473	0.92937	0.58162	0.71548	|	0.93259	0.90510	0.57516	0.70336	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	72312	82406	55292	|	0.92443	0.76463	0.67097	0.71474	|	0.91979	0.72709	0.65976	0.69179	|	[4] <= [7, 18, 21, 27], direct
4	4	60390	82406	53834	|	0.93985	0.89143	0.65327	0.75399	|	0.93724	0.86613	0.64672	0.74052	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	67898	82406	53358	|	0.92537	0.78585	0.64750	0.71000	|	0.91778	0.72053	0.62745	0.67077	|	[4] <= [7, 18, 21], direct
4	3	53684	82406	50950	|	0.94146	0.94907	0.61828	0.74876	|	0.93870	0.91904	0.61066	0.73377	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	68131	82406	53168	|	0.92432	0.78037	0.64519	0.70637	|	0.91741	0.72115	0.62692	0.67074	|	[4] <= [7, 18, 21, 24], direct
4	4	53900	82406	50299	|	0.93886	0.93319	0.61038	0.73803	|	0.93688	0.91168	0.60482	0.72720	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	62958	82406	49862	|	0.92186	0.79198	0.60507	0.68602	|	0.91784	0.75470	0.59349	0.66446	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	49992	82406	46614	|	0.93293	0.93242	0.56566	0.70414	|	0.93103	0.91018	0.55972	0.69317	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	67443	82406	50584	|	0.91665	0.75002	0.61383	0.67513	|	0.91237	0.71298	0.60176	0.65267	|	[4] <= [7, 15, 24, 27], direct
4	4	52041	82406	46737	|	0.92985	0.89808	0.56715	0.69524	|	0.92786	0.87582	0.56098	0.68391	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	66852	82406	50342	|	0.91683	0.75303	0.61090	0.67456	|	0.91203	0.71106	0.59718	0.64916	|	[4] <= [7, 15, 27], direct
4	3	52928	82406	47872	|	0.93221	0.90447	0.58092	0.70746	|	0.93025	0.88284	0.57502	0.69643	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	71972	82406	51603	|	0.91239	0.71698	0.62620	0.66852	|	0.90299	0.64073	0.59953	0.61945	|	[4] <= [7, 15], direct
4	2	56204	82406	49516	|	0.93224	0.88100	0.60087	0.71446	|	0.92997	0.85750	0.59437	0.70209	|	[4] <= [7, 15], -iterate/-dimlex
4	3	60214	82406	44321	|	0.90758	0.73605	0.53783	0.62152	|	0.90046	0.66697	0.51326	0.58010	|	[4] <= [7, 15, 24], direct
4	3	42676	82406	39188	|	0.92003	0.91826	0.47554	0.62659	|	0.91815	0.89246	0.46844	0.61440	|	[4] <= [7, 15, 24], -iterate/-dimlex
