-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	1	6572	66165	1549	|	0.88035	0.23569	0.02341	0.04259	|	0.87958	0.16722	0.01672	0.03040	|	[4] <= [21], -iterate/-dimlex
4	2	27811	66165	6094	|	0.85948	0.21912	0.09210	0.12969	|	0.85504	0.12624	0.05522	0.07683	|	[4] <= [21, 24], direct
4	2	10353	66165	3600	|	0.88090	0.34772	0.05440	0.09409	|	0.87931	0.25828	0.04098	0.07074	|	[4] <= [21, 24], -iterate/-dimlex
4	3	16766	66165	4737	|	0.87379	0.28253	0.07159	0.11423	|	0.86984	0.14541	0.03817	0.06047	|	[4] <= [18, 24, 27], direct
4	3	3079	66165	2108	|	0.88827	0.68463	0.03185	0.06088	|	0.88692	0.42773	0.02014	0.03847	|	[4] <= [18, 24, 27], -iterate/-dimlex
4	2	18357	66165	4508	|	0.87027	0.24557	0.06813	0.10667	|	0.86760	0.16086	0.04570	0.07118	|	[4] <= [18, 27], direct
4	2	3768	66165	1961	|	0.88659	0.52043	0.02963	0.05608	|	0.88536	0.33121	0.01906	0.03605	|	[4] <= [18, 27], -iterate/-dimlex
4	1	13411	66165	4260	|	0.87792	0.31764	0.06438	0.10706	|	0.87525	0.20170	0.04186	0.06934	|	[4] <= [18], direct
4	1	2824	66165	1795	|	0.88764	0.63562	0.02712	0.05203	|	0.88641	0.38314	0.01653	0.03169	|	[4] <= [18], -iterate/-dimlex
4	2	24829	66165	6081	|	0.86456	0.24491	0.09190	0.13365	|	0.86061	0.15232	0.05921	0.08528	|	[4] <= [18, 24], direct
4	2	5473	66165	2369	|	0.88506	0.43285	0.03580	0.06613	|	0.88361	0.27900	0.02337	0.04313	|	[4] <= [18, 24], -iterate/-dimlex
4	3	16542	66165	4865	|	0.87462	0.29409	0.07352	0.11764	|	0.87034	0.14369	0.03732	0.05926	|	[4] <= [18, 21, 27], direct
4	3	3502	66165	2133	|	0.88763	0.60908	0.03223	0.06123	|	0.88624	0.37721	0.02021	0.03837	|	[4] <= [18, 21, 27], -iterate/-dimlex
4	2	25591	66165	6071	|	0.86322	0.23723	0.09175	0.13232	|	0.85894	0.14001	0.05626	0.08027	|	[4] <= [18, 21], direct
4	2	8922	66165	3413	|	0.88272	0.38253	0.05158	0.09090	|	0.88122	0.28468	0.03890	0.06845	|	[4] <= [18, 21], -iterate/-dimlex
4	3	20719	66165	5748	|	0.87048	0.27742	0.08687	0.13231	|	0.86607	0.15353	0.05001	0.07545	|	[4] <= [18, 21, 24], direct
4	3	4848	66165	2571	|	0.88683	0.53032	0.03885	0.07240	|	0.88510	0.32281	0.02401	0.04470	|	[4] <= [18, 21, 24], -iterate/-dimlex
4	4	14253	66165	4375	|	0.87687	0.30695	0.06612	0.10880	|	0.87244	0.12628	0.02830	0.04624	|	[4] <= [15, 21, 24, 27], direct
4	4	3116	66165	2164	|	0.88840	0.69448	0.03270	0.06247	|	0.88698	0.42779	0.02040	0.03894	|	[4] <= [15, 21, 24, 27], -iterate/-dimlex
4	3	13216	66165	3798	|	0.87667	0.28737	0.05740	0.09569	|	0.87275	0.11508	0.02380	0.03945	|	[4] <= [15, 24, 27], direct
4	3	2693	66165	1955	|	0.88841	0.72595	0.02954	0.05678	|	0.88707	0.43668	0.01798	0.03454	|	[4] <= [15, 24, 27], -iterate/-dimlex
4	2	9884	66165	2610	|	0.87831	0.26406	0.03944	0.06863	|	0.87596	0.12565	0.01916	0.03326	|	[4] <= [15, 27], direct
4	2	2238	66165	1375	|	0.88720	0.61438	0.02078	0.04020	|	0.88671	0.48570	0.01650	0.03191	|	[4] <= [15, 27], -iterate/-dimlex
4	1	4218	66165	2073	|	0.88620	0.49146	0.03133	0.05890	|	0.88385	0.16714	0.01088	0.02043	|	[4] <= [15], direct
4	1	948	66165	935	|	0.88791	0.98628	0.01413	0.02786	|	0.88742	0.69092	0.00994	0.01960	|	[4] <= [15], -iterate/-dimlex
4	2	17079	66165	4489	|	0.87240	0.26283	0.06784	0.10785	|	0.86849	0.12951	0.03462	0.05463	|	[4] <= [15, 24], direct
4	2	3957	66165	2208	|	0.88711	0.55799	0.03337	0.06297	|	0.88569	0.34900	0.02113	0.03985	|	[4] <= [15, 24], -iterate/-dimlex
4	3	12241	66165	3740	|	0.87814	0.30553	0.05652	0.09540	|	0.87397	0.10718	0.02058	0.03453	|	[4] <= [15, 21, 27], direct
4	3	2730	66165	2042	|	0.88865	0.74798	0.03086	0.05927	|	0.88717	0.43260	0.01808	0.03471	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	18984	66165	4933	|	0.87066	0.25985	0.07455	0.11586	|	0.86648	0.13195	0.03930	0.06056	|	[4] <= [15, 21], direct
4	2	7364	66165	2290	|	0.88154	0.31097	0.03461	0.06228	|	0.88004	0.19255	0.02171	0.03903	|	[4] <= [15, 21], -iterate/-dimlex
4	3	16481	66165	4823	|	0.87458	0.29264	0.07289	0.11671	|	0.87015	0.13639	0.03535	0.05615	|	[4] <= [15, 21, 24], direct
4	3	4440	66165	2046	|	0.88572	0.46081	0.03092	0.05795	|	0.88430	0.27454	0.01865	0.03493	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	11703	66165	3912	|	0.87966	0.33427	0.05912	0.10047	|	0.87599	0.15167	0.02772	0.04687	|	[4] <= [15, 18, 24, 27], direct
4	4	2500	66165	2082	|	0.88918	0.8328	0.03146	0.06064	|	0.88779	0.51	0.01950	0.03757	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	10122	66165	3376	|	0.88053	0.33353	0.05102	0.08850	|	0.87724	0.14404	0.02269	0.03920	|	[4] <= [15, 18, 27], direct
4	3	2162	66165	1958	|	0.88933	0.90564	0.02959	0.05731	|	0.88799	0.54440	0.01800	0.03485	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	14266	66165	4530	|	0.87738	0.31753	0.06846	0.11264	|	0.87408	0.18309	0.04065	0.06653	|	[4] <= [15, 18], direct
4	2	2957	66165	1925	|	0.88786	0.65099	0.02909	0.05569	|	0.88651	0.38687	0.01749	0.03347	|	[4] <= [15, 18], -iterate/-dimlex
4	3	13701	66165	4371	|	0.87780	0.31902	0.06606	0.10945	|	0.87413	0.16305	0.03489	0.05748	|	[4] <= [15, 18, 24], direct
4	3	2382	66165	1965	|	0.88898	0.82493	0.02969	0.05733	|	0.88760	0.48782	0.01777	0.03430	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	12544	66165	4279	|	0.87947	0.34111	0.06467	0.10872	|	0.87560	0.16151	0.03169	0.05299	|	[4] <= [15, 18, 21, 27], direct
4	4	3324	66165	2132	|	0.88794	0.64139	0.03222	0.06136	|	0.88649	0.38838	0.01976	0.03761	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	13289	66165	4554	|	0.87914	0.34268	0.06882	0.11463	|	0.87527	0.17315	0.03600	0.05961	|	[4] <= [15, 18, 21], direct
4	3	2862	66165	2048	|	0.88844	0.71558	0.03095	0.05933	|	0.88700	0.42208	0.01849	0.03543	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	15250	66165	4929	|	0.87706	0.32321	0.07449	0.12108	|	0.87281	0.16104	0.03856	0.06222	|	[4] <= [15, 18, 21, 24], direct
4	4	3078	66165	2117	|	0.88831	0.68778	0.03199	0.06114	|	0.88690	0.42202	0.01987	0.03796	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	19015	66165	8238	|	0.88196	0.43323	0.12450	0.19342	|	0.87764	0.30102	0.08992	0.13848	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	4245	66165	2627	|	0.88805	0.61884	0.03970	0.07462	|	0.88636	0.38704	0.02520	0.04733	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	24102	66165	10755	|	0.88187	0.44622	0.16254	0.23829	|	0.87765	0.34436	0.13027	0.18904	|	[4] <= [12, 21, 24, 27], direct
4	4	5417	66165	3020	|	0.88739	0.55750	0.04564	0.08437	|	0.88565	0.37068	0.03081	0.05690	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	35661	66165	22285	|	0.90163	0.62491	0.33680	0.43770	|	0.89812	0.56767	0.31570	0.40575	|	[4] <= [12, 24, 27], direct
4	3	10051	66165	8210	|	0.89726	0.81683	0.12408	0.21544	|	0.89562	0.72142	0.11120	0.19269	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	57417	66165	41669	|	0.93085	0.72572	0.62977	0.67435	|	0.92982	0.71522	0.62636	0.66785	|	[4] <= [12, 27], direct
4	2	46485	66165	40384	|	0.94522	0.86875	0.61035	0.71698	|	0.94458	0.86077	0.60815	0.71274	|	[4] <= [12, 27], -iterate/-dimlex
4	1	53110	66165	41526	|	0.93776	0.78188	0.62761	0.69630	|	0.93673	0.77053	0.62418	0.68968	|	[4] <= [12], direct
4	1	46123	66165	40297	|	0.94554	0.87368	0.60903	0.71774	|	0.94492	0.86581	0.60688	0.71358	|	[4] <= [12], -iterate/-dimlex
4	2	64679	66165	42985	|	0.92290	0.66458	0.64966	0.65704	|	0.91939	0.63303	0.63851	0.63576	|	[4] <= [12, 24], direct
4	2	49870	66165	41533	|	0.94335	0.83282	0.62771	0.71587	|	0.94122	0.80790	0.62059	0.70196	|	[4] <= [12, 24], -iterate/-dimlex
4	3	26696	66165	13797	|	0.88786	0.51681	0.20852	0.29715	|	0.88411	0.43500	0.18150	0.25613	|	[4] <= [12, 21, 27], direct
4	3	5493	66165	3250	|	0.88805	0.59166	0.04911	0.09070	|	0.88717	0.49863	0.04171	0.07699	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	64386	66165	42915	|	0.92316	0.66652	0.64860	0.65744	|	0.91941	0.63260	0.63661	0.63460	|	[4] <= [12, 21], direct
4	2	51232	66165	41059	|	0.93938	0.80143	0.62055	0.69948	|	0.93780	0.78339	0.61518	0.68917	|	[4] <= [12, 21], -iterate/-dimlex
4	3	38978	66165	22401	|	0.89633	0.57470	0.33856	0.42610	|	0.89211	0.51172	0.31307	0.38847	|	[4] <= [12, 21, 24], direct
4	3	13549	66165	9226	|	0.89474	0.68093	0.13943	0.23147	|	0.89271	0.59340	0.12373	0.20476	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	23909	66165	12729	|	0.88898	0.53239	0.19238	0.28263	|	0.88516	0.43924	0.16425	0.23909	|	[4] <= [12, 18, 24, 27], direct
4	4	4471	66165	2799	|	0.88826	0.62603	0.04230	0.07925	|	0.88677	0.43211	0.02958	0.05538	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	28420	66165	17202	|	0.89660	0.60527	0.25998	0.36373	|	0.89364	0.54465	0.24020	0.33337	|	[4] <= [12, 18, 27], direct
4	3	8676	66165	6802	|	0.89479	0.78400	0.10280	0.18177	|	0.89338	0.68937	0.09153	0.16160	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	61829	66165	43206	|	0.92856	0.69879	0.65300	0.67512	|	0.92560	0.67093	0.64372	0.65704	|	[4] <= [12, 18], direct
4	2	48551	66165	41750	|	0.94636	0.85992	0.63099	0.72788	|	0.94442	0.83658	0.62456	0.71519	|	[4] <= [12, 18], -iterate/-dimlex
4	3	38885	66165	24873	|	0.90498	0.63965	0.37592	0.47354	|	0.90115	0.58238	0.35418	0.44048	|	[4] <= [12, 18, 24], direct
4	3	22870	66165	19080	|	0.91259	0.83428	0.28836	0.42859	|	0.91063	0.78434	0.27587	0.40817	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	21657	66165	10120	|	0.88389	0.46728	0.15295	0.23046	|	0.87995	0.36154	0.12258	0.18308	|	[4] <= [12, 18, 21, 27], direct
4	4	5791	66165	3606	|	0.88876	0.62269	0.05450	0.10022	|	0.88726	0.47176	0.04184	0.07686	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	30285	66165	17282	|	0.89367	0.57064	0.26119	0.35836	|	0.88974	0.49503	0.23470	0.31843	|	[4] <= [12, 18, 21], direct
4	3	11473	66165	7776	|	0.89333	0.67776	0.11752	0.20031	|	0.89164	0.59182	0.10417	0.17716	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	25962	66165	12633	|	0.88513	0.48659	0.19093	0.27425	|	0.88081	0.38976	0.15897	0.22583	|	[4] <= [12, 18, 21, 24], direct
4	4	6954	66165	4158	|	0.88866	0.59792	0.06284	0.11373	|	0.88683	0.44463	0.04749	0.08582	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	16738	66165	7624	|	0.88376	0.45549	0.11522	0.18392	|	0.87947	0.30636	0.08054	0.12755	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	3420	66165	2376	|	0.88861	0.69473	0.03591	0.06829	|	0.88699	0.41929	0.02198	0.04178	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	20240	66165	11481	|	0.89100	0.56724	0.17352	0.26574	|	0.88727	0.46017	0.14553	0.22113	|	[4] <= [12, 15, 24, 27], direct
4	4	3651	66165	2563	|	0.88886	0.70199	0.03873	0.07342	|	0.88741	0.47165	0.02636	0.04993	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	22758	66165	15087	|	0.89906	0.66293	0.22802	0.33932	|	0.89639	0.59451	0.20941	0.30973	|	[4] <= [12, 15, 27], direct
4	3	7151	66165	6085	|	0.89494	0.85092	0.09196	0.16599	|	0.89425	0.79471	0.08641	0.15588	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	55613	66165	42263	|	0.93599	0.75994	0.63875	0.69409	|	0.93332	0.73195	0.63004	0.67718	|	[4] <= [12, 15], direct
4	2	46623	66165	40627	|	0.94582	0.87139	0.61402	0.72041	|	0.94467	0.85710	0.61010	0.71281	|	[4] <= [12, 15], -iterate/-dimlex
4	3	34319	66165	23379	|	0.90769	0.68122	0.35334	0.46532	|	0.90397	0.61808	0.33144	0.43150	|	[4] <= [12, 15, 24], direct
4	3	20168	66165	18515	|	0.91529	0.91803	0.27983	0.42892	|	0.91343	0.86433	0.26784	0.40896	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	19096	66165	9473	|	0.88606	0.49607	0.14317	0.22221	|	0.88220	0.37824	0.11300	0.17402	|	[4] <= [12, 15, 21, 27], direct
4	4	4555	66165	2551	|	0.88726	0.56004	0.03855	0.07214	|	0.88582	0.37563	0.02619	0.04896	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	26408	66165	15921	|	0.89566	0.60288	0.24062	0.34396	|	0.89179	0.51768	0.21389	0.30271	|	[4] <= [12, 15, 21], direct
4	3	8215	66165	5942	|	0.89262	0.72331	0.08980	0.15977	|	0.89098	0.60657	0.07641	0.13573	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	23792	66165	11734	|	0.88576	0.49319	0.17734	0.26088	|	0.88148	0.38828	0.14509	0.21124	|	[4] <= [12, 15, 21, 24], direct
4	4	5236	66165	3014	|	0.88768	0.57563	0.04555	0.08442	|	0.88596	0.38445	0.03089	0.05718	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	16134	66165	8597	|	0.88814	0.53284	0.12993	0.20892	|	0.88426	0.39271	0.09914	0.15832	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	2930	66165	2127	|	0.88860	0.72593	0.03214	0.06156	|	0.88722	0.45324	0.02031	0.03888	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	19093	66165	10811	|	0.89067	0.56622	0.16339	0.25360	|	0.88745	0.46807	0.13900	0.21435	|	[4] <= [12, 15, 18, 27], direct
4	4	3621	66165	2257	|	0.88786	0.62330	0.03411	0.06468	|	0.88650	0.40596	0.02248	0.04260	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	27002	66165	18146	|	0.90228	0.67202	0.27425	0.38953	|	0.89906	0.60262	0.25309	0.35647	|	[4] <= [12, 15, 18], direct
4	3	8001	66165	6790	|	0.89591	0.84864	0.10262	0.18310	|	0.89439	0.73853	0.09051	0.16126	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	23077	66165	13636	|	0.89353	0.59089	0.20609	0.30559	|	0.88964	0.49291	0.17800	0.26155	|	[4] <= [12, 15, 18, 24], direct
4	4	4087	66165	2701	|	0.88858	0.66087	0.04082	0.07689	|	0.88711	0.45167	0.02826	0.05320	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	15498	66165	7485	|	0.88541	0.48296	0.11312	0.18331	|	0.88146	0.33449	0.08117	0.13064	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	3425	66165	2162	|	0.88787	0.63124	0.03267	0.06213	|	0.88647	0.39445	0.02067	0.03928	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	20923	66165	11020	|	0.88824	0.52669	0.16655	0.25307	|	0.88429	0.41671	0.13652	0.20566	|	[4] <= [12, 15, 18, 21], direct
4	4	4615	66165	2657	|	0.88752	0.57573	0.04015	0.07507	|	0.88607	0.39219	0.02771	0.05176	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	17831	66165	8659	|	0.88544	0.48561	0.13086	0.20617	|	0.88122	0.34770	0.09732	0.15207	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	3745	66165	2368	|	0.88802	0.63230	0.03578	0.06774	|	0.88662	0.41335	0.02368	0.04481	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	12399	66165	4666	|	0.88105	0.37632	0.07052	0.11878	|	0.87726	0.19832	0.03844	0.06440	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	3050	66165	2150	|	0.88847	0.70491	0.03249	0.06212	|	0.88708	0.43967	0.02051	0.03920	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	15913	66165	5541	|	0.87802	0.34820	0.08374	0.13501	|	0.87390	0.19751	0.04928	0.07889	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	3840	66165	2415	|	0.88802	0.62890	0.03649	0.06899	|	0.88661	0.41458	0.02436	0.04602	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	19409	66165	6378	|	0.87489	0.32861	0.09639	0.14906	|	0.87073	0.20392	0.06209	0.09519	|	[4] <= [7, 21, 24, 27], direct
4	4	5524	66165	3724	|	0.88963	0.67414	0.05628	0.10389	|	0.88812	0.51502	0.04357	0.08035	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	19525	66165	6391	|	0.87474	0.32732	0.09659	0.14916	|	0.87124	0.22304	0.06790	0.10411	|	[4] <= [7, 24, 27], direct
4	3	4338	66165	2653	|	0.88798	0.61157	0.04009	0.07525	|	0.88663	0.42992	0.02852	0.05350	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	23426	66165	7800	|	0.87288	0.33296	0.11788	0.17412	|	0.87187	0.30790	0.10999	0.16208	|	[4] <= [7, 27], direct
4	2	11177	66165	6025	|	0.88782	0.53905	0.09106	0.15580	|	0.88733	0.51373	0.08715	0.14902	|	[4] <= [7, 27], -iterate/-dimlex
4	1	18498	66165	7363	|	0.87984	0.39804	0.11128	0.17393	|	0.87883	0.36630	0.10332	0.16118	|	[4] <= [7], direct
4	1	9949	66165	5559	|	0.88833	0.55874	0.08401	0.14607	|	0.88788	0.53271	0.08041	0.13974	|	[4] <= [7], -iterate/-dimlex
4	2	30727	66165	9465	|	0.86605	0.30803	0.14305	0.19537	|	0.86256	0.24177	0.11584	0.15663	|	[4] <= [7, 24], direct
4	2	14456	66165	6792	|	0.88482	0.46983	0.10265	0.16849	|	0.88338	0.41159	0.09108	0.14916	|	[4] <= [7, 24], -iterate/-dimlex
4	3	18852	66165	6231	|	0.87534	0.33052	0.09417	0.14658	|	0.87161	0.21525	0.06341	0.09796	|	[4] <= [7, 21, 27], direct
4	3	4569	66165	3073	|	0.88903	0.67257	0.04644	0.08688	|	0.88848	0.60188	0.04176	0.07811	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	31495	66165	9419	|	0.86458	0.29906	0.14235	0.19289	|	0.86084	0.23006	0.11323	0.15176	|	[4] <= [7, 21], direct
4	2	17075	66165	7119	|	0.88145	0.41692	0.10759	0.17104	|	0.88072	0.39221	0.10186	0.16172	|	[4] <= [7, 21], -iterate/-dimlex
4	3	24224	66165	7644	|	0.87097	0.31555	0.11552	0.16913	|	0.86681	0.21565	0.08195	0.11876	|	[4] <= [7, 21, 24], direct
4	3	8198	66165	4279	|	0.88694	0.52195	0.06467	0.11508	|	0.88516	0.39558	0.04979	0.08845	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	16534	66165	5720	|	0.87757	0.34595	0.08645	0.13833	|	0.87405	0.22214	0.05728	0.09108	|	[4] <= [7, 18, 24, 27], direct
4	4	3599	66165	2427	|	0.88848	0.67435	0.03668	0.06957	|	0.88704	0.44234	0.02436	0.04619	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	16181	66165	5714	|	0.87816	0.35313	0.08635	0.13878	|	0.87522	0.24757	0.06214	0.09935	|	[4] <= [7, 18, 27], direct
4	3	3138	66165	2233	|	0.88860	0.71159	0.03374	0.06444	|	0.88732	0.47323	0.02270	0.04332	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	28852	66165	9608	|	0.86977	0.33300	0.14521	0.20223	|	0.86683	0.27381	0.12256	0.16932	|	[4] <= [7, 18], direct
4	2	13680	66165	6666	|	0.88572	0.48728	0.10074	0.16697	|	0.88429	0.42631	0.08926	0.14762	|	[4] <= [7, 18], -iterate/-dimlex
4	3	21078	66165	7241	|	0.87499	0.34353	0.10943	0.16599	|	0.87147	0.24641	0.08100	0.12193	|	[4] <= [7, 18, 24], direct
4	3	5949	66165	3707	|	0.88884	0.62312	0.05602	0.10280	|	0.88735	0.47789	0.04353	0.07980	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	17363	66165	5795	|	0.87640	0.33375	0.08758	0.13875	|	0.87280	0.21286	0.05769	0.09077	|	[4] <= [7, 18, 21, 27], direct
4	4	5394	66165	3438	|	0.88887	0.63737	0.05196	0.09608	|	0.88745	0.48405	0.03996	0.07382	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	20447	66165	6906	|	0.87492	0.33775	0.10437	0.15946	|	0.87132	0.23509	0.07503	0.11375	|	[4] <= [7, 18, 21], direct
4	3	5762	66165	3771	|	0.88938	0.65446	0.05699	0.10485	|	0.88796	0.51058	0.04502	0.08275	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	20379	66165	6794	|	0.87465	0.33338	0.10268	0.15700	|	0.87053	0.21571	0.06893	0.10448	|	[4] <= [7, 18, 21, 24], direct
4	4	6500	66165	3961	|	0.88876	0.60938	0.05986	0.10902	|	0.88723	0.47169	0.04697	0.08543	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	13522	66165	4839	|	0.87972	0.35786	0.07313	0.12145	|	0.87571	0.18532	0.03925	0.06479	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	3209	66165	2089	|	0.88799	0.65098	0.03157	0.06022	|	0.88662	0.40261	0.01976	0.03768	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	13138	66165	4641	|	0.87970	0.35325	0.07014	0.11704	|	0.87641	0.20756	0.04244	0.07047	|	[4] <= [7, 15, 24, 27], direct
4	4	2886	66165	2047	|	0.88840	0.70928	0.03093	0.05928	|	0.88701	0.42931	0.01895	0.03631	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	10984	66165	4063	|	0.88141	0.36990	0.06140	0.10532	|	0.87876	0.22942	0.03899	0.06666	|	[4] <= [7, 15, 27], direct
4	3	1753	66165	1196	|	0.88742	0.68225	0.01807	0.03521	|	0.88695	0.52652	0.01400	0.02728	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	21129	66165	8143	|	0.87800	0.38539	0.12307	0.18656	|	0.87535	0.31236	0.10213	0.15393	|	[4] <= [7, 15], direct
4	2	10152	66165	5705	|	0.88848	0.56195	0.08622	0.14950	|	0.88787	0.52679	0.08126	0.14081	|	[4] <= [7, 15], -iterate/-dimlex
4	3	16708	66165	5905	|	0.87791	0.35342	0.08924	0.14250	|	0.87462	0.23886	0.06211	0.09859	|	[4] <= [7, 15, 24], direct
4	3	3712	66165	2507	|	0.88856	0.67537	0.03789	0.07175	|	0.88715	0.45420	0.02580	0.04882	|	[4] <= [7, 15, 24], -iterate/-dimlex
