-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	3	61264	82407	53486	|	0.93716	0.87304	0.64904	0.74456	|	0.93549	0.85704	0.64482	0.73593	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	73507	82407	54697	|	0.92035	0.74410	0.66374	0.70163	|	0.91781	0.72390	0.65757	0.68914	|	[4] <= [12, 18, 24, 27], direct
4	4	59191	82407	53400	|	0.94042	0.90216	0.64800	0.75424	|	0.93886	0.88675	0.64406	0.74617	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	71102	82407	53322	|	0.91976	0.74993	0.64705	0.69470	|	0.91749	0.73131	0.64129	0.68335	|	[4] <= [12, 18, 27], direct
4	3	57050	82407	51483	|	0.93752	0.90241	0.62474	0.73833	|	0.93587	0.88553	0.62030	0.72956	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	75878	82407	54199	|	0.91459	0.71429	0.65769	0.68482	|	0.91229	0.69664	0.65204	0.67360	|	[4] <= [12, 18], direct
4	2	59343	82407	51821	|	0.93475	0.87324	0.62884	0.73116	|	0.93314	0.85742	0.62456	0.72269	|	[4] <= [12, 18], -iterate/-dimlex
4	3	74660	82407	55015	|	0.91947	0.73687	0.66760	0.70052	|	0.91696	0.71725	0.66158	0.68829	|	[4] <= [12, 18, 24], direct
4	3	59981	82407	52841	|	0.93715	0.88096	0.64121	0.74221	|	0.93526	0.86255	0.63634	0.73238	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	70114	82407	54073	|	0.92402	0.77121	0.65616	0.70905	|	0.92163	0.75126	0.65023	0.69710	|	[4] <= [12, 18, 21, 27], direct
4	4	57863	82407	52405	|	0.93929	0.90567	0.63592	0.74720	|	0.93749	0.88759	0.63124	0.73778	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	65070	82407	51578	|	0.92411	0.79265	0.62589	0.69947	|	0.92176	0.77155	0.61955	0.68725	|	[4] <= [12, 18, 21], direct
4	3	53104	82407	48603	|	0.93441	0.91524	0.58979	0.71732	|	0.93269	0.89627	0.58471	0.70772	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	67910	82407	53134	|	0.92458	0.78241	0.64477	0.70695	|	0.92221	0.76205	0.63871	0.69495	|	[4] <= [12, 18, 21, 24], direct
4	4	56178	82407	51356	|	0.93858	0.91416	0.62319	0.74114	|	0.93699	0.89766	0.61891	0.73267	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	70302	82407	54184	|	0.92408	0.77073	0.65751	0.70963	|	0.92193	0.75286	0.65221	0.69893	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	58154	82407	52176	|	0.93800	0.89720	0.63315	0.74239	|	0.93651	0.88224	0.62923	0.73456	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	74740	82407	54205	|	0.91655	0.72524	0.65777	0.68986	|	0.91429	0.70755	0.65219	0.67874	|	[4] <= [12, 15, 24, 27], direct
4	4	58999	82407	51941	|	0.93575	0.88037	0.63029	0.73463	|	0.93433	0.86626	0.62652	0.72714	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	86031	82407	56851	|	0.90628	0.66081	0.68988	0.67503	|	0.90428	0.64723	0.68541	0.66577	|	[4] <= [12, 15, 27], direct
4	3	65084	82407	55018	|	0.93587	0.84533	0.66763	0.74605	|	0.93467	0.83455	0.66478	0.74005	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	64205	82407	50108	|	0.92056	0.78043	0.60805	0.68354	|	0.91892	0.76550	0.60344	0.67487	|	[4] <= [12, 15], direct
4	2	53271	82407	47804	|	0.93139	0.89737	0.58009	0.70466	|	0.93027	0.88511	0.57674	0.69840	|	[4] <= [12, 15], -iterate/-dimlex
4	3	69712	82407	52915	|	0.92075	0.75905	0.64211	0.69570	|	0.91872	0.74208	0.63690	0.68548	|	[4] <= [12, 15, 24], direct
4	3	57275	82407	50371	|	0.93333	0.87945	0.61124	0.72122	|	0.93193	0.86524	0.60736	0.71372	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	71432	82407	54571	|	0.92347	0.76395	0.66221	0.70945	|	0.92131	0.74630	0.65696	0.69879	|	[4] <= [12, 15, 21, 27], direct
4	4	58841	82407	52661	|	0.93849	0.89497	0.63903	0.74565	|	0.93711	0.88129	0.63547	0.73846	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	70291	82407	53645	|	0.92225	0.76318	0.65097	0.70262	|	0.92031	0.74705	0.64610	0.69292	|	[4] <= [12, 15, 21], direct
4	3	58140	82407	50587	|	0.93259	0.87008	0.61386	0.71985	|	0.93120	0.85620	0.61004	0.71246	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	67942	82407	52486	|	0.92231	0.77251	0.63691	0.69818	|	0.92023	0.75465	0.63148	0.68760	|	[4] <= [12, 15, 21, 24], direct
4	4	56424	82407	49556	|	0.93199	0.87827	0.60135	0.71390	|	0.93050	0.86277	0.59707	0.70574	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	71169	82407	53584	|	0.92054	0.75291	0.65023	0.69781	|	0.91815	0.73328	0.64420	0.68586	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	57259	82407	51618	|	0.93762	0.90148	0.62637	0.73916	|	0.93615	0.88639	0.62242	0.73131	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	72523	82407	54118	|	0.92005	0.74621	0.65671	0.69861	|	0.91786	0.72852	0.65128	0.68774	|	[4] <= [12, 15, 18, 27], direct
4	4	58110	82407	52113	|	0.93786	0.89679	0.63238	0.74173	|	0.93656	0.88368	0.62895	0.73487	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	70353	82407	53485	|	0.92160	0.76023	0.64903	0.70024	|	0.91947	0.74251	0.64364	0.68955	|	[4] <= [12, 15, 18], direct
4	3	58048	82407	51260	|	0.93505	0.88306	0.62203	0.72991	|	0.93375	0.87000	0.61852	0.72302	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	67601	82407	52138	|	0.92170	0.77126	0.63268	0.69513	|	0.91937	0.75109	0.62651	0.68317	|	[4] <= [12, 15, 18, 24], direct
4	4	56237	82407	50044	|	0.93398	0.88987	0.60727	0.72190	|	0.93252	0.87463	0.60315	0.71395	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	70145	82407	54320	|	0.92482	0.77439	0.65916	0.71215	|	0.92255	0.75552	0.65360	0.70087	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	58512	82407	52814	|	0.93957	0.90261	0.64089	0.74956	|	0.93810	0.88788	0.63709	0.74186	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	65776	82407	51925	|	0.92409	0.78942	0.63010	0.70082	|	0.92203	0.77113	0.62462	0.69018	|	[4] <= [12, 15, 18, 21], direct
4	4	55260	82407	49821	|	0.93489	0.90157	0.60457	0.72379	|	0.93344	0.88622	0.60046	0.71588	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	65675	82407	52108	|	0.92489	0.79342	0.63232	0.70377	|	0.92270	0.77388	0.62651	0.69244	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	54863	82407	49835	|	0.93562	0.90835	0.60474	0.72608	|	0.93409	0.89209	0.60041	0.71775	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	70306	82407	54365	|	0.92469	0.77326	0.65971	0.71198	|	0.92224	0.75283	0.65367	0.69976	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	58131	82407	52137	|	0.93791	0.89688	0.63267	0.74196	|	0.93632	0.88092	0.62849	0.73360	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	71627	82407	54652	|	0.92341	0.76300	0.66319	0.70960	|	0.92088	0.74233	0.65703	0.69708	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	59227	82407	53120	|	0.93940	0.89688	0.64460	0.75010	|	0.93739	0.87706	0.63946	0.73965	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	73358	82407	55158	|	0.92218	0.75190	0.66933	0.70822	|	0.91984	0.73326	0.66375	0.69678	|	[4] <= [7, 21, 24, 27], direct
4	4	59892	82407	53501	|	0.93956	0.89329	0.64922	0.75195	|	0.93804	0.87838	0.64538	0.74407	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	73624	82407	53281	|	0.91530	0.72369	0.64655	0.68295	|	0.91311	0.70631	0.64098	0.67206	|	[4] <= [7, 24, 27], direct
4	3	52961	82407	48524	|	0.93439	0.91622	0.58883	0.71691	|	0.93304	0.90130	0.58485	0.70938	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	88423	82407	57647	|	0.90491	0.65194	0.69954	0.67490	|	0.90327	0.64111	0.69600	0.66743	|	[4] <= [7, 27], direct
4	2	65711	82407	56424	|	0.93961	0.85866	0.68469	0.76187	|	0.93870	0.85060	0.68265	0.75743	|	[4] <= [7, 27], -iterate/-dimlex
4	1	62326	82407	48601	|	0.91862	0.77978	0.58976	0.67159	|	0.91718	0.76634	0.58555	0.66385	|	[4] <= [7], direct
4	1	50265	82407	46395	|	0.93171	0.92300	0.56299	0.69939	|	0.93095	0.91411	0.56061	0.69499	|	[4] <= [7], -iterate/-dimlex
4	2	84218	82407	53961	|	0.89949	0.64073	0.65481	0.64769	|	0.89691	0.62284	0.64838	0.63535	|	[4] <= [7, 24], direct
4	2	58079	82407	51983	|	0.93747	0.89503	0.63080	0.74004	|	0.93601	0.88033	0.62694	0.73233	|	[4] <= [7, 24], -iterate/-dimlex
4	3	73527	82407	55044	|	0.92150	0.74862	0.66795	0.70599	|	0.91949	0.73264	0.66314	0.69616	|	[4] <= [7, 21, 27], direct
4	3	59415	82407	53256	|	0.93954	0.89633	0.64625	0.75102	|	0.93833	0.88438	0.64318	0.74474	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	80174	82407	57213	|	0.91755	0.71361	0.69427	0.70380	|	0.91553	0.69887	0.68982	0.69432	|	[4] <= [7, 21], direct
4	2	64195	82407	55642	|	0.93953	0.86676	0.67520	0.75908	|	0.93835	0.85607	0.67248	0.75325	|	[4] <= [7, 21], -iterate/-dimlex
4	3	79269	82407	57645	|	0.92058	0.72720	0.69951	0.71309	|	0.91821	0.70974	0.69438	0.70198	|	[4] <= [7, 21, 24], direct
4	3	62466	82407	56009	|	0.94375	0.89663	0.67966	0.77321	|	0.94228	0.88289	0.67629	0.76590	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	73932	82407	54406	|	0.91863	0.73589	0.66021	0.69600	|	0.91610	0.71591	0.65400	0.68356	|	[4] <= [7, 18, 24, 27], direct
4	4	55814	82407	51011	|	0.93802	0.91394	0.61901	0.73810	|	0.93650	0.89803	0.61486	0.72994	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	73106	82407	54033	|	0.91876	0.73910	0.65568	0.69490	|	0.91665	0.72223	0.65045	0.68446	|	[4] <= [7, 18, 27], direct
4	3	56609	82407	51694	|	0.93900	0.91317	0.62730	0.74371	|	0.93775	0.90026	0.62396	0.73707	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	79538	82407	55299	|	0.91209	0.69525	0.67104	0.68293	|	0.90990	0.67917	0.66586	0.67245	|	[4] <= [7, 18], direct
4	2	60502	82407	53850	|	0.93972	0.89005	0.65346	0.75362	|	0.93857	0.87901	0.65063	0.74777	|	[4] <= [7, 18], -iterate/-dimlex
4	3	78723	82407	56336	|	0.91703	0.71562	0.68363	0.69926	|	0.91448	0.69670	0.67780	0.68712	|	[4] <= [7, 18, 24], direct
4	3	60459	82407	54645	|	0.94251	0.90383	0.66311	0.76498	|	0.94099	0.88913	0.65943	0.75724	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	71796	82407	54652	|	0.92313	0.76121	0.66319	0.70883	|	0.92084	0.74260	0.65764	0.69754	|	[4] <= [7, 18, 21, 27], direct
4	4	59235	82407	53130	|	0.93942	0.89693	0.64472	0.75020	|	0.93763	0.87926	0.64015	0.74089	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	66517	82407	51854	|	0.92258	0.77956	0.62924	0.69638	|	0.92036	0.76007	0.62331	0.68493	|	[4] <= [7, 18, 21], direct
4	3	51662	82407	49268	|	0.93916	0.95366	0.59786	0.73496	|	0.93763	0.93639	0.59346	0.72649	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	66728	82407	51947	|	0.92254	0.77848	0.63037	0.69664	|	0.92012	0.75734	0.62393	0.68419	|	[4] <= [7, 18, 21, 24], direct
4	4	53578	82407	50309	|	0.93944	0.93898	0.61049	0.73991	|	0.93767	0.91959	0.60552	0.73021	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	73016	82407	54993	|	0.92220	0.75316	0.66733	0.70765	|	0.91991	0.73477	0.66182	0.69639	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	59408	82407	53102	|	0.93903	0.89385	0.64438	0.74889	|	0.93745	0.87836	0.64037	0.74072	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	76618	82407	54827	|	0.91547	0.71558	0.66531	0.68953	|	0.91304	0.69705	0.65945	0.67773	|	[4] <= [7, 15, 24, 27], direct
4	4	58884	82407	52603	|	0.93822	0.89333	0.63833	0.74460	|	0.93653	0.87665	0.63396	0.73581	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	89678	82407	58246	|	0.90482	0.64950	0.70680	0.67694	|	0.90296	0.63738	0.70288	0.66853	|	[4] <= [7, 15, 27], direct
4	3	66490	82407	56988	|	0.94021	0.85709	0.69154	0.76546	|	0.93909	0.84730	0.68908	0.76004	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	65458	82407	49838	|	0.91749	0.76137	0.60477	0.67410	|	0.91579	0.74620	0.59995	0.66513	|	[4] <= [7, 15], direct
4	2	52337	82407	47559	|	0.93215	0.90870	0.57712	0.70591	|	0.93117	0.89768	0.57414	0.70035	|	[4] <= [7, 15], -iterate/-dimlex
4	3	75012	82407	53715	|	0.91441	0.71608	0.65182	0.68244	|	0.91192	0.69668	0.64556	0.67015	|	[4] <= [7, 15, 24], direct
4	3	57564	82407	51930	|	0.93817	0.90212	0.63016	0.74201	|	0.93655	0.88565	0.62586	0.73343	|	[4] <= [7, 15, 24], -iterate/-dimlex
