-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	1	14966	40487	14423	|	0.95092	0.96371	0.35623	0.52018	|	0.93135	0.25471	0.12759	0.17001	|	[4] <= [15], -iterate/-dimlex
4	2	75526	40487	35186	|	0.91581	0.46587	0.86906	0.60658	|	0.85780	0.04945	0.41334	0.08833	|	[4] <= [15, 24], direct
4	2	36854	40487	34215	|	0.98356	0.92839	0.84508	0.88478	|	0.93458	0.20784	0.54981	0.30165	|	[4] <= [15, 24], -iterate/-dimlex
4	3	64768	40487	34421	|	0.93283	0.53145	0.85017	0.65404	|	0.87667	0.06129	0.39557	0.10614	|	[4] <= [15, 21, 27], direct
4	3	36200	40487	33750	|	0.98305	0.93232	0.83360	0.88020	|	0.93377	0.19425	0.51071	0.28145	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	64848	40487	34476	|	0.93289	0.53164	0.85153	0.65459	|	0.87673	0.06208	0.40111	0.10752	|	[4] <= [15, 21], direct
4	2	36768	40487	33749	|	0.98200	0.91789	0.83357	0.87370	|	0.93272	0.19125	0.51067	0.27828	|	[4] <= [15, 21], -iterate/-dimlex
4	3	72306	40487	36649	|	0.92715	0.50685	0.90520	0.64984	|	0.86686	0.05482	0.50807	0.09896	|	[4] <= [15, 21, 24], direct
4	3	38815	40487	36073	|	0.98680	0.92935	0.89097	0.90976	|	0.93554	0.21342	0.65238	0.32162	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	71179	40487	37051	|	0.93071	0.52053	0.91513	0.66360	|	0.87179	0.07169	0.59761	0.12802	|	[4] <= [15, 18, 24, 27], direct
4	4	38329	40487	36021	|	0.98750	0.93978	0.88969	0.91405	|	0.93663	0.22014	0.65390	0.32939	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	65766	40487	35972	|	0.93671	0.54696	0.88848	0.67710	|	0.87841	0.06631	0.49132	0.11685	|	[4] <= [15, 18, 27], direct
4	3	37081	40487	34753	|	0.98513	0.93721	0.85837	0.89606	|	0.93678	0.23036	0.59834	0.33265	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	66494	40487	35913	|	0.93515	0.54009	0.88702	0.67139	|	0.87686	0.06478	0.48502	0.11430	|	[4] <= [15, 18], direct
4	2	37223	40487	34729	|	0.98477	0.93299	0.85778	0.89381	|	0.93646	0.22929	0.59714	0.33135	|	[4] <= [15, 18], -iterate/-dimlex
4	3	71749	40487	37027	|	0.92957	0.51606	0.91454	0.65980	|	0.87064	0.07077	0.59475	0.12649	|	[4] <= [15, 18, 24], direct
4	3	38584	40487	36017	|	0.98702	0.93346	0.88959	0.91100	|	0.93616	0.21879	0.65381	0.32787	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	69455	40487	36962	|	0.93356	0.53217	0.91293	0.67239	|	0.87370	0.06490	0.56118	0.11635	|	[4] <= [15, 18, 21, 27], direct
4	4	38798	40487	36311	|	0.98771	0.93589	0.89685	0.91596	|	0.93723	0.23055	0.68173	0.34457	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	69118	40487	36964	|	0.93419	0.53479	0.91298	0.67449	|	0.87434	0.06527	0.56154	0.11696	|	[4] <= [15, 18, 21], direct
4	3	39196	40487	36307	|	0.98696	0.92629	0.89675	0.91128	|	0.93649	0.22818	0.68149	0.34189	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	72643	40487	37422	|	0.92938	0.51514	0.92429	0.66157	|	0.87044	0.07523	0.64067	0.13465	|	[4] <= [15, 18, 21, 24], direct
4	4	39299	40487	36351	|	0.98693	0.92498	0.89784	0.91121	|	0.93595	0.22160	0.67800	0.33403	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	73954	40487	37782	|	0.92829	0.51088	0.93318	0.66028	|	0.86962	0.08079	0.68836	0.14461	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	40949	40487	36998	|	0.98627	0.90351	0.91382	0.90863	|	0.93571	0.23407	0.73313	0.35484	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	74191	40487	37059	|	0.92518	0.49950	0.91533	0.64631	|	0.86547	0.06312	0.57736	0.11380	|	[4] <= [12, 21, 24, 27], direct
4	4	40951	40487	36709	|	0.98520	0.89641	0.90668	0.90152	|	0.93529	0.23554	0.71856	0.35479	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	75493	40487	35805	|	0.91816	0.47428	0.88435	0.61743	|	0.86107	0.06425	0.50886	0.11410	|	[4] <= [12, 24, 27], direct
4	3	40534	40487	35517	|	0.98157	0.87622	0.87724	0.87673	|	0.93312	0.22812	0.65041	0.33778	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	51272	40487	31244	|	0.94601	0.60937	0.77170	0.68100	|	0.90325	0.15727	0.46593	0.23517	|	[4] <= [12, 27], direct
4	2	34263	40487	30398	|	0.97426	0.88719	0.75080	0.81332	|	0.93288	0.23249	0.44120	0.30452	|	[4] <= [12, 27], -iterate/-dimlex
4	1	44040	40487	31224	|	0.95927	0.70899	0.77121	0.73879	|	0.91652	0.18265	0.46478	0.26224	|	[4] <= [12], direct
4	1	32920	40487	30378	|	0.97666	0.92278	0.75031	0.82765	|	0.93529	0.24137	0.44009	0.31176	|	[4] <= [12], -iterate/-dimlex
4	2	77842	40487	35902	|	0.91418	0.46121	0.88675	0.60681	|	0.85708	0.06351	0.51883	0.11317	|	[4] <= [12, 24], direct
4	2	41594	40487	35611	|	0.97997	0.85615	0.87956	0.86770	|	0.93152	0.22459	0.65705	0.33476	|	[4] <= [12, 24], -iterate/-dimlex
4	3	66441	40487	35291	|	0.93296	0.53116	0.87166	0.66008	|	0.87692	0.07390	0.48584	0.12828	|	[4] <= [12, 21, 27], direct
4	3	39317	40487	35025	|	0.98200	0.89083	0.86509	0.87777	|	0.93366	0.22415	0.61737	0.32889	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	67513	40487	35401	|	0.93139	0.52435	0.87437	0.65557	|	0.87535	0.07434	0.49668	0.12932	|	[4] <= [12, 21], direct
4	2	40376	40487	35135	|	0.98046	0.87019	0.86780	0.86900	|	0.93211	0.22097	0.62505	0.32651	|	[4] <= [12, 21], -iterate/-dimlex
4	3	74760	40487	37094	|	0.92426	0.49617	0.91619	0.64373	|	0.86455	0.06309	0.58162	0.11384	|	[4] <= [12, 21, 24], direct
4	3	42361	40487	36792	|	0.98291	0.86853	0.90873	0.88818	|	0.93291	0.22863	0.72384	0.34750	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	72744	40487	37461	|	0.92934	0.51497	0.92525	0.66167	|	0.87120	0.08169	0.66261	0.14546	|	[4] <= [12, 18, 24, 27], direct
4	4	40927	40487	36637	|	0.98498	0.89517	0.90490	0.90001	|	0.93477	0.23004	0.70976	0.34746	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	67643	40487	36708	|	0.93597	0.54267	0.90666	0.67896	|	0.87806	0.07851	0.58426	0.13842	|	[4] <= [12, 18, 27], direct
4	3	40608	40487	36358	|	0.98454	0.89534	0.89801	0.89667	|	0.93581	0.24473	0.70647	0.36352	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	69873	40487	36830	|	0.93230	0.52709	0.90967	0.66745	|	0.87439	0.07774	0.59764	0.13758	|	[4] <= [12, 18], direct
4	2	41368	40487	36532	|	0.98378	0.88309	0.90231	0.89260	|	0.93496	0.24323	0.71784	0.36334	|	[4] <= [12, 18], -iterate/-dimlex
4	3	74086	40487	37516	|	0.92706	0.50638	0.92661	0.65488	|	0.86893	0.08095	0.66874	0.14443	|	[4] <= [12, 18, 24], direct
4	3	42684	40487	37185	|	0.98376	0.87116	0.91844	0.89418	|	0.93323	0.22928	0.74772	0.35095	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	71303	40487	37430	|	0.93188	0.52494	0.92449	0.66964	|	0.87224	0.07145	0.625	0.12824	|	[4] <= [12, 18, 21, 27], direct
4	4	40614	40487	36605	|	0.98544	0.90129	0.90411	0.90270	|	0.93599	0.24114	0.71614	0.36080	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	71382	40487	37466	|	0.93187	0.52486	0.92538	0.66981	|	0.87223	0.07188	0.62941	0.12902	|	[4] <= [12, 18, 21], direct
4	3	41376	40487	37164	|	0.98610	0.89820	0.91792	0.90795	|	0.93637	0.24654	0.75428	0.37162	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	74248	40487	37817	|	0.92788	0.50933	0.93405	0.65920	|	0.86921	0.08094	0.69239	0.14494	|	[4] <= [12, 18, 21, 24], direct
4	4	41139	40487	36999	|	0.98593	0.89936	0.91384	0.90654	|	0.93537	0.23303	0.73323	0.35367	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	70304	40487	37634	|	0.93448	0.53530	0.92953	0.67936	|	0.87557	0.08101	0.66627	0.14447	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	40571	40487	36952	|	0.98680	0.91079	0.91268	0.91174	|	0.93723	0.24833	0.74026	0.37190	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	65561	40487	37025	|	0.94098	0.56474	0.91449	0.69826	|	0.88277	0.08335	0.61218	0.14673	|	[4] <= [12, 15, 24, 27], direct
4	4	40200	40487	36267	|	0.98496	0.90216	0.89576	0.89895	|	0.93578	0.23885	0.69468	0.35548	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	57832	40487	35343	|	0.94903	0.61113	0.87294	0.71894	|	0.89315	0.08730	0.49533	0.14844	|	[4] <= [12, 15, 27], direct
4	3	37600	40487	34527	|	0.98333	0.91827	0.85279	0.88432	|	0.93569	0.23125	0.59331	0.33279	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	57397	40487	35488	|	0.95037	0.61829	0.87652	0.72510	|	0.89448	0.09044	0.50942	0.15360	|	[4] <= [12, 15], direct
4	2	38524	40487	35213	|	0.98416	0.91405	0.86973	0.89134	|	0.93628	0.24013	0.63690	0.34877	|	[4] <= [12, 15], -iterate/-dimlex
4	3	65637	40487	37058	|	0.94096	0.56459	0.91530	0.69839	|	0.88275	0.08374	0.61584	0.14744	|	[4] <= [12, 15, 24], direct
4	3	39982	40487	36307	|	0.98551	0.90808	0.89675	0.90238	|	0.93626	0.24025	0.69679	0.35731	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	64420	40487	36869	|	0.94251	0.57232	0.91063	0.70288	|	0.88366	0.07704	0.57837	0.13597	|	[4] <= [12, 15, 21, 27], direct
4	4	39784	40487	36163	|	0.98534	0.90898	0.89320	0.90102	|	0.93593	0.23562	0.68433	0.35054	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	63880	40487	36882	|	0.94355	0.57736	0.91095	0.70677	|	0.88471	0.07792	0.57998	0.13739	|	[4] <= [12, 15, 21], direct
4	3	40145	40487	36161	|	0.98467	0.90075	0.89315	0.89693	|	0.93526	0.23352	0.68425	0.34821	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	70395	40487	37674	|	0.93446	0.53518	0.93052	0.67953	|	0.87555	0.08149	0.67099	0.14534	|	[4] <= [12, 15, 21, 24], direct
4	4	40768	40487	36949	|	0.98643	0.90632	0.91261	0.90945	|	0.93686	0.24713	0.74010	0.37053	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	69276	40487	37823	|	0.93707	0.54597	0.93420	0.68917	|	0.87892	0.09088	0.70267	0.16094	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	40435	40487	37179	|	0.98789	0.91947	0.91829	0.91888	|	0.93797	0.25017	0.75357	0.37564	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	64009	40487	37413	|	0.94527	0.58449	0.92407	0.71606	|	0.88716	0.09229	0.65775	0.16188	|	[4] <= [12, 15, 18, 27], direct
4	4	40061	40487	36719	|	0.98688	0.91657	0.90693	0.91172	|	0.93837	0.26002	0.73436	0.38406	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	63957	40487	37448	|	0.94550	0.58551	0.92493	0.71709	|	0.88739	0.09290	0.66161	0.16293	|	[4] <= [12, 15, 18], direct
4	3	40541	40487	36718	|	0.98599	0.90570	0.90690	0.90630	|	0.93748	0.25692	0.73429	0.38066	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	69443	40487	37831	|	0.93679	0.54477	0.93439	0.68827	|	0.87865	0.09082	0.70367	0.16088	|	[4] <= [12, 15, 18, 24], direct
4	4	40906	40487	37175	|	0.98700	0.90879	0.91819	0.91346	|	0.93709	0.24727	0.75333	0.37233	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	68726	40487	37901	|	0.93837	0.55147	0.93612	0.69407	|	0.87981	0.08951	0.70405	0.15883	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	40465	40487	37251	|	0.98810	0.92057	0.92007	0.92032	|	0.93898	0.26244	0.76645	0.39100	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	68760	40487	37938	|	0.93844	0.55174	0.93704	0.69453	|	0.87989	0.09002	0.70831	0.15974	|	[4] <= [12, 15, 18, 21], direct
4	4	40953	40487	37250	|	0.98719	0.90957	0.92004	0.91478	|	0.93808	0.25934	0.76641	0.38754	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	71392	40487	38032	|	0.93394	0.53272	0.93936	0.67987	|	0.87594	0.09225	0.72845	0.16376	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	41293	40487	37395	|	0.98710	0.90560	0.92362	0.91452	|	0.93726	0.25113	0.77031	0.37877	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	71205	40487	38114	|	0.93458	0.53527	0.94138	0.68248	|	0.87832	0.10687	0.76229	0.18746	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	40270	40487	37015	|	0.98759	0.91917	0.91424	0.91670	|	0.94036	0.28333	0.76669	0.41376	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	74093	40487	37898	|	0.92846	0.51149	0.93605	0.66151	|	0.87085	0.08990	0.72010	0.15984	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	40350	40487	36716	|	0.98634	0.90993	0.90685	0.90839	|	0.93862	0.26872	0.74195	0.39454	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	75049	40487	37776	|	0.92625	0.50335	0.93304	0.65392	|	0.86740	0.07824	0.68414	0.14042	|	[4] <= [7, 21, 24, 27], direct
4	4	40305	40487	36565	|	0.98586	0.90720	0.90312	0.90516	|	0.93971	0.28631	0.74634	0.41386	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	76702	40487	37072	|	0.92060	0.48332	0.91565	0.63268	|	0.86369	0.08101	0.64534	0.14395	|	[4] <= [7, 24, 27], direct
4	3	40099	40487	35872	|	0.98369	0.89458	0.88601	0.89027	|	0.93872	0.28664	0.71351	0.40898	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	54225	40487	34609	|	0.95297	0.63824	0.85481	0.73082	|	0.91085	0.21704	0.66691	0.32749	|	[4] <= [7, 27], direct
4	2	36330	40487	32437	|	0.97797	0.89284	0.80117	0.84452	|	0.93863	0.30580	0.57985	0.40043	|	[4] <= [7, 27], -iterate/-dimlex
4	1	47215	40487	34573	|	0.96577	0.73224	0.85392	0.78841	|	0.92364	0.24852	0.66489	0.36180	|	[4] <= [7], direct
4	1	35187	40487	32518	|	0.98037	0.92414	0.80317	0.85942	|	0.94090	0.31596	0.58249	0.40969	|	[4] <= [7], -iterate/-dimlex
4	2	80729	40487	37119	|	0.91335	0.45979	0.91681	0.61244	|	0.85642	0.07750	0.65007	0.13849	|	[4] <= [7, 24], direct
4	2	41593	40487	35888	|	0.98099	0.86283	0.88640	0.87446	|	0.93599	0.27627	0.71417	0.39841	|	[4] <= [7, 24], -iterate/-dimlex
4	3	67369	40487	36998	|	0.93754	0.54918	0.91382	0.68606	|	0.88160	0.09899	0.65652	0.17204	|	[4] <= [7, 21, 27], direct
4	3	40273	40487	36298	|	0.98494	0.90129	0.89653	0.89891	|	0.93905	0.28349	0.73157	0.40863	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	70659	40487	37079	|	0.93177	0.52475	0.91582	0.66721	|	0.87583	0.09548	0.66440	0.16697	|	[4] <= [7, 21], direct
4	2	42190	40487	36307	|	0.98143	0.86055	0.89675	0.87828	|	0.93554	0.27079	0.73213	0.39536	|	[4] <= [7, 21], -iterate/-dimlex
4	3	75706	40487	37801	|	0.92513	0.49931	0.93365	0.65065	|	0.86628	0.07786	0.68698	0.13987	|	[4] <= [7, 21, 24], direct
4	3	41283	40487	37055	|	0.98587	0.89758	0.91523	0.90632	|	0.93894	0.28135	0.77191	0.41239	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	73292	40487	37647	|	0.92901	0.51365	0.92985	0.66175	|	0.87196	0.09164	0.70283	0.16215	|	[4] <= [7, 18, 24, 27], direct
4	4	40468	40487	36492	|	0.98529	0.90174	0.90132	0.90153	|	0.93794	0.26739	0.73035	0.39146	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	67817	40487	37050	|	0.93691	0.54632	0.91510	0.68418	|	0.88054	0.09565	0.65366	0.16688	|	[4] <= [7, 18, 27], direct
4	3	39626	40487	35751	|	0.98411	0.90221	0.88302	0.89251	|	0.93966	0.29397	0.71095	0.41595	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	71932	40487	37119	|	0.92957	0.51602	0.91681	0.66036	|	0.87320	0.09112	0.66058	0.16016	|	[4] <= [7, 18], direct
4	2	41430	40487	35757	|	0.98081	0.86307	0.88317	0.87300	|	0.93636	0.28136	0.71135	0.40323	|	[4] <= [7, 18], -iterate/-dimlex
4	3	74654	40487	37665	|	0.92657	0.50452	0.93029	0.65424	|	0.86952	0.09020	0.70468	0.15993	|	[4] <= [7, 18, 24], direct
4	3	40933	40487	36491	|	0.98443	0.89148	0.90130	0.89636	|	0.93709	0.26438	0.73032	0.38822	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	71199	40487	37632	|	0.93282	0.52854	0.92948	0.67388	|	0.87487	0.08726	0.68515	0.15480	|	[4] <= [7, 18, 21, 27], direct
4	4	40511	40487	36934	|	0.98684	0.91170	0.91224	0.91197	|	0.94037	0.28972	0.76762	0.42067	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	71413	40487	37654	|	0.93250	0.52727	0.93002	0.67299	|	0.87455	0.08726	0.68747	0.15487	|	[4] <= [7, 18, 21], direct
4	3	40795	40487	36937	|	0.98633	0.90542	0.91231	0.90886	|	0.93985	0.28765	0.76774	0.41850	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	74765	40487	37912	|	0.92727	0.50708	0.93639	0.65789	|	0.86965	0.08925	0.72156	0.15885	|	[4] <= [7, 18, 21, 24], direct
4	4	40676	40487	36718	|	0.98574	0.90269	0.90690	0.90479	|	0.93802	0.26659	0.74207	0.39226	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	70786	40487	38091	|	0.93527	0.53811	0.94082	0.68464	|	0.87805	0.09986	0.74685	0.17617	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	40841	40487	37462	|	0.98818	0.91726	0.92528	0.92125	|	0.94061	0.28574	0.79414	0.42026	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	66883	40487	37704	|	0.94104	0.56373	0.93126	0.70231	|	0.88408	0.10196	0.71019	0.17833	|	[4] <= [7, 15, 24, 27], direct
4	4	40347	40487	36573	|	0.98582	0.90646	0.90332	0.90489	|	0.93960	0.28547	0.74637	0.41298	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	59357	40487	36858	|	0.95180	0.62095	0.91036	0.73831	|	0.89604	0.11156	0.64598	0.19026	|	[4] <= [7, 15, 27], direct
4	3	39183	40487	35749	|	0.98492	0.91235	0.88297	0.89742	|	0.93986	0.28884	0.70490	0.40978	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	60732	40487	36934	|	0.94955	0.60814	0.91224	0.72978	|	0.89378	0.11025	0.65333	0.18867	|	[4] <= [7, 15], direct
4	2	39623	40487	35586	|	0.98351	0.89811	0.87894	0.88842	|	0.93870	0.28503	0.69737	0.40467	|	[4] <= [7, 15], -iterate/-dimlex
4	3	67543	40487	37710	|	0.93985	0.55831	0.93141	0.69813	|	0.88288	0.10101	0.71072	0.17689	|	[4] <= [7, 15, 24], direct
4	3	40796	40487	36592	|	0.98506	0.89695	0.90379	0.90036	|	0.93881	0.28228	0.74725	0.40977	|	[4] <= [7, 15, 24], -iterate/-dimlex
