-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	3	75243	85705	47718	|	0.88846	0.63418	0.55677	0.59296	|	0.86960	0.48691	0.49095	0.48892	|	[4] <= [15, 21, 24], direct
4	3	49526	85705	43309	|	0.91723	0.87446	0.50532	0.64051	|	0.90622	0.74381	0.46492	0.57219	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	68599	85705	47357	|	0.89855	0.69034	0.55255	0.61381	|	0.87774	0.51217	0.47813	0.49457	|	[4] <= [15, 18, 24, 27], direct
4	4	49494	85705	44145	|	0.92014	0.89192	0.51508	0.65303	|	0.90676	0.73322	0.46615	0.56995	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	65034	85705	45694	|	0.89895	0.70261	0.53315	0.60626	|	0.87087	0.44896	0.42188	0.43500	|	[4] <= [15, 18, 27], direct
4	3	47415	85705	42185	|	0.91700	0.88969	0.49221	0.63378	|	0.90199	0.70376	0.43398	0.53689	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	51557	85705	37170	|	0.89287	0.72094	0.43369	0.54159	|	0.87843	0.55637	0.37147	0.44549	|	[4] <= [15, 18], direct
4	2	32734	85705	30888	|	0.90353	0.94360	0.36039	0.52158	|	0.89196	0.73605	0.30533	0.43161	|	[4] <= [15, 18], -iterate/-dimlex
4	3	72738	85705	44132	|	0.88052	0.60672	0.51492	0.55707	|	0.86559	0.48612	0.45962	0.47250	|	[4] <= [15, 18, 24], direct
4	3	43062	85705	38415	|	0.91158	0.89208	0.44822	0.59665	|	0.89949	0.72730	0.39841	0.51481	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	68351	85705	49278	|	0.90551	0.72095	0.57497	0.63974	|	0.88563	0.55014	0.50794	0.52820	|	[4] <= [15, 18, 21, 27], direct
4	4	50870	85705	45779	|	0.92336	0.89992	0.53414	0.67038	|	0.90962	0.74130	0.48572	0.58689	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	60141	85705	44244	|	0.90235	0.73567	0.51623	0.60672	|	0.88604	0.57641	0.45537	0.50879	|	[4] <= [15, 18, 21], direct
4	3	44969	85705	41018	|	0.91719	0.91213	0.47859	0.62779	|	0.90424	0.74293	0.42779	0.54294	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	64253	85705	45784	|	0.90059	0.71255	0.53420	0.61062	|	0.88560	0.57555	0.48088	0.52397	|	[4] <= [15, 18, 21, 24], direct
4	4	45239	85705	42150	|	0.92059	0.93171	0.49180	0.64378	|	0.90891	0.78005	0.44758	0.56879	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	66169	85705	50620	|	0.91379	0.76501	0.59063	0.66660	|	0.89478	0.59618	0.52927	0.56074	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	51674	85705	47784	|	0.92881	0.92472	0.55754	0.69565	|	0.91475	0.76481	0.51033	0.61217	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	66823	85705	48962	|	0.90703	0.73271	0.57128	0.64200	|	0.88583	0.54633	0.49839	0.52126	|	[4] <= [12, 21, 24, 27], direct
4	4	49787	85705	44664	|	0.92140	0.89710	0.52113	0.65928	|	0.91051	0.76859	0.48250	0.59283	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	81903	85705	53665	|	0.89738	0.65522	0.62615	0.64036	|	0.84537	0.28227	0.41913	0.33735	|	[4] <= [12, 24, 27], direct
4	3	57016	85705	49739	|	0.92638	0.87236	0.58035	0.69701	|	0.91428	0.74771	0.54240	0.62872	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	88694	85705	59294	|	0.90498	0.66852	0.69183	0.67998	|	0.81326	0.06106	0.17016	0.08987	|	[4] <= [12, 27], direct
4	2	67723	85705	57599	|	0.93491	0.85050	0.67206	0.75082	|	0.90083	0.55490	0.57211	0.56338	|	[4] <= [12, 27], -iterate/-dimlex
4	1	63474	85705	51477	|	0.92130	0.81099	0.60063	0.69013	|	0.83677	0.02879	0.05069	0.03673	|	[4] <= [12], direct
4	1	54764	85705	49604	|	0.92975	0.90577	0.57877	0.70626	|	0.89635	0.54753	0.45372	0.49623	|	[4] <= [12], -iterate/-dimlex
4	2	84237	85705	56946	|	0.90457	0.67602	0.66444	0.67018	|	0.84346	0.24989	0.42261	0.31407	|	[4] <= [12, 24], direct
4	2	62865	85705	55082	|	0.93461	0.87619	0.64269	0.74149	|	0.92185	0.75698	0.60845	0.67464	|	[4] <= [12, 24], -iterate/-dimlex
4	3	60005	85705	44336	|	0.90289	0.73887	0.51730	0.60855	|	0.87640	0.47959	0.41025	0.44222	|	[4] <= [12, 21, 27], direct
4	3	46329	85705	41727	|	0.91729	0.90066	0.48686	0.63206	|	0.90607	0.75835	0.44410	0.56016	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	55223	85705	42757	|	0.90566	0.77426	0.49888	0.60679	|	0.88079	0.50978	0.39594	0.44571	|	[4] <= [12, 21], direct
4	2	44661	85705	40351	|	0.91544	0.90349	0.47081	0.61904	|	0.89829	0.67781	0.40028	0.50332	|	[4] <= [12, 21], -iterate/-dimlex
4	3	65372	85705	48457	|	0.90779	0.74125	0.56539	0.64148	|	0.88640	0.54910	0.49075	0.51829	|	[4] <= [12, 21, 24], direct
4	3	49029	85705	44137	|	0.92090	0.90022	0.51498	0.65517	|	0.91021	0.77221	0.47666	0.58946	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	69170	85705	50030	|	0.90668	0.72329	0.58374	0.64606	|	0.88152	0.50965	0.49702	0.50326	|	[4] <= [12, 18, 24, 27], direct
4	4	50787	85705	47101	|	0.92800	0.92742	0.54957	0.69016	|	0.91472	0.77389	0.50449	0.61080	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	70752	85705	53143	|	0.91458	0.75111	0.62006	0.67933	|	0.87537	0.42554	0.48042	0.45131	|	[4] <= [12, 18, 27], direct
4	3	56359	85705	51376	|	0.93307	0.91158	0.59945	0.72327	|	0.91942	0.76931	0.55811	0.64691	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	78478	85705	57180	|	0.91517	0.72861	0.66717	0.69653	|	0.86798	0.37537	0.50805	0.43175	|	[4] <= [12, 18], direct
4	2	62300	85705	55019	|	0.93536	0.88313	0.64195	0.74347	|	0.92285	0.76523	0.60839	0.67786	|	[4] <= [12, 18], -iterate/-dimlex
4	3	70987	85705	51517	|	0.90865	0.72572	0.60109	0.65755	|	0.88021	0.49044	0.50454	0.49739	|	[4] <= [12, 18, 24], direct
4	3	52868	85705	48091	|	0.92783	0.90964	0.56112	0.69408	|	0.91448	0.76133	0.51692	0.61576	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	68298	85705	51818	|	0.91425	0.75870	0.60460	0.67294	|	0.89046	0.55413	0.52759	0.54053	|	[4] <= [12, 18, 21, 27], direct
4	4	54694	85705	50292	|	0.93221	0.91951	0.58680	0.71641	|	0.91587	0.74403	0.53469	0.62222	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	66363	85705	50243	|	0.91218	0.75709	0.58623	0.66079	|	0.89019	0.56243	0.51279	0.53647	|	[4] <= [12, 18, 21], direct
4	3	51859	85705	48014	|	0.92928	0.92585	0.56022	0.69806	|	0.91734	0.79054	0.52100	0.62808	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	65414	85705	50216	|	0.91370	0.76766	0.58591	0.66458	|	0.89548	0.60399	0.52680	0.56276	|	[4] <= [12, 18, 21, 24], direct
4	4	51171	85705	47281	|	0.92796	0.92398	0.55167	0.69085	|	0.91436	0.76787	0.50559	0.60972	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	66947	85705	49146	|	0.90745	0.73410	0.57343	0.64389	|	0.88607	0.54649	0.50018	0.52231	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	49950	85705	44798	|	0.92158	0.89685	0.52269	0.66046	|	0.91046	0.76602	0.48330	0.59267	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	74217	85705	48567	|	0.89310	0.65439	0.56667	0.60738	|	0.84913	0.30634	0.37973	0.33911	|	[4] <= [12, 15, 24, 27], direct
4	4	50181	85705	43932	|	0.91824	0.87547	0.51259	0.64660	|	0.90383	0.70674	0.45916	0.55666	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	79389	85705	58279	|	0.91737	0.73409	0.67999	0.70600	|	0.82876	0.07849	0.18515	0.11025	|	[4] <= [12, 15, 27], direct
4	3	63804	85705	55733	|	0.93523	0.87350	0.65028	0.74554	|	0.90517	0.59673	0.55953	0.57753	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	66319	85705	52779	|	0.92089	0.79583	0.61582	0.69435	|	0.83727	0.05518	0.10003	0.07113	|	[4] <= [12, 15], direct
4	2	55937	85705	50502	|	0.93081	0.90283	0.58925	0.71309	|	0.90105	0.59034	0.48401	0.53191	|	[4] <= [12, 15], -iterate/-dimlex
4	3	85251	85705	57364	|	0.90427	0.67288	0.66931	0.67109	|	0.84446	0.26080	0.43962	0.32738	|	[4] <= [12, 15, 24], direct
4	3	63316	85705	55400	|	0.93493	0.87497	0.64640	0.74351	|	0.91356	0.67674	0.58573	0.62796	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	58473	85705	44195	|	0.90502	0.75581	0.51566	0.61306	|	0.87895	0.49395	0.41031	0.44826	|	[4] <= [12, 15, 21, 27], direct
4	4	46232	85705	41632	|	0.91713	0.90050	0.48575	0.63108	|	0.89991	0.68167	0.41693	0.51740	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	55223	85705	42757	|	0.90566	0.77426	0.49888	0.60679	|	0.88101	0.51214	0.39705	0.44731	|	[4] <= [12, 15, 21], direct
4	3	44661	85705	40351	|	0.91544	0.90349	0.47081	0.61904	|	0.89813	0.67571	0.39953	0.50215	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	66252	85705	48834	|	0.90757	0.73709	0.56979	0.64273	|	0.88606	0.54636	0.49539	0.51963	|	[4] <= [12, 15, 21, 24], direct
4	4	49639	85705	44525	|	0.92118	0.89697	0.51951	0.65795	|	0.91016	0.76651	0.48024	0.59051	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	67497	85705	48980	|	0.90595	0.72566	0.57149	0.63941	|	0.88273	0.52356	0.49038	0.50643	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	49270	85705	45529	|	0.92523	0.92407	0.53122	0.67462	|	0.91219	0.76864	0.48523	0.59490	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	68839	85705	50787	|	0.90982	0.73776	0.59257	0.65724	|	0.87453	0.43668	0.46262	0.44928	|	[4] <= [12, 15, 18, 27], direct
4	4	53949	85705	48930	|	0.92884	0.90696	0.57091	0.70073	|	0.91407	0.74613	0.52257	0.61465	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	64268	85705	48591	|	0.91012	0.75606	0.56695	0.64799	|	0.87780	0.46068	0.44374	0.45205	|	[4] <= [12, 15, 18], direct
4	3	48605	85705	44805	|	0.92390	0.92181	0.52278	0.66718	|	0.90994	0.75321	0.47232	0.58058	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	66532	85705	48527	|	0.90605	0.72937	0.56620	0.63751	|	0.88249	0.52134	0.48266	0.50125	|	[4] <= [12, 15, 18, 24], direct
4	4	48342	85705	45118	|	0.92541	0.93330	0.52643	0.67316	|	0.91217	0.77249	0.47919	0.59148	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	67600	85705	51124	|	0.91307	0.75627	0.59651	0.66695	|	0.89037	0.55900	0.52216	0.53995	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	53999	85705	49638	|	0.93117	0.91923	0.57917	0.71061	|	0.91483	0.74155	0.52612	0.61553	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	67078	85705	50696	|	0.91250	0.75577	0.59151	0.66363	|	0.89013	0.55984	0.51752	0.53785	|	[4] <= [12, 15, 18, 21], direct
4	4	53081	85705	48719	|	0.92960	0.91782	0.56844	0.70207	|	0.91383	0.74333	0.51616	0.60926	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	65582	85705	49793	|	0.91198	0.75924	0.58098	0.65825	|	0.89373	0.59578	0.52107	0.55593	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	50301	85705	46421	|	0.92651	0.92286	0.54163	0.68263	|	0.91294	0.76433	0.49461	0.60058	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	67312	85705	51205	|	0.91384	0.76071	0.59745	0.66927	|	0.89686	0.61250	0.54442	0.57646	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	51156	85705	47961	|	0.93030	0.93754	0.55960	0.70087	|	0.91658	0.77998	0.51389	0.61957	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	68256	85705	51762	|	0.91413	0.75835	0.60395	0.67240	|	0.89684	0.60954	0.55070	0.57863	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	51676	85705	48350	|	0.93074	0.93563	0.56414	0.70388	|	0.91724	0.78218	0.51970	0.62448	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	68418	85705	52044	|	0.91481	0.76067	0.60724	0.67535	|	0.89511	0.59151	0.54592	0.56780	|	[4] <= [7, 21, 24, 27], direct
4	4	54096	85705	49031	|	0.92894	0.90637	0.57209	0.70143	|	0.91609	0.76684	0.53076	0.62732	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	81122	85705	55074	|	0.90350	0.67890	0.64259	0.66025	|	0.87819	0.49559	0.56757	0.52914	|	[4] <= [7, 24, 27], direct
4	3	55408	85705	51027	|	0.93350	0.92093	0.59537	0.72320	|	0.91955	0.77304	0.55260	0.64449	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	93621	85705	61316	|	0.90348	0.65493	0.71543	0.68384	|	0.86403	0.40741	0.60997	0.48853	|	[4] <= [7, 27], direct
4	2	70012	85705	60072	|	0.93943	0.85802	0.70091	0.77155	|	0.92185	0.71046	0.65992	0.68426	|	[4] <= [7, 27], -iterate/-dimlex
4	1	66112	85705	51957	|	0.91844	0.78589	0.60623	0.68446	|	0.89256	0.55593	0.52131	0.53807	|	[4] <= [7], direct
4	1	54100	85705	49825	|	0.93163	0.92097	0.58135	0.71277	|	0.91975	0.79194	0.54423	0.64512	|	[4] <= [7], -iterate/-dimlex
4	2	87394	85705	57674	|	0.90168	0.65993	0.67293	0.66637	|	0.87663	0.49155	0.60514	0.54246	|	[4] <= [7, 24], direct
4	2	62468	85705	56026	|	0.93850	0.89687	0.65370	0.75622	|	0.92742	0.79266	0.62524	0.69906	|	[4] <= [7, 24], -iterate/-dimlex
4	3	56819	85705	43496	|	0.90545	0.76551	0.50750	0.61036	|	0.88733	0.57813	0.43764	0.49817	|	[4] <= [7, 21, 27], direct
4	3	45204	85705	40862	|	0.91626	0.90394	0.47677	0.62428	|	0.90642	0.77605	0.43892	0.56072	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	83100	85705	60188	|	0.91755	0.72428	0.70226	0.71310	|	0.88784	0.51427	0.62614	0.56471	|	[4] <= [7, 21], direct
4	2	67914	85705	58747	|	0.93849	0.86502	0.68545	0.76484	|	0.92152	0.71818	0.64403	0.67909	|	[4] <= [7, 21], -iterate/-dimlex
4	3	70528	85705	54184	|	0.91851	0.76826	0.63221	0.69363	|	0.89692	0.58844	0.56834	0.57821	|	[4] <= [7, 21, 24], direct
4	3	55382	85705	51689	|	0.93580	0.93331	0.60310	0.73272	|	0.92186	0.78548	0.56118	0.65465	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	67245	85705	50595	|	0.91188	0.75239	0.59033	0.66158	|	0.89488	0.60389	0.53631	0.56810	|	[4] <= [7, 18, 24, 27], direct
4	4	50557	85705	47279	|	0.92900	0.93516	0.55164	0.69394	|	0.91572	0.78086	0.50675	0.61463	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	71789	85705	53367	|	0.91358	0.74338	0.62268	0.67770	|	0.89105	0.55902	0.55377	0.55638	|	[4] <= [7, 18, 27], direct
4	3	53301	85705	49142	|	0.93067	0.92197	0.57338	0.70704	|	0.91792	0.78150	0.53255	0.63344	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	83353	85705	58762	|	0.91226	0.70497	0.68563	0.69516	|	0.88768	0.53172	0.62192	0.57330	|	[4] <= [7, 18], direct
4	2	64611	85705	57462	|	0.93974	0.88935	0.67046	0.76454	|	0.92692	0.77282	0.63872	0.69940	|	[4] <= [7, 18], -iterate/-dimlex
4	3	71754	85705	51302	|	0.90661	0.71497	0.59858	0.65162	|	0.88838	0.56578	0.54129	0.55326	|	[4] <= [7, 18, 24], direct
4	3	51591	85705	48088	|	0.92999	0.93210	0.56108	0.70050	|	0.91753	0.79025	0.52011	0.62733	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	69464	85705	52369	|	0.91414	0.75390	0.61103	0.67499	|	0.89502	0.59219	0.55236	0.57158	|	[4] <= [7, 18, 21, 27], direct
4	4	53695	85705	50302	|	0.93395	0.93680	0.58692	0.72169	|	0.91927	0.77629	0.54073	0.63744	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	70477	85705	52967	|	0.91445	0.75155	0.61801	0.67827	|	0.89456	0.58573	0.55770	0.57137	|	[4] <= [7, 18, 21], direct
4	3	53919	85705	50521	|	0.93431	0.93697	0.58947	0.72367	|	0.92211	0.80407	0.55201	0.65462	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	67316	85705	51404	|	0.91451	0.76362	0.59977	0.67185	|	0.89726	0.61313	0.54613	0.57769	|	[4] <= [7, 18, 21, 24], direct
4	4	51309	85705	48048	|	0.93033	0.93644	0.56062	0.70135	|	0.91695	0.78319	0.51623	0.62229	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	65710	85705	49553	|	0.91094	0.75411	0.57818	0.65453	|	0.89242	0.58851	0.51683	0.55034	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	50502	85705	45814	|	0.92410	0.90717	0.53455	0.67271	|	0.91207	0.76725	0.49273	0.60008	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	82932	85705	55623	|	0.90229	0.67070	0.64900	0.65967	|	0.87671	0.48950	0.57437	0.52855	|	[4] <= [7, 15, 24, 27], direct
4	4	58049	85705	51913	|	0.93202	0.89429	0.60571	0.72224	|	0.91773	0.74974	0.56292	0.64304	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	80079	85705	59084	|	0.91893	0.73782	0.68938	0.71278	|	0.88312	0.47514	0.58835	0.52572	|	[4] <= [7, 15, 27], direct
4	3	64351	85705	57647	|	0.94081	0.89582	0.67262	0.76833	|	0.92450	0.74685	0.63139	0.68428	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	66112	85705	51957	|	0.91844	0.78589	0.60623	0.68446	|	0.89269	0.55710	0.52184	0.53889	|	[4] <= [7, 15], direct
4	2	54095	85705	49825	|	0.93164	0.92106	0.58135	0.71280	|	0.91525	0.74302	0.52835	0.61756	|	[4] <= [7, 15], -iterate/-dimlex
4	3	87394	85705	57674	|	0.90168	0.65993	0.67293	0.66637	|	0.87662	0.49148	0.60510	0.54241	|	[4] <= [7, 15, 24], direct
4	3	62472	85705	56026	|	0.93849	0.89681	0.65370	0.75620	|	0.92381	0.75878	0.61496	0.67934	|	[4] <= [7, 15, 24], -iterate/-dimlex
