-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	3	62973	85705	47125	|	0.90733	0.74833	0.54985	0.63392	|	0.89158	0.60135	0.49534	0.54322	|	[4] <= [18, 21, 24], direct
4	3	47235	85705	43426	|	0.92153	0.91936	0.50669	0.65331	|	0.91018	0.77817	0.46506	0.58219	|	[4] <= [18, 21, 24], -iterate/-dimlex
4	4	64649	85705	47824	|	0.90686	0.73974	0.55800	0.63615	|	0.88220	0.51567	0.46810	0.49074	|	[4] <= [15, 21, 24, 27], direct
4	4	50173	85705	44331	|	0.91961	0.88356	0.51725	0.65251	|	0.90640	0.72891	0.46919	0.57090	|	[4] <= [15, 21, 24, 27], -iterate/-dimlex
4	3	63993	85705	43565	|	0.89348	0.68077	0.50831	0.58203	|	0.85251	0.30470	0.31634	0.31041	|	[4] <= [15, 24, 27], direct
4	3	45052	85705	39453	|	0.91172	0.87572	0.46033	0.60345	|	0.89695	0.68318	0.39956	0.50423	|	[4] <= [15, 24, 27], -iterate/-dimlex
4	2	78180	85705	48729	|	0.88691	0.62329	0.56856	0.59467	|	0.81082	0.05163	0.09843	0.06773	|	[4] <= [15, 27], direct
4	2	56838	85705	45530	|	0.91235	0.80104	0.53124	0.63882	|	0.87880	0.45436	0.39128	0.42047	|	[4] <= [15, 27], -iterate/-dimlex
4	1	25283	85705	12979	|	0.85524	0.51334	0.15143	0.23388	|	0.83821	0.11786	0.03936	0.05901	|	[4] <= [15], direct
4	1	14074	85705	10595	|	0.86620	0.75280	0.12362	0.21236	|	0.85172	0.14828	0.02703	0.04573	|	[4] <= [15], -iterate/-dimlex
4	2	61034	85705	33196	|	0.86321	0.54389	0.38732	0.45244	|	0.84358	0.35499	0.29210	0.32049	|	[4] <= [15, 24], direct
4	2	31677	85705	25162	|	0.88583	0.79433	0.29358	0.42871	|	0.87385	0.57221	0.23040	0.32853	|	[4] <= [15, 24], -iterate/-dimlex
4	3	61515	85705	45161	|	0.90313	0.73414	0.52693	0.61351	|	0.87207	0.43753	0.39898	0.41737	|	[4] <= [15, 21, 27], direct
4	3	46858	85705	41497	|	0.91561	0.88559	0.48418	0.62607	|	0.89493	0.62638	0.39901	0.48748	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	64920	85705	44891	|	0.89641	0.69148	0.52378	0.59606	|	0.86803	0.43465	0.40876	0.42131	|	[4] <= [15, 21], direct
4	2	50991	85705	42949	|	0.91351	0.84228	0.50112	0.62838	|	0.88950	0.56562	0.40283	0.47054	|	[4] <= [15, 21], -iterate/-dimlex
4	3	55061	85705	39875	|	0.89612	0.72419	0.46525	0.56654	|	0.87638	0.51364	0.38161	0.43789	|	[4] <= [15, 21, 24], direct
4	3	39884	85705	35930	|	0.90852	0.90086	0.41922	0.57218	|	0.89545	0.70837	0.36208	0.47922	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	64546	85705	47301	|	0.90526	0.73282	0.55190	0.62962	|	0.88008	0.50371	0.45846	0.48002	|	[4] <= [15, 18, 24, 27], direct
4	4	49506	85705	43946	|	0.91944	0.88769	0.51275	0.65003	|	0.90722	0.74277	0.46824	0.57439	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	62860	85705	45873	|	0.90326	0.72976	0.53524	0.61754	|	0.87134	0.43143	0.40506	0.41783	|	[4] <= [15, 18, 27], direct
4	3	47374	85705	42112	|	0.91682	0.88892	0.49135	0.63288	|	0.90083	0.69061	0.42873	0.52904	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	63165	85705	41316	|	0.88723	0.65409	0.48207	0.55506	|	0.86571	0.45400	0.39248	0.42100	|	[4] <= [15, 18], direct
4	2	42089	85705	35018	|	0.90167	0.83199	0.40858	0.54803	|	0.88389	0.58397	0.32656	0.41888	|	[4] <= [15, 18], -iterate/-dimlex
4	3	55369	85705	39113	|	0.89300	0.70640	0.45636	0.55450	|	0.87481	0.51346	0.37895	0.43607	|	[4] <= [15, 18, 24], direct
4	3	35792	85705	32150	|	0.90262	0.89824	0.37512	0.52923	|	0.89079	0.70406	0.31997	0.43999	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	65341	85705	49637	|	0.91186	0.75966	0.57916	0.65724	|	0.88836	0.54839	0.49836	0.52218	|	[4] <= [15, 18, 21, 27], direct
4	4	51860	85705	46208	|	0.92313	0.89101	0.53915	0.67179	|	0.90961	0.73787	0.49208	0.59041	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	54686	85705	41970	|	0.90389	0.76747	0.48970	0.59790	|	0.88598	0.57510	0.41830	0.48432	|	[4] <= [15, 18, 21], direct
4	3	42036	85705	38326	|	0.91302	0.91174	0.44718	0.60005	|	0.90139	0.74923	0.39930	0.52096	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	58163	85705	44542	|	0.90673	0.76581	0.51971	0.61920	|	0.89014	0.59828	0.45810	0.51889	|	[4] <= [15, 18, 21, 24], direct
4	4	45877	85705	41320	|	0.91667	0.90066	0.48211	0.62804	|	0.90553	0.75798	0.43929	0.55622	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	66841	85705	54128	|	0.92459	0.80980	0.63156	0.70966	|	0.90149	0.60673	0.56223	0.58363	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	55552	85705	51001	|	0.93317	0.91807	0.59507	0.72210	|	0.91939	0.77246	0.55287	0.64447	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	72977	85705	56219	|	0.92127	0.77036	0.65595	0.70857	|	0.88752	0.49875	0.55245	0.52423	|	[4] <= [12, 21, 24, 27], direct
4	4	61263	85705	55201	|	0.93774	0.90104	0.64408	0.75119	|	0.92062	0.73687	0.59675	0.65945	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	76295	85705	55725	|	0.91394	0.73038	0.65019	0.68796	|	0.85743	0.29532	0.42908	0.34985	|	[4] <= [12, 24, 27], direct
4	3	59871	85705	53182	|	0.93324	0.88827	0.62052	0.73064	|	0.92031	0.76143	0.58363	0.66078	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	88694	85705	59294	|	0.90498	0.66852	0.69183	0.67998	|	0.81326	0.06106	0.17016	0.08987	|	[4] <= [12, 27], direct
4	2	67723	85705	57599	|	0.93491	0.85050	0.67206	0.75082	|	0.90085	0.55511	0.57220	0.56353	|	[4] <= [12, 27], -iterate/-dimlex
4	1	63474	85705	51477	|	0.92130	0.81099	0.60063	0.69013	|	0.83677	0.02879	0.05069	0.03673	|	[4] <= [12], direct
4	1	54764	85705	49604	|	0.92975	0.90577	0.57877	0.70626	|	0.89635	0.54753	0.45372	0.49623	|	[4] <= [12], -iterate/-dimlex
4	2	84237	85705	56946	|	0.90457	0.67602	0.66444	0.67018	|	0.84340	0.24942	0.42216	0.31358	|	[4] <= [12, 24], direct
4	2	62865	85705	55082	|	0.93461	0.87619	0.64269	0.74149	|	0.92184	0.75684	0.60841	0.67455	|	[4] <= [12, 24], -iterate/-dimlex
4	3	71604	85705	55532	|	0.92127	0.77554	0.64794	0.70602	|	0.87679	0.41071	0.49358	0.44835	|	[4] <= [12, 21, 27], direct
4	3	59326	85705	53883	|	0.93655	0.90825	0.62870	0.74305	|	0.91274	0.67252	0.55630	0.60891	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	76763	85705	57300	|	0.91850	0.74645	0.66857	0.70536	|	0.87079	0.38135	0.50753	0.43548	|	[4] <= [12, 21], direct
4	2	63876	85705	55222	|	0.93337	0.86451	0.64432	0.73835	|	0.90551	0.60833	0.56038	0.58337	|	[4] <= [12, 21], -iterate/-dimlex
4	3	68470	85705	53131	|	0.91843	0.77597	0.61992	0.68922	|	0.88793	0.51432	0.51948	0.51689	|	[4] <= [12, 21, 24], direct
4	3	56776	85705	51130	|	0.93152	0.90055	0.59658	0.71770	|	0.91595	0.73946	0.54838	0.62975	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	72719	85705	55549	|	0.91943	0.76388	0.64814	0.70127	|	0.88529	0.48813	0.54067	0.51306	|	[4] <= [12, 18, 24, 27], direct
4	4	58256	85705	52768	|	0.93458	0.90579	0.61569	0.73308	|	0.92270	0.78601	0.58163	0.66855	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	72299	85705	55416	|	0.91969	0.76648	0.64659	0.70145	|	0.87584	0.41028	0.49477	0.44858	|	[4] <= [12, 18, 27], direct
4	3	58846	85705	53554	|	0.93625	0.91007	0.62486	0.74097	|	0.92316	0.77942	0.58789	0.67024	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	78478	85705	57180	|	0.91517	0.72861	0.66717	0.69653	|	0.86777	0.37377	0.50698	0.43030	|	[4] <= [12, 18], direct
4	2	62297	85705	55019	|	0.93536	0.88317	0.64195	0.74348	|	0.92342	0.77051	0.61002	0.68094	|	[4] <= [12, 18], -iterate/-dimlex
4	3	69501	85705	53172	|	0.91681	0.76505	0.62040	0.68517	|	0.88467	0.49346	0.51319	0.50313	|	[4] <= [12, 18, 24], direct
4	3	54933	85705	50297	|	0.93182	0.91560	0.58686	0.71526	|	0.92110	0.80090	0.55407	0.65500	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	71375	85705	56219	|	0.92399	0.78765	0.65595	0.71580	|	0.89425	0.54283	0.56785	0.55506	|	[4] <= [12, 18, 21, 27], direct
4	4	60177	85705	54749	|	0.93805	0.90979	0.63880	0.75059	|	0.92254	0.75841	0.59584	0.66737	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	65735	85705	53514	|	0.92439	0.81408	0.62439	0.70673	|	0.89675	0.56711	0.53662	0.55144	|	[4] <= [12, 18, 21], direct
4	3	55448	85705	51120	|	0.93375	0.92194	0.59646	0.72432	|	0.92287	0.80668	0.56394	0.66382	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	67665	85705	54220	|	0.92350	0.80130	0.63263	0.70704	|	0.90031	0.59991	0.56318	0.58096	|	[4] <= [12, 18, 21, 24], direct
4	4	56967	85705	52422	|	0.93559	0.92021	0.61165	0.73486	|	0.92415	0.80216	0.57858	0.67227	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	65116	85705	52144	|	0.92078	0.80078	0.60841	0.69146	|	0.89057	0.52834	0.50620	0.51703	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	53714	85705	48608	|	0.92815	0.90494	0.56715	0.69729	|	0.91286	0.73772	0.51648	0.60758	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	71633	85705	54178	|	0.91661	0.75632	0.63214	0.68868	|	0.86160	0.30530	0.40957	0.34983	|	[4] <= [12, 15, 24, 27], direct
4	4	58231	85705	51929	|	0.93176	0.89177	0.60590	0.72155	|	0.91350	0.70757	0.54952	0.61861	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	70252	85705	53622	|	0.91706	0.76328	0.62565	0.68765	|	0.83414	0.06997	0.13286	0.09167	|	[4] <= [12, 15, 27], direct
4	3	57056	85705	51460	|	0.93217	0.90192	0.60043	0.72092	|	0.90238	0.59520	0.49791	0.54222	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	77707	85705	56726	|	0.91494	0.72999	0.66187	0.69426	|	0.82606	0.05812	0.13485	0.08123	|	[4] <= [12, 15], direct
4	2	64563	85705	55022	|	0.93152	0.85222	0.64199	0.73231	|	0.89594	0.52856	0.52656	0.52756	|	[4] <= [12, 15], -iterate/-dimlex
4	3	64477	85705	48714	|	0.91018	0.75552	0.56839	0.64873	|	0.86284	0.32419	0.36105	0.34163	|	[4] <= [12, 15, 24], direct
4	3	51826	85705	45574	|	0.92103	0.87936	0.53175	0.66274	|	0.90325	0.67786	0.46678	0.55286	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	70542	85705	55083	|	0.92154	0.78085	0.64270	0.70507	|	0.87768	0.41559	0.48911	0.44936	|	[4] <= [12, 15, 21, 27], direct
4	4	59938	85705	53185	|	0.93313	0.88733	0.62055	0.73034	|	0.90679	0.62911	0.53693	0.57938	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	61211	85705	48630	|	0.91546	0.79446	0.56741	0.66201	|	0.87989	0.45313	0.42796	0.44018	|	[4] <= [12, 15, 21], direct
4	3	50079	85705	45008	|	0.92208	0.89873	0.52515	0.66293	|	0.89724	0.60744	0.42774	0.50199	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	64976	85705	51132	|	0.91757	0.78693	0.59660	0.67867	|	0.88923	0.53076	0.49937	0.51459	|	[4] <= [12, 15, 21, 24], direct
4	4	54522	85705	48821	|	0.92750	0.89543	0.56964	0.69631	|	0.91054	0.71273	0.51304	0.59662	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	65024	85705	51916	|	0.92016	0.79841	0.60575	0.68886	|	0.88929	0.51960	0.49998	0.50960	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	53536	85705	48599	|	0.92842	0.90778	0.56704	0.69805	|	0.91617	0.77340	0.52737	0.62712	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	70130	85705	54391	|	0.91989	0.77557	0.63463	0.69805	|	0.87738	0.41953	0.48442	0.44965	|	[4] <= [12, 15, 18, 27], direct
4	4	58297	85705	52746	|	0.93443	0.90478	0.61543	0.73257	|	0.91818	0.74096	0.56721	0.64254	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	63455	85705	50585	|	0.91829	0.79717	0.59022	0.67826	|	0.88020	0.44450	0.44540	0.44495	|	[4] <= [12, 15, 18], direct
4	3	52479	85705	47912	|	0.92788	0.91297	0.55903	0.69345	|	0.91218	0.73726	0.50587	0.60003	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	65019	85705	50978	|	0.91697	0.78404	0.59480	0.67644	|	0.88751	0.51792	0.49231	0.50479	|	[4] <= [12, 15, 18, 24], direct
4	4	51751	85705	46823	|	0.92541	0.90477	0.54632	0.68127	|	0.91154	0.74734	0.49867	0.59819	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	64671	85705	52614	|	0.92313	0.81356	0.61389	0.69976	|	0.89652	0.57187	0.52777	0.54894	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	54887	85705	50648	|	0.93310	0.92276	0.59095	0.72049	|	0.91878	0.76959	0.54646	0.63911	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	65647	85705	52727	|	0.92186	0.80318	0.61521	0.69674	|	0.89606	0.57234	0.53256	0.55174	|	[4] <= [12, 15, 18, 21], direct
4	4	55868	85705	50494	|	0.93090	0.90380	0.58916	0.71332	|	0.91566	0.74352	0.54122	0.62644	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	60839	85705	49931	|	0.92052	0.82070	0.58259	0.68144	|	0.90012	0.62374	0.51474	0.56402	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	50490	85705	46118	|	0.92516	0.91340	0.53810	0.67723	|	0.91228	0.76363	0.49340	0.59947	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	64771	85705	52563	|	0.92279	0.81152	0.61330	0.69862	|	0.90450	0.64569	0.55789	0.59859	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	52795	85705	48769	|	0.93026	0.92374	0.56903	0.70424	|	0.91761	0.78299	0.52811	0.63078	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	67943	85705	54553	|	0.92416	0.80292	0.63652	0.71010	|	0.90559	0.64231	0.58349	0.61149	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	55124	85705	51713	|	0.93632	0.93812	0.60338	0.73440	|	0.92385	0.80529	0.56633	0.66499	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	74253	85705	56692	|	0.92071	0.76349	0.66147	0.70883	|	0.89581	0.56656	0.59183	0.57892	|	[4] <= [7, 21, 24, 27], direct
4	4	61545	85705	55182	|	0.93720	0.89661	0.64385	0.74950	|	0.92164	0.74810	0.60134	0.66674	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	78322	85705	56508	|	0.91315	0.72148	0.65933	0.68900	|	0.88454	0.50692	0.57624	0.53936	|	[4] <= [7, 24, 27], direct
4	3	57255	85705	52400	|	0.93503	0.91520	0.61139	0.73307	|	0.92064	0.76761	0.56889	0.65348	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	93621	85705	61316	|	0.90348	0.65493	0.71543	0.68384	|	0.86388	0.40647	0.60942	0.48768	|	[4] <= [7, 27], direct
4	2	70010	85705	60072	|	0.93944	0.85804	0.70091	0.77156	|	0.92179	0.70999	0.65976	0.68396	|	[4] <= [7, 27], -iterate/-dimlex
4	1	66112	85705	51957	|	0.91844	0.78589	0.60623	0.68446	|	0.89256	0.55593	0.52131	0.53807	|	[4] <= [7], direct
4	1	54100	85705	49825	|	0.93163	0.92097	0.58135	0.71277	|	0.91975	0.79194	0.54423	0.64512	|	[4] <= [7], -iterate/-dimlex
4	2	87394	85705	57674	|	0.90168	0.65993	0.67293	0.66637	|	0.87611	0.48811	0.60346	0.53969	|	[4] <= [7, 24], direct
4	2	62459	85705	56026	|	0.93852	0.89700	0.65370	0.75627	|	0.92718	0.79043	0.62454	0.69776	|	[4] <= [7, 24], -iterate/-dimlex
4	3	74343	85705	56745	|	0.92073	0.76328	0.66209	0.70909	|	0.89040	0.52364	0.57342	0.54740	|	[4] <= [7, 21, 27], direct
4	3	61036	85705	54991	|	0.93741	0.90096	0.64163	0.74949	|	0.92102	0.74313	0.59625	0.66163	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	83100	85705	60188	|	0.91755	0.72428	0.70226	0.71310	|	0.88778	0.51386	0.62595	0.56439	|	[4] <= [7, 21], direct
4	2	67914	85705	58747	|	0.93849	0.86502	0.68545	0.76484	|	0.92153	0.71826	0.64406	0.67914	|	[4] <= [7, 21], -iterate/-dimlex
4	3	70528	85705	54184	|	0.91851	0.76826	0.63221	0.69363	|	0.89672	0.58681	0.56766	0.57707	|	[4] <= [7, 21, 24], direct
4	3	55373	85705	51689	|	0.93581	0.93346	0.60310	0.73277	|	0.92202	0.78720	0.56168	0.65559	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	73973	85705	55867	|	0.91837	0.75523	0.65185	0.69974	|	0.89705	0.58590	0.59226	0.58906	|	[4] <= [7, 18, 24, 27], direct
4	4	57660	85705	52919	|	0.93611	0.91777	0.61745	0.73824	|	0.92508	0.80539	0.58616	0.67851	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	74647	85705	56246	|	0.91852	0.75349	0.65627	0.70153	|	0.89398	0.56039	0.58677	0.57328	|	[4] <= [7, 18, 27], direct
4	3	58773	85705	53957	|	0.93775	0.91805	0.62956	0.74692	|	0.92745	0.81510	0.60142	0.69214	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	83353	85705	58762	|	0.91226	0.70497	0.68563	0.69516	|	0.88761	0.53124	0.62171	0.57293	|	[4] <= [7, 18], direct
4	2	64617	85705	57462	|	0.93973	0.88927	0.67046	0.76451	|	0.92750	0.77809	0.64031	0.70251	|	[4] <= [7, 18], -iterate/-dimlex
4	3	71190	85705	53654	|	0.91558	0.75367	0.62603	0.68394	|	0.89583	0.59074	0.56749	0.57888	|	[4] <= [7, 18, 24], direct
4	3	52781	85705	49437	|	0.93256	0.93664	0.57682	0.71396	|	0.92078	0.80561	0.53968	0.64636	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	73147	85705	56731	|	0.92272	0.77557	0.66193	0.71426	|	0.90076	0.59924	0.60204	0.60064	|	[4] <= [7, 18, 21, 27], direct
4	4	61572	85705	55259	|	0.93741	0.89746	0.64475	0.75040	|	0.92344	0.76416	0.60713	0.67665	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	68371	85705	54539	|	0.92339	0.79769	0.63635	0.70794	|	0.90260	0.61910	0.57594	0.59674	|	[4] <= [7, 18, 21], direct
4	3	54687	85705	52102	|	0.93839	0.95273	0.60792	0.74223	|	0.92833	0.84466	0.57888	0.68696	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	68768	85705	54483	|	0.92252	0.79227	0.63570	0.70540	|	0.90377	0.63211	0.58198	0.60601	|	[4] <= [7, 18, 21, 24], direct
4	4	55153	85705	51610	|	0.93592	0.93576	0.60218	0.73279	|	0.92591	0.82918	0.57288	0.67761	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	65780	85705	52405	|	0.92053	0.79667	0.61145	0.69188	|	0.89766	0.59238	0.53920	0.56454	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	53257	85705	48748	|	0.92940	0.91533	0.56878	0.70160	|	0.91533	0.76012	0.52275	0.61948	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	72182	85705	54253	|	0.91593	0.75161	0.63302	0.68723	|	0.88782	0.52285	0.54544	0.53391	|	[4] <= [7, 15, 24, 27], direct
4	4	56678	85705	50563	|	0.92976	0.89210	0.58996	0.71023	|	0.91456	0.73458	0.54228	0.62395	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	71909	85705	54067	|	0.91576	0.75188	0.63085	0.68606	|	0.88028	0.46209	0.51226	0.48588	|	[4] <= [7, 15, 27], direct
4	3	57504	85705	51664	|	0.93210	0.89844	0.60281	0.72151	|	0.91477	0.72146	0.54929	0.62371	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	79063	85705	55756	|	0.90933	0.70520	0.65055	0.67678	|	0.87547	0.45365	0.54495	0.49513	|	[4] <= [7, 15], direct
4	2	62528	85705	53614	|	0.93019	0.85743	0.62556	0.72337	|	0.90811	0.65006	0.55881	0.60099	|	[4] <= [7, 15], -iterate/-dimlex
4	3	65599	85705	48404	|	0.90722	0.73787	0.56477	0.63982	|	0.88337	0.52432	0.47973	0.50103	|	[4] <= [7, 15, 24], direct
4	3	48052	85705	43259	|	0.91957	0.90025	0.50474	0.64682	|	0.90413	0.71141	0.44609	0.54835	|	[4] <= [7, 15, 24], -iterate/-dimlex
