21	7	47150	66915	37464	|	0.94716	0.79457	0.55987	0.65688	|	0.94282	0.72640	0.53766	0.61794	|	[21] <= [4, 7, 12, 15, 18, 24, 27], -iterate/-dimlex	th=0.7
24	7	34882	73077	25558	|	0.92133	0.73269	0.34974	0.47347	|	0.91307	0.56155	0.29189	0.38411	|	[24] <= [4, 7, 12, 15, 18, 21, 27], direct	th=0.7
24	7	21613	73077	19180	|	0.92204	0.88742	0.26246	0.40511	|	0.92176	0.87808	0.26041	0.40170	|	[24] <= [4, 7, 12, 15, 18, 21, 27], -iterate/-dimlex	th=0.7
27	7	44994	89001	42148	|	0.92853	0.93674	0.47356	0.62909	|	0.92105	0.82106	0.44086	0.57369	|	[27] <= [4, 7, 12, 15, 18, 21, 24], direct	th=0.7
27	7	39128	89001	37851	|	0.92461	0.96736	0.42528	0.59082	|	0.91988	0.88328	0.40322	0.55368	|	[27] <= [4, 7, 12, 15, 18, 21, 24], -iterate/-dimlex	th=0.7
4	7	26402	85705	24381	|	0.89215	0.92345	0.28447	0.43495	|	0.88586	0.78353	0.25224	0.38163	|	[4] <= [7, 12, 15, 18, 21, 24, 27], direct	th=0.8
4	7	16356	85705	16230	|	0.88150	0.99229	0.18937	0.31804	|	0.87974	0.92889	0.17944	0.30078	|	[4] <= [7, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.8
7	7	30321	89781	28587	|	0.90902	0.94281	0.31840	0.47604	|	0.90311	0.80811	0.28592	0.42239	|	[7] <= [4, 12, 15, 18, 21, 24, 27], direct	th=0.8
7	7	20518	89781	20508	|	0.89983	0.99951	0.22842	0.37186	|	0.89782	0.93191	0.21631	0.35112	|	[7] <= [4, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.8
12	7	34374	84380	32849	|	0.92984	0.95563	0.38929	0.55322	|	0.92829	0.92151	0.38068	0.53879	|	[12] <= [4, 7, 15, 18, 21, 24, 27], direct	th=0.8
12	7	23558	84380	23507	|	0.91944	0.99783	0.27858	0.43556	|	0.91941	0.99698	0.27841	0.43527	|	[12] <= [4, 7, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.8
15	7	37679	34864	7552	|	0.91953	0.20042	0.21661	0.20820	|	0.91352	0.08652	0.10663	0.09552	|	[15] <= [4, 7, 12, 18, 21, 24, 27], direct	th=0.8
15	7	30402	34864	3256	|	0.91769	0.10709	0.09339	0.09977	|	0.91487	0.04078	0.03774	0.03920	|	[15] <= [4, 7, 12, 18, 21, 24, 27], -iterate/-dimlex	th=0.8
18	7	28175	65036	26184	|	0.94354	0.92933	0.40260	0.56182	|	0.93353	0.67233	0.32776	0.44068	|	[18] <= [4, 7, 12, 15, 21, 24, 27], direct	th=0.8
18	7	23866	65036	23780	|	0.94285	0.99639	0.36564	0.53497	|	0.93823	0.85632	0.33126	0.47772	|	[18] <= [4, 7, 12, 15, 21, 24, 27], -iterate/-dimlex	th=0.8
21	7	38549	66915	29969	|	0.93853	0.77742	0.44786	0.56832	|	0.93110	0.63459	0.39836	0.48946	|	[21] <= [4, 7, 12, 15, 18, 24, 27], direct	th=0.8
21	7	32032	66915	26707	|	0.93852	0.83375	0.39911	0.53982	|	0.93600	0.77553	0.38189	0.51177	|	[21] <= [4, 7, 12, 15, 18, 24, 27], -iterate/-dimlex	th=0.8
24	7	25114	73077	18371	|	0.91496	0.73150	0.25139	0.37418	|	0.90910	0.56279	0.20531	0.30087	|	[24] <= [4, 7, 12, 15, 18, 21, 27], direct	th=0.8
24	7	12769	73077	12651	|	0.91621	0.99075	0.17311	0.29473	|	0.91617	0.98817	0.17274	0.29408	|	[24] <= [4, 7, 12, 15, 18, 21, 27], -iterate/-dimlex	th=0.8
27	7	29874	89001	28179	|	0.91010	0.94326	0.31661	0.47409	|	0.90496	0.82365	0.28803	0.42680	|	[27] <= [4, 7, 12, 15, 18, 21, 24], direct	th=0.8
27	7	22150	89001	22064	|	0.90362	0.99611	0.24790	0.39700	|	0.90026	0.89065	0.22763	0.36259	|	[27] <= [4, 7, 12, 15, 18, 21, 24], -iterate/-dimlex	th=0.8
4	7	9193	85705	8096	|	0.86600	0.88067	0.09446	0.17062	|	0.86295	0.68573	0.07512	0.13541	|	[4] <= [7, 12, 15, 18, 21, 24, 27], direct	th=0.9
4	7	0	85705	0	|	0.85409	0.0	0.0	0	|	0.85409	0.0	0.0	0	|	[4] <= [7, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.9
7	7	11922	89781	10793	|	0.88417	0.90530	0.12021	0.21224	|	0.88008	0.66834	0.09163	0.16116	|	[7] <= [4, 12, 15, 18, 21, 24, 27], direct	th=0.9
7	7	0	89781	0	|	0.87019	0.0	0.0	0	|	0.87019	0.0	0.0	0	|	[7] <= [4, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.9
12	7	14949	84380	13884	|	0.90537	0.92875	0.16454	0.27955	|	0.90421	0.87022	0.15578	0.26426	|	[12] <= [4, 7, 15, 18, 21, 24, 27], direct	th=0.9
12	7	0	84380	0	|	0.88842	0.0	0.0	0	|	0.88842	0.0	0.0	0	|	[12] <= [4, 7, 15, 18, 21, 24, 27], -iterate/-dimlex	th=0.9
15	7	26258	34864	2926	|	0.92257	0.11143	0.08392	0.09574	|	0.91979	0.03564	0.02847	0.03165	|	[15] <= [4, 7, 12, 18, 21, 24, 27], direct	th=0.9
15	7	21065	34864	1	|	0.92165	4.74721	2.86828	3.57596	|	0.92165	0.0	0.0	0	|	[15] <= [4, 7, 12, 18, 21, 24, 27], -iterate/-dimlex	th=0.9
18	7	8596	65036	7219	|	0.91817	0.83980	0.11100	0.19608	|	0.91348	0.44462	0.06200	0.10883	|	[18] <= [4, 7, 12, 15, 21, 24, 27], direct	th=0.9
18	7	73	65036	73	|	0.91020	1.0	0.00112	0.00224	|	0.91011	0.05479	6.15697	0.00012	|	[18] <= [4, 7, 12, 15, 21, 24, 27], -iterate/-dimlex	th=0.9
21	7	17100	66915	12509	|	0.92034	0.73152	0.18693	0.29778	|	0.91510	0.50461	0.13689	0.21536	|	[21] <= [4, 7, 12, 15, 18, 24, 27], direct	th=0.9
21	7	1040	66915	4	|	0.90826	0.00384	5.97773	0.00011	|	0.90826	0.00288	4.48336	8.82950	|	[21] <= [4, 7, 12, 15, 18, 24, 27], -iterate/-dimlex	th=0.9
24	7	11899	73077	6465	|	0.90030	0.54332	0.08846	0.15216	|	0.89570	0.26388	0.04501	0.07691	|	[24] <= [4, 7, 12, 15, 18, 21, 27], direct	th=0.9
24	7	0	73077	0	|	0.89887	0.0	0.0	0	|	0.89887	0.0	0.0	0	|	[24] <= [4, 7, 12, 15, 18, 21, 27], -iterate/-dimlex	th=0.9
27	7	9922	89001	8827	|	0.88314	0.88963	0.09917	0.17846	|	0.87974	0.65117	0.07457	0.13382	|	[27] <= [4, 7, 12, 15, 18, 21, 24], direct	th=0.9
27	7	22	89001	0	|	0.87199	0.0	0.0	0	|	0.87199	0.0	0.0	0	|	[27] <= [4, 7, 12, 15, 18, 21, 24], -iterate/-dimlex	th=0.9
4	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[4] <= [7, 12, 15, 18, 21, 24, 27], direct	th=1.0
4	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[4] <= [7, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=1.0
7	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[7] <= [4, 12, 15, 18, 21, 24, 27], direct	th=1.0
7	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[7] <= [4, 12, 15, 18, 21, 24, 27], -iterate/-dimlex	th=1.0
12	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[12] <= [4, 7, 15, 18, 21, 24, 27], direct	th=1.0
12	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[12] <= [4, 7, 15, 18, 21, 24, 27], -iterate/-dimlex	th=1.0
15	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[15] <= [4, 7, 12, 18, 21, 24, 27], direct	th=1.0
15	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[15] <= [4, 7, 12, 18, 21, 24, 27], -iterate/-dimlex	th=1.0
18	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[18] <= [4, 7, 12, 15, 21, 24, 27], direct	th=1.0
18	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[18] <= [4, 7, 12, 15, 21, 24, 27], -iterate/-dimlex	th=1.0
21	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[21] <= [4, 7, 12, 15, 18, 24, 27], direct	th=1.0
21	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[21] <= [4, 7, 12, 15, 18, 24, 27], -iterate/-dimlex	th=1.0
24	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[24] <= [4, 7, 12, 15, 18, 21, 27], direct	th=1.0
24	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[24] <= [4, 7, 12, 15, 18, 21, 27], -iterate/-dimlex	th=1.0
27	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[27] <= [4, 7, 12, 15, 18, 21, 24], direct	th=1.0
27	7	0	0	0	|	1.0	0.0	0.0	0	|	1.0	0.0	0.0	0	|	[27] <= [4, 7, 12, 15, 18, 21, 24], -iterate/-dimlex	th=1.0

