-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	2	74167	85705	47233	|	0.88864	0.63684	0.55111	0.59088	|	0.88659	0.62057	0.54469	0.58016	|	[4] <= [21, 24], direct
4	2	48736	85705	42987	|	0.91748	0.88203	0.50156	0.63949	|	0.91688	0.87473	0.49949	0.63588	|	[4] <= [21, 24], -iterate/-dimlex
4	3	70075	85705	49057	|	0.90182	0.70006	0.57239	0.62982	|	0.90044	0.68847	0.56830	0.62264	|	[4] <= [18, 24, 27], direct
4	3	51005	85705	45922	|	0.92361	0.90034	0.53581	0.67181	|	0.92360	0.90014	0.53576	0.67171	|	[4] <= [18, 24, 27], -iterate/-dimlex
4	2	81150	85705	50886	|	0.88919	0.62706	0.59373	0.60994	|	0.88760	0.61553	0.58925	0.60210	|	[4] <= [18, 27], direct
4	2	57605	85705	47564	|	0.91797	0.82569	0.55497	0.66379	|	0.91789	0.82494	0.55475	0.66339	|	[4] <= [18, 27], -iterate/-dimlex
4	1	47075	85705	34822	|	0.89251	0.73971	0.40630	0.52450	|	0.89206	0.73408	0.40445	0.52155	|	[4] <= [18], direct
4	1	30239	85705	28585	|	0.89994	0.94530	0.33352	0.49308	|	0.89976	0.94183	0.33271	0.49171	|	[4] <= [18], -iterate/-dimlex
4	2	72144	85705	43922	|	0.88082	0.60881	0.51247	0.55650	|	0.87903	0.59426	0.50643	0.54684	|	[4] <= [18, 24], direct
4	2	42910	85705	38220	|	0.91117	0.89070	0.44594	0.59433	|	0.91083	0.88599	0.44463	0.59212	|	[4] <= [18, 24], -iterate/-dimlex
4	3	67271	85705	50710	|	0.91222	0.75381	0.59168	0.66297	|	0.91129	0.74565	0.58904	0.65816	|	[4] <= [18, 21, 27], direct
4	3	51966	85705	47549	|	0.92752	0.91500	0.55479	0.69076	|	0.92750	0.91480	0.55474	0.69066	|	[4] <= [18, 21, 27], -iterate/-dimlex
4	2	69880	85705	49322	|	0.90306	0.70580	0.57548	0.63401	|	0.90201	0.69703	0.57242	0.62861	|	[4] <= [18, 21], direct
4	2	51360	85705	45626	|	0.92200	0.88835	0.53236	0.66575	|	0.92138	0.88130	0.53037	0.66222	|	[4] <= [18, 21], -iterate/-dimlex
4	3	62643	85705	46967	|	0.90736	0.74975	0.54800	0.63320	|	0.90628	0.73966	0.54464	0.62735	|	[4] <= [18, 21, 24], direct
4	3	47111	85705	43281	|	0.92125	0.91870	0.50499	0.65174	|	0.92088	0.91409	0.50374	0.64953	|	[4] <= [18, 21, 24], -iterate/-dimlex
4	4	64535	85705	47754	|	0.90682	0.73997	0.55719	0.63570	|	0.90543	0.72735	0.55294	0.62827	|	[4] <= [15, 21, 24, 27], direct
4	4	50139	85705	44296	|	0.91955	0.88346	0.51684	0.65215	|	0.91952	0.88304	0.51672	0.65195	|	[4] <= [15, 21, 24, 27], -iterate/-dimlex
4	3	63839	85705	43477	|	0.89344	0.68104	0.50728	0.58146	|	0.89064	0.65530	0.49765	0.56570	|	[4] <= [15, 24, 27], direct
4	3	45070	85705	39417	|	0.91157	0.87457	0.45991	0.60282	|	0.91145	0.87308	0.45949	0.60210	|	[4] <= [15, 24, 27], -iterate/-dimlex
4	2	78053	85705	48672	|	0.88693	0.62357	0.56790	0.59443	|	0.88238	0.58934	0.55399	0.57112	|	[4] <= [15, 27], direct
4	2	56871	85705	45525	|	0.91227	0.80049	0.53118	0.63860	|	0.90904	0.76706	0.52054	0.62020	|	[4] <= [15, 27], -iterate/-dimlex
4	1	25286	85705	12978	|	0.85523	0.51324	0.15142	0.23385	|	0.85216	0.44198	0.13320	0.20470	|	[4] <= [15], direct
4	1	14110	85705	10630	|	0.86626	0.75336	0.12403	0.21299	|	0.86336	0.63253	0.10625	0.18193	|	[4] <= [15], -iterate/-dimlex
4	2	60970	85705	33170	|	0.86323	0.54403	0.38702	0.45229	|	0.86015	0.51440	0.37382	0.43298	|	[4] <= [15, 24], direct
4	2	31716	85705	25177	|	0.88582	0.79382	0.29376	0.42883	|	0.88520	0.78231	0.29074	0.42393	|	[4] <= [15, 24], -iterate/-dimlex
4	3	61419	85705	45108	|	0.90311	0.73443	0.52631	0.61319	|	0.90147	0.71876	0.52093	0.60406	|	[4] <= [15, 21, 27], direct
4	3	46803	85705	41486	|	0.91566	0.88639	0.48405	0.62616	|	0.91551	0.88449	0.48351	0.62524	|	[4] <= [15, 21, 27], -iterate/-dimlex
4	2	64917	85705	44891	|	0.89642	0.69151	0.52378	0.59607	|	0.89475	0.67638	0.51826	0.58686	|	[4] <= [15, 21], direct
4	2	51007	85705	43062	|	0.91387	0.84423	0.50244	0.62996	|	0.91326	0.83717	0.50034	0.62634	|	[4] <= [15, 21], -iterate/-dimlex
4	3	55027	85705	39848	|	0.89608	0.72415	0.46494	0.56629	|	0.89476	0.71001	0.46004	0.55832	|	[4] <= [15, 21, 24], direct
4	3	39929	85705	35914	|	0.90839	0.89944	0.41904	0.57172	|	0.90789	0.89210	0.41704	0.56838	|	[4] <= [15, 21, 24], -iterate/-dimlex
4	4	64137	85705	47061	|	0.90513	0.73375	0.54910	0.62814	|	0.90403	0.72362	0.54565	0.62216	|	[4] <= [15, 18, 24, 27], direct
4	4	48969	85705	43558	|	0.91903	0.88950	0.50823	0.64686	|	0.91899	0.88905	0.50810	0.64664	|	[4] <= [15, 18, 24, 27], -iterate/-dimlex
4	3	62246	85705	45518	|	0.90310	0.73125	0.53110	0.61531	|	0.90204	0.72123	0.52766	0.60944	|	[4] <= [15, 18, 27], direct
4	3	46897	85705	41794	|	0.91655	0.89118	0.48764	0.63036	|	0.91647	0.89016	0.48736	0.62987	|	[4] <= [15, 18, 27], -iterate/-dimlex
4	2	62362	85705	40943	|	0.88733	0.65653	0.47772	0.55303	|	0.88627	0.64659	0.47391	0.54694	|	[4] <= [15, 18], direct
4	2	41763	85705	34728	|	0.90123	0.83154	0.40520	0.54488	|	0.90105	0.82891	0.40443	0.54363	|	[4] <= [15, 18], -iterate/-dimlex
4	3	54844	85705	38819	|	0.89289	0.70780	0.45293	0.55239	|	0.89185	0.69666	0.44900	0.54607	|	[4] <= [15, 18, 24], direct
4	3	35659	85705	31911	|	0.90203	0.89489	0.37233	0.52587	|	0.90188	0.89239	0.37168	0.52479	|	[4] <= [15, 18, 24], -iterate/-dimlex
4	4	65023	85705	49457	|	0.91178	0.76060	0.57706	0.65624	|	0.91087	0.75230	0.57437	0.65141	|	[4] <= [15, 18, 21, 27], direct
4	4	51740	85705	46066	|	0.92285	0.89033	0.53749	0.67031	|	0.92279	0.88958	0.53728	0.66994	|	[4] <= [15, 18, 21, 27], -iterate/-dimlex
4	3	54219	85705	41704	|	0.90378	0.76917	0.48659	0.59609	|	0.90316	0.76246	0.48440	0.59243	|	[4] <= [15, 18, 21], direct
4	3	41735	85705	38097	|	0.91275	0.91283	0.44451	0.59788	|	0.91263	0.91115	0.44405	0.59711	|	[4] <= [15, 18, 21], -iterate/-dimlex
4	4	57838	85705	44346	|	0.90661	0.76672	0.51742	0.61787	|	0.90581	0.75851	0.51473	0.61328	|	[4] <= [15, 18, 21, 24], direct
4	4	45418	85705	40950	|	0.91620	0.90162	0.47780	0.62460	|	0.91611	0.90052	0.47749	0.62407	|	[4] <= [15, 18, 21, 24], -iterate/-dimlex
4	5	66665	85705	54028	|	0.92455	0.81044	0.63039	0.70916	|	0.92345	0.80072	0.62757	0.70365	|	[4] <= [12, 18, 21, 24, 27], direct
4	5	55516	85705	50918	|	0.93294	0.91717	0.59410	0.72111	|	0.93293	0.91701	0.59406	0.72102	|	[4] <= [12, 18, 21, 24, 27], -iterate/-dimlex
4	4	72893	85705	56180	|	0.92128	0.77071	0.65550	0.70845	|	0.91957	0.75694	0.65142	0.70022	|	[4] <= [12, 21, 24, 27], direct
4	4	61355	85705	55189	|	0.93755	0.89950	0.64394	0.75056	|	0.93749	0.89896	0.64380	0.75028	|	[4] <= [12, 21, 24, 27], -iterate/-dimlex
4	3	76157	85705	55645	|	0.91390	0.73066	0.64926	0.68756	|	0.91040	0.70365	0.64063	0.67066	|	[4] <= [12, 24, 27], direct
4	3	59894	85705	53124	|	0.93300	0.88696	0.61984	0.72973	|	0.93297	0.88666	0.61976	0.72957	|	[4] <= [12, 24, 27], -iterate/-dimlex
4	2	88611	85705	59253	|	0.90498	0.66868	0.69135	0.67983	|	0.89910	0.62970	0.67839	0.65314	|	[4] <= [12, 27], direct
4	2	67723	85705	57584	|	0.93486	0.85028	0.67188	0.75063	|	0.93465	0.84848	0.67141	0.74963	|	[4] <= [12, 27], -iterate/-dimlex
4	1	63488	85705	51483	|	0.92130	0.81090	0.60070	0.69015	|	0.91593	0.76129	0.58546	0.66190	|	[4] <= [12], direct
4	1	54814	85705	49616	|	0.92971	0.90517	0.57891	0.70618	|	0.92868	0.89413	0.57592	0.70058	|	[4] <= [12], -iterate/-dimlex
4	2	84187	85705	56930	|	0.90460	0.67623	0.66425	0.67019	|	0.89950	0.64064	0.65209	0.64631	|	[4] <= [12, 24], direct
4	2	62891	85705	55071	|	0.93453	0.87565	0.64256	0.74121	|	0.93378	0.86869	0.64072	0.73749	|	[4] <= [12, 24], -iterate/-dimlex
4	3	71534	85705	55501	|	0.92128	0.77586	0.64758	0.70594	|	0.91933	0.75990	0.64282	0.69647	|	[4] <= [12, 21, 27], direct
4	3	59273	85705	53882	|	0.93664	0.90904	0.62869	0.74331	|	0.93653	0.90798	0.62841	0.74276	|	[4] <= [12, 21, 27], -iterate/-dimlex
4	2	76777	85705	57315	|	0.91853	0.74651	0.66874	0.70549	|	0.91555	0.72373	0.66184	0.69140	|	[4] <= [12, 21], direct
4	2	63969	85705	55241	|	0.93327	0.86355	0.64454	0.73815	|	0.93255	0.85689	0.64277	0.73454	|	[4] <= [12, 21], -iterate/-dimlex
4	3	68448	85705	53122	|	0.91843	0.77609	0.61982	0.68921	|	0.91643	0.75892	0.61453	0.67914	|	[4] <= [12, 21, 24], direct
4	3	56815	85705	51131	|	0.93146	0.89995	0.59659	0.71752	|	0.93086	0.89374	0.59492	0.71434	|	[4] <= [12, 21, 24], -iterate/-dimlex
4	4	72496	85705	55453	|	0.91948	0.76491	0.64702	0.70104	|	0.91776	0.75102	0.64282	0.69272	|	[4] <= [12, 18, 24, 27], direct
4	4	58222	85705	52675	|	0.93432	0.90472	0.61460	0.73196	|	0.93430	0.90457	0.61456	0.73188	|	[4] <= [12, 18, 24, 27], -iterate/-dimlex
4	3	72041	85705	55325	|	0.91982	0.76796	0.64552	0.70144	|	0.91791	0.75241	0.64083	0.69215	|	[4] <= [12, 18, 27], direct
4	3	58778	85705	53495	|	0.93617	0.91011	0.62417	0.74050	|	0.93609	0.90938	0.62398	0.74012	|	[4] <= [12, 18, 27], -iterate/-dimlex
4	2	78119	85705	57117	|	0.91557	0.73115	0.66643	0.69729	|	0.91254	0.70834	0.65935	0.68297	|	[4] <= [12, 18], direct
4	2	62396	85705	54948	|	0.93495	0.88063	0.64112	0.74203	|	0.93434	0.87486	0.63961	0.73896	|	[4] <= [12, 18], -iterate/-dimlex
4	3	69169	85705	53031	|	0.91690	0.76668	0.61876	0.68482	|	0.91483	0.74916	0.61329	0.67445	|	[4] <= [12, 18, 24], direct
4	3	54847	85705	50163	|	0.93151	0.91459	0.58529	0.71379	|	0.93106	0.90978	0.58401	0.71137	|	[4] <= [12, 18, 24], -iterate/-dimlex
4	4	71221	85705	56158	|	0.92405	0.78850	0.65524	0.71572	|	0.92283	0.77843	0.65233	0.70983	|	[4] <= [12, 18, 21, 27], direct
4	4	60253	85705	54720	|	0.93783	0.90817	0.63846	0.74980	|	0.93776	0.90750	0.63830	0.74946	|	[4] <= [12, 18, 21, 27], -iterate/-dimlex
4	3	65507	85705	53407	|	0.92441	0.81528	0.62314	0.70638	|	0.92306	0.80321	0.61963	0.69958	|	[4] <= [12, 18, 21], direct
4	3	55406	85705	50995	|	0.93339	0.92038	0.59500	0.72276	|	0.93295	0.91569	0.59377	0.72040	|	[4] <= [12, 18, 21], -iterate/-dimlex
4	4	67466	85705	54122	|	0.92351	0.80221	0.63149	0.70668	|	0.92217	0.79054	0.62807	0.70000	|	[4] <= [12, 18, 21, 24], direct
4	4	56919	85705	52310	|	0.93530	0.91902	0.61034	0.73353	|	0.93476	0.91354	0.60892	0.73076	|	[4] <= [12, 18, 21, 24], -iterate/-dimlex
4	5	65071	85705	52112	|	0.92074	0.80084	0.60803	0.69125	|	0.91929	0.78777	0.60410	0.68382	|	[4] <= [12, 15, 21, 24, 27], direct
4	5	53736	85705	48606	|	0.92810	0.90453	0.56713	0.69715	|	0.92805	0.90401	0.56698	0.69689	|	[4] <= [12, 15, 21, 24, 27], -iterate/-dimlex
4	4	71560	85705	54139	|	0.91660	0.75655	0.63169	0.68850	|	0.91332	0.72968	0.62323	0.67227	|	[4] <= [12, 15, 24, 27], direct
4	4	58112	85705	51929	|	0.93197	0.89360	0.60590	0.72215	|	0.93186	0.89248	0.60560	0.72157	|	[4] <= [12, 15, 24, 27], -iterate/-dimlex
4	3	70194	85705	53593	|	0.91706	0.76349	0.62531	0.68753	|	0.91224	0.72316	0.61252	0.66326	|	[4] <= [12, 15, 27], direct
4	3	57184	85705	51460	|	0.93195	0.89990	0.60043	0.72027	|	0.93172	0.89748	0.59978	0.71904	|	[4] <= [12, 15, 27], -iterate/-dimlex
4	2	77725	85705	56732	|	0.91493	0.72990	0.66194	0.69426	|	0.90893	0.68452	0.64743	0.66546	|	[4] <= [12, 15], direct
4	2	64605	85705	55028	|	0.93146	0.85176	0.64206	0.73219	|	0.93039	0.84194	0.63939	0.72682	|	[4] <= [12, 15], -iterate/-dimlex
4	3	64444	85705	48687	|	0.91015	0.75549	0.56807	0.64851	|	0.90675	0.72453	0.55778	0.63031	|	[4] <= [12, 15, 24], direct
4	3	51852	85705	45568	|	0.92097	0.87880	0.53168	0.66253	|	0.92022	0.87040	0.52928	0.65827	|	[4] <= [12, 15, 24], -iterate/-dimlex
4	4	70508	85705	55069	|	0.92155	0.78103	0.64254	0.70505	|	0.91955	0.76432	0.63755	0.69521	|	[4] <= [12, 15, 21, 27], direct
4	4	59914	85705	53192	|	0.93320	0.88780	0.62064	0.73056	|	0.93301	0.88595	0.62014	0.72959	|	[4] <= [12, 15, 21, 27], -iterate/-dimlex
4	3	61208	85705	48627	|	0.91545	0.79445	0.56737	0.66198	|	0.91354	0.77614	0.56164	0.65169	|	[4] <= [12, 15, 21], direct
4	3	50135	85705	45015	|	0.92201	0.89787	0.52523	0.66276	|	0.92138	0.89049	0.52317	0.65911	|	[4] <= [12, 15, 21], -iterate/-dimlex
4	4	64960	85705	51116	|	0.91754	0.78688	0.59641	0.67853	|	0.91584	0.77150	0.59165	0.66971	|	[4] <= [12, 15, 21, 24], direct
4	4	54559	85705	48816	|	0.92742	0.89473	0.56958	0.69605	|	0.92676	0.88762	0.56762	0.69244	|	[4] <= [12, 15, 21, 24], -iterate/-dimlex
4	5	64762	85705	51755	|	0.92005	0.79915	0.60387	0.68792	|	0.91877	0.78749	0.60035	0.68130	|	[4] <= [12, 15, 18, 24, 27], direct
4	5	53396	85705	48449	|	0.92815	0.90735	0.56529	0.69660	|	0.92811	0.90699	0.56520	0.69642	|	[4] <= [12, 15, 18, 24, 27], -iterate/-dimlex
4	4	69929	85705	54291	|	0.91989	0.77637	0.63346	0.69767	|	0.91818	0.76203	0.62912	0.68922	|	[4] <= [12, 15, 18, 27], direct
4	4	58424	85705	52683	|	0.93400	0.90173	0.61470	0.73105	|	0.93388	0.90046	0.61436	0.73040	|	[4] <= [12, 15, 18, 27], -iterate/-dimlex
4	3	62925	85705	50273	|	0.91813	0.79893	0.58658	0.67648	|	0.91652	0.78388	0.58196	0.66799	|	[4] <= [12, 15, 18], direct
4	3	51996	85705	47541	|	0.92744	0.91432	0.55470	0.69049	|	0.92727	0.91239	0.55418	0.68954	|	[4] <= [12, 15, 18], -iterate/-dimlex
4	4	64665	85705	50763	|	0.91684	0.78501	0.59229	0.67517	|	0.91533	0.77131	0.58804	0.66732	|	[4] <= [12, 15, 18, 24], direct
4	4	51551	85705	46605	|	0.92501	0.90405	0.54378	0.67909	|	0.92454	0.89870	0.54230	0.67643	|	[4] <= [12, 15, 18, 24], -iterate/-dimlex
4	5	64458	85705	52491	|	0.92308	0.81434	0.61246	0.69912	|	0.92205	0.80497	0.60971	0.69386	|	[4] <= [12, 15, 18, 21, 27], direct
4	5	54782	85705	50519	|	0.93284	0.92218	0.58945	0.71919	|	0.93276	0.92136	0.58923	0.71878	|	[4] <= [12, 15, 18, 21, 27], -iterate/-dimlex
4	4	65420	85705	52600	|	0.92181	0.80403	0.61373	0.69611	|	0.92070	0.79402	0.61075	0.69043	|	[4] <= [12, 15, 18, 21], direct
4	4	55802	85705	50376	|	0.93061	0.90276	0.58778	0.71199	|	0.93013	0.89763	0.58640	0.70938	|	[4] <= [12, 15, 18, 21], -iterate/-dimlex
4	5	60608	85705	49780	|	0.92040	0.82134	0.58082	0.68045	|	0.91945	0.81210	0.57807	0.67538	|	[4] <= [12, 15, 18, 21, 24], direct
4	5	50363	85705	45953	|	0.92481	0.91243	0.53617	0.67544	|	0.92439	0.90755	0.53484	0.67304	|	[4] <= [12, 15, 18, 21, 24], -iterate/-dimlex
4	6	64568	85705	52433	|	0.92269	0.81205	0.61178	0.69783	|	0.92183	0.80425	0.60948	0.69345	|	[4] <= [7, 15, 18, 21, 24, 27], direct
4	6	52679	85705	48648	|	0.93005	0.92347	0.56762	0.70308	|	0.93002	0.92315	0.56753	0.70292	|	[4] <= [7, 15, 18, 21, 24, 27], -iterate/-dimlex
4	5	67746	85705	54453	|	0.92416	0.80378	0.63535	0.70971	|	0.92319	0.79539	0.63292	0.70491	|	[4] <= [7, 18, 21, 24, 27], direct
4	5	55045	85705	51639	|	0.93620	0.93812	0.60252	0.73376	|	0.93617	0.93781	0.60244	0.73361	|	[4] <= [7, 18, 21, 24, 27], -iterate/-dimlex
4	4	74146	85705	56635	|	0.92069	0.76383	0.66081	0.70859	|	0.91946	0.75409	0.65793	0.70273	|	[4] <= [7, 21, 24, 27], direct
4	4	61487	85705	55142	|	0.93716	0.89680	0.64339	0.74925	|	0.93710	0.89625	0.64325	0.74896	|	[4] <= [7, 21, 24, 27], -iterate/-dimlex
4	3	78139	85705	56414	|	0.91314	0.72196	0.65823	0.68863	|	0.91143	0.70909	0.65417	0.68052	|	[4] <= [7, 24, 27], direct
4	3	57189	85705	52332	|	0.93491	0.91507	0.61060	0.73245	|	0.93486	0.91456	0.61047	0.73220	|	[4] <= [7, 24, 27], -iterate/-dimlex
4	2	93478	85705	61259	|	0.90353	0.65533	0.71476	0.68375	|	0.90115	0.64037	0.71003	0.67340	|	[4] <= [7, 27], direct
4	2	69981	85705	60028	|	0.93934	0.85777	0.70040	0.77114	|	0.93912	0.85591	0.69994	0.77011	|	[4] <= [7, 27], -iterate/-dimlex
4	1	66099	85705	51961	|	0.91848	0.78610	0.60627	0.68458	|	0.91685	0.77164	0.60183	0.67624	|	[4] <= [7], direct
4	1	54086	85705	49837	|	0.93170	0.92143	0.58149	0.71302	|	0.93086	0.91236	0.57908	0.70848	|	[4] <= [7], -iterate/-dimlex
4	2	87332	85705	57664	|	0.90175	0.66028	0.67281	0.66649	|	0.89936	0.64421	0.66737	0.65559	|	[4] <= [7, 24], direct
4	2	62506	85705	56031	|	0.93845	0.89640	0.65376	0.75609	|	0.93776	0.88988	0.65210	0.75266	|	[4] <= [7, 24], -iterate/-dimlex
4	3	74250	85705	56698	|	0.92073	0.76360	0.66154	0.70892	|	0.91945	0.75344	0.65854	0.70280	|	[4] <= [7, 21, 27], direct
4	3	61025	85705	54961	|	0.93733	0.90063	0.64128	0.74914	|	0.93719	0.89922	0.64092	0.74841	|	[4] <= [7, 21, 27], -iterate/-dimlex
4	2	83074	85705	60185	|	0.91758	0.72447	0.70223	0.71318	|	0.91575	0.71153	0.69845	0.70493	|	[4] <= [7, 21], direct
4	2	67966	85705	58766	|	0.93847	0.86463	0.68567	0.76482	|	0.93772	0.85812	0.68404	0.76125	|	[4] <= [7, 21], -iterate/-dimlex
4	3	70472	85705	54163	|	0.91853	0.76857	0.63197	0.69361	|	0.91711	0.75671	0.62834	0.68657	|	[4] <= [7, 21, 24], direct
4	3	55405	85705	51699	|	0.93579	0.93311	0.60322	0.73274	|	0.93523	0.92713	0.60168	0.72976	|	[4] <= [7, 21, 24], -iterate/-dimlex
4	4	73717	85705	55767	|	0.91847	0.75650	0.65068	0.69961	|	0.91730	0.74722	0.64787	0.69401	|	[4] <= [7, 18, 24, 27], direct
4	4	57657	85705	52848	|	0.93587	0.91659	0.61662	0.73726	|	0.93583	0.91617	0.61651	0.73705	|	[4] <= [7, 18, 24, 27], -iterate/-dimlex
4	3	74360	85705	56150	|	0.91868	0.75511	0.65515	0.70158	|	0.91742	0.74521	0.65216	0.69559	|	[4] <= [7, 18, 27], direct
4	3	58715	85705	53884	|	0.93760	0.91772	0.62871	0.74621	|	0.93748	0.91654	0.62841	0.74561	|	[4] <= [7, 18, 27], -iterate/-dimlex
4	2	82951	85705	58693	|	0.91271	0.70756	0.68482	0.69600	|	0.91085	0.69440	0.68076	0.68751	|	[4] <= [7, 18], direct
4	2	64619	85705	57402	|	0.93952	0.88831	0.66976	0.76371	|	0.93889	0.88251	0.66831	0.76061	|	[4] <= [7, 18], -iterate/-dimlex
4	3	70838	85705	53509	|	0.91568	0.75537	0.62433	0.68363	|	0.91435	0.74430	0.62087	0.67700	|	[4] <= [7, 18, 24], direct
4	3	52754	85705	49297	|	0.93213	0.93446	0.57519	0.71208	|	0.93169	0.92955	0.57390	0.70966	|	[4] <= [7, 18, 24], -iterate/-dimlex
4	4	72966	85705	56657	|	0.92278	0.77648	0.66106	0.71414	|	0.92177	0.76841	0.65872	0.70935	|	[4] <= [7, 18, 21, 27], direct
4	4	61528	85705	55211	|	0.93733	0.89733	0.64419	0.74998	|	0.93722	0.89632	0.64394	0.74945	|	[4] <= [7, 18, 21, 27], -iterate/-dimlex
4	3	68122	85705	54415	|	0.92339	0.79878	0.63491	0.70748	|	0.92234	0.78974	0.63226	0.70228	|	[4] <= [7, 18, 21], direct
4	3	54591	85705	51979	|	0.93813	0.95215	0.60648	0.74099	|	0.93767	0.94720	0.60524	0.73856	|	[4] <= [7, 18, 21], -iterate/-dimlex
4	4	68559	85705	54373	|	0.92250	0.79308	0.63442	0.70493	|	0.92146	0.78414	0.63178	0.69976	|	[4] <= [7, 18, 21, 24], direct
4	4	55073	85705	51489	|	0.93564	0.93492	0.60077	0.73149	|	0.93514	0.92958	0.59939	0.72883	|	[4] <= [7, 18, 21, 24], -iterate/-dimlex
4	5	65695	85705	52360	|	0.92052	0.79701	0.61093	0.69167	|	0.91944	0.78732	0.60801	0.68614	|	[4] <= [7, 15, 21, 24, 27], direct
4	5	53209	85705	48730	|	0.92942	0.91582	0.56857	0.70158	|	0.92938	0.91539	0.56846	0.70137	|	[4] <= [7, 15, 21, 24, 27], -iterate/-dimlex
4	4	72067	85705	54195	|	0.91592	0.75200	0.63234	0.68700	|	0.91438	0.73945	0.62841	0.67942	|	[4] <= [7, 15, 24, 27], direct
4	4	56710	85705	50520	|	0.92956	0.89084	0.58946	0.70947	|	0.92942	0.88943	0.58908	0.70875	|	[4] <= [7, 15, 24, 27], -iterate/-dimlex
4	3	71826	85705	54028	|	0.91577	0.75220	0.63039	0.68593	|	0.91401	0.73783	0.62589	0.67726	|	[4] <= [7, 15, 27], direct
4	3	57514	85705	51646	|	0.93202	0.89797	0.60260	0.72121	|	0.93179	0.89557	0.60196	0.71998	|	[4] <= [7, 15, 27], -iterate/-dimlex
4	2	79054	85705	55759	|	0.90936	0.70532	0.65059	0.67685	|	0.90707	0.68833	0.64502	0.66598	|	[4] <= [7, 15], direct
4	2	62576	85705	53628	|	0.93015	0.85700	0.62572	0.72332	|	0.92913	0.84744	0.62309	0.71815	|	[4] <= [7, 15], -iterate/-dimlex
4	3	65551	85705	48376	|	0.90721	0.73799	0.56444	0.63965	|	0.90559	0.72355	0.55958	0.63109	|	[4] <= [7, 15, 24], direct
4	3	48120	85705	43254	|	0.91944	0.89887	0.50468	0.64642	|	0.91875	0.89046	0.50233	0.64231	|	[4] <= [7, 15, 24], -iterate/-dimlex
