00010435-v	v	"fazer papel"@pt
00010435-v	v	"parecer"@pt
00010466-r	r	"cheiamente"@pt
00010466-r	r	"completamente"@pt
00010466-r	r	"em cheio"@pt
00010466-r	r	"plenamente"@pt
00010726-a	a	"voraz"@pt
00011011-r	r	"apenas"@pt
00011011-r	r	"somente"@pt
00011516-r	r	"fracamente"@pt
00011516-r	r	"pobremente"@pt
00011757-a	a	"abstrato"@pt
00012267-v	v	"adquirir"@pt
00012267-v	v	"conquistar"@pt
00012267-v	v	"fazer"@pt
00012362-a	a	"conceitual"@pt
00012362-a	a	"conceptual"@pt
00012362-a	a	"concetual"@pt
00012613-v	v	"endurecer"@pt
00012613-v	v	"esfriar"@pt
00012689-a	a	"ideal"@pt
00012779-r	r	"bem"@pt
00012932-a	a	"ideológico"@pt
00013160-a	a	"concreto"@pt
00013429-r	r	"bem"@pt
00013615-v	v	"simular"@pt
00013662-a	a	"tangível"@pt
00013887-a	a	"abundante"@pt
00013887-a	a	"bastante"@pt
00013887-a	a	"basto"@pt
00013887-a	a	"copioso"@pt
00013887-a	a	"farto"@pt
00013887-a	a	"lauto"@pt
00014034-v	v	"estremecer"@pt
00014034-v	v	"sacudir"@pt
00014034-v	v	"tremer"@pt
00014201-v	v	"bater queixo"@pt
00014201-v	v	"tiritar"@pt
00014201-v	v	"tremer"@pt
00014285-r	r	"consideravelmente"@pt
00014285-r	r	"substancialmente"@pt
00014405-v	v	"cochilar"@pt
00014405-v	v	"descansar"@pt
00014405-v	v	"dormir"@pt
00014405-v	v	"repousar"@pt
00014490-a	a	"abundante"@pt
00014490-a	a	"bastante"@pt
00014490-a	a	"copioso"@pt
00014490-a	a	"lauto"@pt
00014549-v	v	"em atividade"@pt
00014549-v	v	"se movimentando"@pt
00014742-v	v	"cochilar"@pt
00014742-v	v	"dormir"@pt
00014742-v	v	"pernoitar"@pt
00014742-v	v	"tirar uma soneca"@pt
00014858-a	a	"abundante"@pt
00015007-r	r	"intimamente"@pt
00015097-a	a	"fácil"@pt
00015247-a	a	"abundante"@pt
00015303-v	v	"Power nap"@pt
00015303-v	v	"cochilar"@pt
00015303-v	v	"dormitar"@pt
00015303-v	v	"tirar uma soneca"@pt
00015368-r	r	"satisfatoriamente"@pt
00015388-n	n	"animal"@pt
00015388-n	n	"besta"@pt
00015388-n	n	"bicho"@pt
00015388-n	n	"criatura"@pt
00015388-n	n	"ser"@pt
00015471-r	r	"bem"@pt
00015498-v	v	"cochilar"@pt
00015498-v	v	"dormitar"@pt
00015854-a	a	"abudante"@pt
00015854-a	a	"abundante"@pt
00015946-v	v	"hibernar"@pt
00015953-r	r	"gravemente"@pt
00016532-a	a	"torrencial"@pt
00016573-v	v	"cabecear"@pt
00016647-a	a	"verde"@pt
00016756-a	a	"escasso"@pt
00016756-a	a	"insuficiente"@pt
00017031-v	v	"ressonar"@pt
00017031-v	v	"roncar"@pt
00017222-n	n	"flora"@pt
00017222-n	n	"planta"@pt
00017222-n	n	"vegetal"@pt
00017222-n	n	"vida vegetal"@pt
00017241-r	r	"pior"@pt
00017282-v	v	"adormecer"@pt
00017282-v	v	"dormir"@pt
00017639-r	r	"ainda"@pt
00017782-a	a	"aceitável"@pt
00017865-v	v	"cair no sono aos poucos"@pt
00017865-v	v	"deitar-se na cama"@pt
00018302-r	r	"bastante"@pt
00018302-r	r	"bem"@pt
00018405-v	v	"erguer"@pt
00018405-v	v	"levantar"@pt
00018526-v	v	"acordar"@pt
00018526-v	v	"despertar"@pt
00018526-v	v	"levantar-se"@pt
00018584-a	a	"inaceitável"@pt
00018584-a	a	"inadmissível"@pt
00018813-v	v	"acordar"@pt
00018813-v	v	"despertar"@pt
00018850-a	a	"inaceitável"@pt
00019128-n	n	"natureza"@pt
00019128-n	n	"objeto natural"@pt
00019339-r	r	"sempre"@pt
00019448-v	v	"afetar"@pt
00019505-a	a	"começ-$$$-capaz"@pt
00019613-n	n	"substância"@pt
00019731-a	a	"cômodo"@pt
00019731-a	a	"prático"@pt
00019731-a	a	"útil"@pt
00019792-v	v	"atacar"@pt
00019874-a	a	"inacessível"@pt
00019874-a	a	"que não pode ser acessado"@pt
00019982-v	v	"ulcerar"@pt
00020103-a	a	"distante"@pt
00020103-a	a	"inacessível"@pt
00020103-a	a	"isolado"@pt
00020142-r	r	"consecutivamente"@pt
00020142-r	r	"sucessivamente"@pt
00020280-r	r	"constantemente"@pt
00020280-r	r	"continuamente"@pt
00020280-r	r	"eternamente"@pt
00020280-r	r	"incessantemente"@pt
00020280-r	r	"perpetuamente"@pt
00020280-r	r	"sempre"@pt
00020476-r	r	"de forma constante"@pt
00020476-r	r	"de forma contínua"@pt
00020476-r	r	"invariavelmente"@pt
00020476-r	r	"sempre"@pt
00020671-v	v	"hipnotizar"@pt
00020671-v	v	"mesmerizar"@pt
00020759-r	r	"em tempo algum"@pt
00020759-r	r	"jamais"@pt
00020759-r	r	"nunca"@pt
00020787-a	a	"prestável"@pt
00020827-n	n	"matéria"@pt
00020827-n	n	"substância"@pt
00021065-v	v	"anestesiar"@pt
00021110-a	a	"obsequioso"@pt
00021212-r	r	"de quando em quando"@pt
00021212-r	r	"de vez em quando"@pt
00021212-r	r	"ocasionalmente"@pt
00021212-r	r	"outrora"@pt
00021212-r	r	"uma vez"@pt
00021212-r	r	"vez por outra"@pt
00021265-n	n	"alimento"@pt
00021265-n	n	"comida"@pt
00021265-n	n	"nutriente"@pt
00021734-n	n	"Nutrientes"@pt
00021734-n	n	"nutriente"@pt
00021766-a	a	"acurado"@pt
00021766-a	a	"exacto"@pt
00021766-a	a	"exato"@pt
00021766-a	a	"justo"@pt
00021766-a	a	"preciso"@pt
00021878-r	r	"as vezes"@pt
00021878-r	r	"outrora"@pt
00021878-r	r	"por vezes"@pt
00021878-r	r	"uma vez"@pt
00021878-r	r	"às vezes"@pt
00021939-n	n	"artefato"@pt
00021939-n	n	"produto"@pt
00021939-n	n	"utensílio"@pt
00022131-r	r	"ao longo de"@pt
00022131-r	r	"daquela maneira"@pt
00022131-r	r	"de acordo de"@pt
00022131-r	r	"de que modo"@pt
00022131-r	r	"desta maneira"@pt
00022131-r	r	"enquanto"@pt
00022131-r	r	"ingualmente"@pt
00022131-r	r	"na qualidade de"@pt
00022131-r	r	"pois que"@pt
00022131-r	r	"qual"@pt
00022131-r	r	"quão"@pt
00022131-r	r	"relativamente a"@pt
00022131-r	r	"segundo"@pt
00022131-r	r	"tão"@pt
00022131-r	r	"ídem"@pt
00022219-a	a	"fiel"@pt
00022401-r	r	"a muito tempo atrás"@pt
00022686-v	v	"animar"@pt
00022686-v	v	"energizar"@pt
00022686-v	v	"estimular"@pt
00022686-v	v	"excitar"@pt
00022829-r	r	"praticamente"@pt
00022852-a	a	"cirúrgico"@pt
00022903-n	n	"artigo"@pt
00023074-r	r	"em tal quantidade"@pt
00023074-r	r	"tanto"@pt
00023100-n	n	"característica psicológica"@pt
00023263-r	r	"paradoxalmente"@pt
00023271-n	n	"cognição"@pt
00023271-n	n	"compreensão"@pt
00023271-n	n	"conhecimento"@pt
00023271-n	n	"noção"@pt
00023646-v	v	"desfalecer"@pt
00023646-v	v	"desmaiar"@pt
00023646-v	v	"esvanecer"@pt
00023646-v	v	"síncope"@pt
00023773-n	n	"intenção"@pt
00023773-n	n	"motivação"@pt
