-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	4	1275	1297	306	|	0.96221	0.24	0.23592	0.23794	|	0.96021	0.15843	0.16932	0.16369	|	[4] <= [24, 27, 33, 36], direct
4	4	231	1297	137	|	0.97582	0.59307	0.10562	0.17931	|	0.97563	0.54978	0.09867	0.16732	|	[4] <= [24, 27, 33, 36], -iterate/-dimlex
4	3	1109	1297	186	|	0.96079	0.16771	0.14340	0.15461	|	0.95859	0.06492	0.06086	0.06282	|	[4] <= [24, 27, 36], direct
4	3	78	1297	0	|	0.97349	0.0	0.0	0	|	0.97349	0.0	0.0	0	|	[4] <= [24, 27, 36], -iterate/-dimlex
4	2	1815	1297	282	|	0.95088	0.15537	0.21742	0.18123	|	0.94868	0.09256	0.14201	0.11207	|	[4] <= [24, 27], direct
4	2	183	1297	96	|	0.97517	0.52459	0.07401	0.12972	|	0.97501	0.48087	0.06826	0.11956	|	[4] <= [24, 27], -iterate/-dimlex
4	3	1280	1297	235	|	0.95938	0.18359	0.18118	0.18238	|	0.95738	0.10234	0.10980	0.10594	|	[4] <= [24, 27, 33], direct
4	3	85	1297	19	|	0.97409	0.22352	0.01464	0.02749	|	0.97409	0.22352	0.01464	0.02749	|	[4] <= [24, 27, 33], -iterate/-dimlex
4	4	1361	1297	336	|	0.96171	0.24687	0.25905	0.25282	|	0.95961	0.16678	0.19107	0.17810	|	[4] <= [24, 27, 30, 36], direct
4	4	267	1297	139	|	0.97521	0.52059	0.10717	0.17774	|	0.97501	0.48314	0.10023	0.16602	|	[4] <= [24, 27, 30, 36], -iterate/-dimlex
4	3	1368	1297	250	|	0.95826	0.18274	0.19275	0.18761	|	0.95618	0.10380	0.11942	0.11106	|	[4] <= [24, 27, 30], direct
4	3	147	1297	63	|	0.97459	0.42857	0.04857	0.08725	|	0.97449	0.39455	0.04489	0.08061	|	[4] <= [24, 27, 30], -iterate/-dimlex
4	4	1573	1297	384	|	0.95948	0.24411	0.29606	0.26759	|	0.95738	0.17482	0.23148	0.19920	|	[4] <= [24, 27, 30, 33], direct
4	4	318	1297	176	|	0.97565	0.55345	0.13569	0.21795	|	0.97536	0.50628	0.12558	0.20124	|	[4] <= [24, 27, 30, 33], -iterate/-dimlex
4	5	1577	1297	401	|	0.96006	0.25428	0.30917	0.27905	|	0.95788	0.18262	0.24324	0.20862	|	[4] <= [21, 27, 30, 33, 36], direct
4	5	375	1297	218	|	0.97617	0.58133	0.16808	0.26076	|	0.97592	0.54666	0.15965	0.24713	|	[4] <= [21, 27, 30, 33, 36], -iterate/-dimlex
4	4	1896	1297	466	|	0.95641	0.24578	0.35929	0.29188	|	0.95406	0.18143	0.29276	0.22403	|	[4] <= [21, 30, 33, 36], direct
4	4	449	1297	258	|	0.97629	0.57461	0.19892	0.29553	|	0.97605	0.54788	0.19143	0.28373	|	[4] <= [21, 30, 33, 36], -iterate/-dimlex
4	3	1852	1297	459	|	0.95699	0.24784	0.35389	0.29152	|	0.95312	0.13930	0.23540	0.17503	|	[4] <= [21, 33, 36], direct
4	3	501	1297	341	|	0.97848	0.68063	0.26291	0.37931	|	0.97592	0.41516	0.17869	0.24984	|	[4] <= [21, 33, 36], -iterate/-dimlex
4	2	2923	1297	575	|	0.94082	0.19671	0.44333	0.27251	|	0.93646	0.11939	0.32586	0.17476	|	[4] <= [21, 36], direct
4	2	994	1297	509	|	0.97546	0.51207	0.39244	0.44434	|	0.97237	0.35110	0.30694	0.32754	|	[4] <= [21, 36], -iterate/-dimlex
4	1	2695	1297	550	|	0.94425	0.20408	0.42405	0.27555	|	0.93991	0.12059	0.30317	0.17255	|	[4] <= [21], direct
4	1	913	1297	477	|	0.97578	0.52245	0.36777	0.43167	|	0.97270	0.34720	0.27880	0.30926	|	[4] <= [21], -iterate/-dimlex
4	2	3800	1297	651	|	0.92684	0.17131	0.50192	0.25544	|	0.92210	0.10657	0.38534	0.16697	|	[4] <= [21, 33], direct
4	2	1105	1297	569	|	0.97563	0.51493	0.43870	0.47377	|	0.97289	0.38642	0.36969	0.37787	|	[4] <= [21, 33], -iterate/-dimlex
4	3	1996	1297	500	|	0.95580	0.25050	0.38550	0.30367	|	0.95183	0.14729	0.26947	0.19047	|	[4] <= [21, 30, 36], direct
4	3	586	1297	411	|	0.97954	0.70136	0.31688	0.43653	|	0.97669	0.44880	0.22889	0.30317	|	[4] <= [21, 30, 36], -iterate/-dimlex
4	2	3817	1297	646	|	0.92632	0.16924	0.49807	0.25263	|	0.92158	0.10479	0.38058	0.16433	|	[4] <= [21, 30], direct
4	2	1106	1297	549	|	0.97484	0.49638	0.42328	0.45692	|	0.97189	0.35804	0.34615	0.352	|	[4] <= [21, 30], -iterate/-dimlex
4	3	2184	1297	478	|	0.95132	0.21886	0.36854	0.27463	|	0.94884	0.15979	0.29880	0.20823	|	[4] <= [21, 30, 33], direct
4	3	501	1297	302	|	0.97698	0.60279	0.23284	0.33592	|	0.97650	0.55289	0.21776	0.31246	|	[4] <= [21, 30, 33], -iterate/-dimlex
4	4	1685	1297	442	|	0.95955	0.26231	0.34078	0.29644	|	0.95734	0.19406	0.27664	0.22811	|	[4] <= [21, 27, 33, 36], direct
4	4	462	1297	295	|	0.97746	0.63852	0.22744	0.33541	|	0.97713	0.60173	0.21718	0.31917	|	[4] <= [21, 27, 33, 36], -iterate/-dimlex
4	3	1770	1297	481	|	0.95942	0.27175	0.37085	0.31366	|	0.95560	0.15988	0.25750	0.19728	|	[4] <= [21, 27, 36], direct
4	3	561	1297	400	|	0.97960	0.71301	0.30840	0.43057	|	0.97679	0.45276	0.22067	0.29672	|	[4] <= [21, 27, 36], -iterate/-dimlex
4	2	3681	1297	603	|	0.92729	0.16381	0.46491	0.24226	|	0.92278	0.10024	0.34713	0.15556	|	[4] <= [21, 27], direct
4	2	1058	1297	519	|	0.97461	0.49054	0.40015	0.44076	|	0.97164	0.34499	0.31933	0.33166	|	[4] <= [21, 27], -iterate/-dimlex
4	3	1947	1297	439	|	0.95439	0.22547	0.33847	0.27065	|	0.95202	0.16230	0.26916	0.20249	|	[4] <= [21, 27, 33], direct
4	3	465	1297	294	|	0.97737	0.63225	0.22667	0.33371	|	0.97688	0.57849	0.21147	0.30972	|	[4] <= [21, 27, 33], -iterate/-dimlex
4	4	1811	1297	462	|	0.95790	0.25510	0.35620	0.29729	|	0.95553	0.18718	0.28875	0.22713	|	[4] <= [21, 27, 30, 36], direct
4	4	496	1297	321	|	0.97781	0.64717	0.24749	0.35805	|	0.97731	0.59475	0.23210	0.33389	|	[4] <= [21, 27, 30, 36], -iterate/-dimlex
4	3	2090	1297	449	|	0.95202	0.21483	0.34618	0.26513	|	0.94963	0.15550	0.27706	0.19920	|	[4] <= [21, 27, 30], direct
4	3	486	1297	295	|	0.97700	0.60699	0.22744	0.33090	|	0.97650	0.55349	0.21164	0.30620	|	[4] <= [21, 27, 30], -iterate/-dimlex
4	4	1987	1297	487	|	0.95547	0.24509	0.37548	0.29658	|	0.95323	0.18671	0.31414	0.23421	|	[4] <= [21, 27, 30, 33], direct
4	4	519	1297	320	|	0.97733	0.61657	0.24672	0.35242	|	0.97681	0.56454	0.23070	0.32755	|	[4] <= [21, 27, 30, 33], -iterate/-dimlex
4	5	1440	1297	347	|	0.96061	0.24097	0.26754	0.25356	|	0.95844	0.1625	0.19763	0.17835	|	[4] <= [21, 24, 30, 33, 36], direct
4	5	257	1297	166	|	0.97644	0.64591	0.12798	0.21364	|	0.97627	0.61089	0.12189	0.20323	|	[4] <= [21, 24, 30, 33, 36], -iterate/-dimlex
4	4	1469	1297	361	|	0.96060	0.24574	0.27833	0.26102	|	0.95851	0.17222	0.21278	0.19036	|	[4] <= [21, 24, 33, 36], direct
4	4	280	1297	170	|	0.97615	0.60714	0.13107	0.21559	|	0.97600	0.57857	0.12567	0.20650	|	[4] <= [21, 24, 33, 36], -iterate/-dimlex
4	3	1399	1297	388	|	0.96299	0.27734	0.29915	0.28783	|	0.95909	0.13295	0.16986	0.14915	|	[4] <= [21, 24, 36], direct
4	3	385	1297	302	|	0.97922	0.78441	0.23284	0.35909	|	0.97683	0.46233	0.15174	0.22849	|	[4] <= [21, 24, 36], -iterate/-dimlex
4	2	2903	1297	565	|	0.94082	0.19462	0.43562	0.26904	|	0.93577	0.10437	0.29275	0.15388	|	[4] <= [21, 24], direct
4	2	934	1297	488	|	0.97580	0.52248	0.37625	0.43747	|	0.97276	0.35331	0.28972	0.31837	|	[4] <= [21, 24], -iterate/-dimlex
4	3	1628	1297	367	|	0.95776	0.22542	0.28296	0.25094	|	0.95549	0.15294	0.21119	0.17741	|	[4] <= [21, 24, 33], direct
4	3	227	1297	141	|	0.97605	0.62114	0.10871	0.18503	|	0.97590	0.58590	0.10318	0.17546	|	[4] <= [21, 24, 33], -iterate/-dimlex
4	4	1593	1297	402	|	0.95979	0.25235	0.30994	0.27820	|	0.95753	0.17890	0.24152	0.20555	|	[4] <= [21, 24, 30, 36], direct
4	4	379	1297	218	|	0.97609	0.57519	0.16808	0.26014	|	0.97584	0.54089	0.15965	0.24654	|	[4] <= [21, 24, 30, 36], -iterate/-dimlex
4	3	1759	1297	401	|	0.95655	0.22797	0.30917	0.26243	|	0.95416	0.15747	0.23614	0.18894	|	[4] <= [21, 24, 30], direct
4	3	332	1297	214	|	0.97684	0.64457	0.16499	0.26273	|	0.97644	0.58132	0.15125	0.24004	|	[4] <= [21, 24, 30], -iterate/-dimlex
4	4	1810	1297	442	|	0.95715	0.24419	0.34078	0.28451	|	0.95493	0.18066	0.27664	0.21858	|	[4] <= [21, 24, 30, 33], direct
4	4	411	1297	239	|	0.97629	0.58150	0.18427	0.27985	|	0.97604	0.54987	0.17601	0.26666	|	[4] <= [21, 24, 30, 33], -iterate/-dimlex
4	5	1296	1297	325	|	0.96254	0.25077	0.25057	0.25067	|	0.96052	0.16975	0.18456	0.17684	|	[4] <= [21, 24, 27, 33, 36], direct
4	5	229	1297	136	|	0.97582	0.59388	0.10485	0.17824	|	0.97563	0.55021	0.09790	0.16622	|	[4] <= [21, 24, 27, 33, 36], -iterate/-dimlex
4	4	1425	1297	379	|	0.96214	0.26596	0.29221	0.27847	|	0.95998	0.18736	0.22531	0.20459	|	[4] <= [21, 24, 27, 36], direct
4	4	312	1297	205	|	0.97688	0.65705	0.15805	0.25481	|	0.97661	0.61217	0.14886	0.23949	|	[4] <= [21, 24, 27, 36], -iterate/-dimlex
4	3	1486	1297	290	|	0.95753	0.19515	0.22359	0.20840	|	0.95531	0.11776	0.14805	0.13118	|	[4] <= [21, 24, 27], direct
4	3	212	1297	109	|	0.97511	0.51415	0.08404	0.14446	|	0.97492	0.46698	0.07692	0.13208	|	[4] <= [21, 24, 27], -iterate/-dimlex
4	4	1601	1297	404	|	0.95971	0.25234	0.31148	0.27881	|	0.95765	0.18550	0.24957	0.21282	|	[4] <= [21, 24, 27, 33], direct
4	4	370	1297	252	|	0.97758	0.68108	0.19429	0.30233	|	0.97721	0.62972	0.18231	0.28276	|	[4] <= [21, 24, 27, 33], -iterate/-dimlex
4	5	1359	1297	345	|	0.96210	0.25386	0.26599	0.25978	|	0.96000	0.17365	0.19865	0.18531	|	[4] <= [21, 24, 27, 30, 36], direct
4	5	299	1297	177	|	0.97605	0.59197	0.13646	0.22180	|	0.97578	0.54515	0.12704	0.20606	|	[4] <= [21, 24, 27, 30, 36], -iterate/-dimlex
4	4	1730	1297	418	|	0.95776	0.24161	0.32228	0.27618	|	0.95555	0.17514	0.25634	0.20810	|	[4] <= [21, 24, 27, 30], direct
4	4	448	1297	274	|	0.97692	0.61160	0.21125	0.31404	|	0.97644	0.55580	0.19575	0.28953	|	[4] <= [21, 24, 27, 30], -iterate/-dimlex
4	5	1481	1297	371	|	0.96075	0.25050	0.28604	0.26709	|	0.95876	0.18095	0.22445	0.20037	|	[4] <= [21, 24, 27, 30, 33], direct
4	5	288	1297	185	|	0.97658	0.64236	0.14263	0.23343	|	0.97629	0.59027	0.13260	0.21656	|	[4] <= [21, 24, 27, 30, 33], -iterate/-dimlex
4	6	1351	1297	354	|	0.96260	0.26202	0.27293	0.26737	|	0.96058	0.18430	0.20889	0.19583	|	[4] <= [16, 24, 27, 30, 33, 36], direct
4	6	275	1297	148	|	0.97540	0.53818	0.11410	0.18829	|	0.97521	0.50181	0.10722	0.17669	|	[4] <= [16, 24, 27, 30, 33, 36], -iterate/-dimlex
4	5	1500	1297	383	|	0.96085	0.25533	0.29529	0.27386	|	0.95876	0.18333	0.23128	0.20453	|	[4] <= [16, 27, 30, 33, 36], direct
4	5	287	1297	155	|	0.97544	0.54006	0.11950	0.19570	|	0.97525	0.50522	0.11266	0.18424	|	[4] <= [16, 27, 30, 33, 36], -iterate/-dimlex
4	4	1761	1297	435	|	0.95782	0.24701	0.33538	0.28449	|	0.95562	0.18228	0.27134	0.21807	|	[4] <= [16, 30, 33, 36], direct
4	4	403	1297	223	|	0.97582	0.55334	0.17193	0.26235	|	0.97565	0.53101	0.16614	0.25310	|	[4] <= [16, 30, 33, 36], -iterate/-dimlex
4	3	1741	1297	468	|	0.95948	0.26881	0.36083	0.30809	|	0.95591	0.16255	0.25449	0.19838	|	[4] <= [16, 33, 36], direct
4	3	465	1297	347	|	0.97941	0.74623	0.26754	0.39387	|	0.97696	0.47311	0.18803	0.26911	|	[4] <= [16, 33, 36], -iterate/-dimlex
4	2	2439	1297	547	|	0.94907	0.22427	0.42174	0.29282	|	0.94616	0.16236	0.34554	0.22092	|	[4] <= [16, 36], direct
4	2	591	1297	390	|	0.97864	0.65989	0.30069	0.41313	|	0.97617	0.44331	0.22412	0.29772	|	[4] <= [16, 36], -iterate/-dimlex
4	1	2137	1297	509	|	0.95343	0.23818	0.39244	0.29644	|	0.95053	0.16799	0.31299	0.21863	|	[4] <= [16], direct
4	1	446	1297	336	|	0.97935	0.75336	0.25905	0.38554	|	0.97688	0.46636	0.17792	0.25758	|	[4] <= [16], -iterate/-dimlex
4	2	3220	1297	601	|	0.93610	0.18664	0.46337	0.26610	|	0.93247	0.12826	0.37240	0.19080	|	[4] <= [16, 33], direct
4	2	678	1297	440	|	0.97889	0.64896	0.33924	0.44556	|	0.97623	0.44542	0.26056	0.32879	|	[4] <= [16, 33], -iterate/-dimlex
4	3	1802	1297	472	|	0.95846	0.26193	0.36391	0.30461	|	0.95481	0.15704	0.25541	0.19450	|	[4] <= [16, 30, 36], direct
4	3	511	1297	357	|	0.97891	0.69863	0.27525	0.39491	|	0.97631	0.43444	0.19104	0.26539	|	[4] <= [16, 30, 36], -iterate/-dimlex
4	2	3409	1297	641	|	0.93400	0.18803	0.49421	0.27241	|	0.93026	0.13112	0.40525	0.19813	|	[4] <= [16, 30], direct
4	2	794	1297	531	|	0.98016	0.66876	0.40940	0.50789	|	0.97740	0.48866	0.33622	0.39835	|	[4] <= [16, 30], -iterate/-dimlex
4	3	1956	1297	448	|	0.95456	0.22903	0.34541	0.27543	|	0.95235	0.17024	0.28172	0.21223	|	[4] <= [16, 30, 33], direct
4	3	380	1297	218	|	0.97607	0.57368	0.16808	0.25998	|	0.97575	0.52894	0.15703	0.24216	|	[4] <= [16, 30, 33], -iterate/-dimlex
4	4	1612	1297	416	|	0.95996	0.25806	0.32074	0.28600	|	0.95788	0.19106	0.25904	0.21992	|	[4] <= [16, 27, 33, 36], direct
4	4	347	1297	210	|	0.97640	0.60518	0.16191	0.25547	|	0.97621	0.57636	0.15540	0.24479	|	[4] <= [16, 27, 33, 36], -iterate/-dimlex
4	3	1613	1297	433	|	0.96060	0.26844	0.33384	0.29759	|	0.95699	0.15251	0.22162	0.18068	|	[4] <= [16, 27, 36], direct
4	3	413	1297	325	|	0.97956	0.78692	0.25057	0.38011	|	0.97698	0.46246	0.16423	0.24238	|	[4] <= [16, 27, 36], -iterate/-dimlex
4	2	3239	1297	620	|	0.93646	0.19141	0.47802	0.27336	|	0.93286	0.13368	0.39009	0.19912	|	[4] <= [16, 27], direct
4	2	727	1297	494	|	0.98003	0.67950	0.38087	0.48814	|	0.97725	0.48143	0.30355	0.37234	|	[4] <= [16, 27], -iterate/-dimlex
4	3	1791	1297	416	|	0.95651	0.23227	0.32074	0.26943	|	0.95441	0.17141	0.25841	0.20610	|	[4] <= [16, 27, 33], direct
4	3	275	1297	184	|	0.97679	0.66909	0.14186	0.23409	|	0.97648	0.61090	0.13114	0.21593	|	[4] <= [16, 27, 33], -iterate/-dimlex
4	4	1682	1297	435	|	0.95934	0.25862	0.33538	0.29204	|	0.95718	0.19203	0.27257	0.22532	|	[4] <= [16, 27, 30, 36], direct
4	4	404	1297	252	|	0.97692	0.62376	0.19429	0.29629	|	0.97656	0.57673	0.18231	0.27705	|	[4] <= [16, 27, 30, 36], -iterate/-dimlex
4	3	1887	1297	438	|	0.95551	0.23211	0.33770	0.27512	|	0.95333	0.17223	0.27449	0.21165	|	[4] <= [16, 27, 30], direct
4	3	371	1297	224	|	0.97648	0.60377	0.17270	0.26858	|	0.97611	0.55256	0.16040	0.24863	|	[4] <= [16, 27, 30], -iterate/-dimlex
4	4	1877	1297	466	|	0.95678	0.24826	0.35929	0.29363	|	0.95470	0.19072	0.30109	0.23352	|	[4] <= [16, 27, 30, 33], direct
4	4	506	1297	314	|	0.97735	0.62055	0.24209	0.34830	|	0.97692	0.57707	0.22901	0.32790	|	[4] <= [16, 27, 30, 33], -iterate/-dimlex
4	5	1375	1297	345	|	0.96179	0.25090	0.26599	0.25823	|	0.95969	0.17163	0.19865	0.18415	|	[4] <= [16, 24, 30, 33, 36], direct
4	5	245	1297	166	|	0.97667	0.67755	0.12798	0.21530	|	0.97650	0.64081	0.12189	0.20482	|	[4] <= [16, 24, 30, 33, 36], -iterate/-dimlex
4	4	1403	1297	364	|	0.96198	0.25944	0.28064	0.26962	|	0.96000	0.18602	0.21859	0.20100	|	[4] <= [16, 24, 33, 36], direct
4	4	261	1297	189	|	0.97725	0.72413	0.14572	0.24261	|	0.97710	0.69348	0.14041	0.23354	|	[4] <= [16, 24, 33, 36], -iterate/-dimlex
4	3	1276	1297	365	|	0.96447	0.28605	0.28141	0.28371	|	0.96094	0.14263	0.16337	0.15230	|	[4] <= [16, 24, 36], direct
4	3	329	1297	268	|	0.97898	0.81458	0.20663	0.32964	|	0.97661	0.44072	0.12350	0.19294	|	[4] <= [16, 24, 36], -iterate/-dimlex
