-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	3	1090	2292	827	|	0.96502	0.75871	0.36082	0.48905	|	0.95396	0.25779	0.16093	0.19816	|	[4] <= [24, 27, 30], -iterate/-dimlex
4	4	6642	2292	1465	|	0.87846	0.22056	0.63917	0.32796	|	0.85506	0.04652	0.27200	0.07945	|	[4] <= [24, 27, 30, 33], direct
4	4	1125	2292	853	|	0.96536	0.75822	0.37216	0.49926	|	0.95421	0.26844	0.17346	0.21074	|	[4] <= [24, 27, 30, 33], -iterate/-dimlex
4	5	6811	2292	1491	|	0.87609	0.21891	0.65052	0.32758	|	0.85344	0.05461	0.31713	0.09318	|	[4] <= [21, 27, 30, 33, 36], direct
4	5	1132	2292	852	|	0.96518	0.75265	0.37172	0.49766	|	0.95522	0.31802	0.2	0.24556	|	[4] <= [21, 27, 30, 33, 36], -iterate/-dimlex
4	4	6968	2292	1508	|	0.87360	0.21641	0.65794	0.32570	|	0.85075	0.05439	0.32588	0.09322	|	[4] <= [21, 30, 33, 36], direct
4	4	1186	2292	871	|	0.96485	0.73440	0.38001	0.50086	|	0.95457	0.30607	0.20347	0.24444	|	[4] <= [21, 30, 33, 36], -iterate/-dimlex
4	3	7050	2292	1443	|	0.86931	0.20468	0.62958	0.30892	|	0.84708	0.04893	0.28894	0.08369	|	[4] <= [21, 33, 36], direct
4	3	1114	2292	795	|	0.96323	0.71364	0.34685	0.46682	|	0.95328	0.27199	0.16833	0.20796	|	[4] <= [21, 33, 36], -iterate/-dimlex
4	2	6048	2292	1331	|	0.88506	0.22007	0.58071	0.31918	|	0.86623	0.06630	0.29441	0.10823	|	[4] <= [21, 36], direct
4	2	1013	2292	709	|	0.96180	0.69990	0.30933	0.42904	|	0.95319	0.28035	0.15211	0.19722	|	[4] <= [21, 36], -iterate/-dimlex
4	1	5455	2292	1296	|	0.89564	0.23758	0.56544	0.33458	|	0.87684	0.06727	0.26925	0.10765	|	[4] <= [21], direct
4	1	859	2292	657	|	0.96281	0.76484	0.28664	0.41701	|	0.95465	0.29569	0.13446	0.18486	|	[4] <= [21], -iterate/-dimlex
4	2	7743	2292	1461	|	0.85601	0.18868	0.63743	0.29118	|	0.83372	0.04649	0.30226	0.08059	|	[4] <= [21, 33], direct
4	2	1133	2292	812	|	0.96354	0.71668	0.35427	0.47416	|	0.95354	0.28067	0.17686	0.21699	|	[4] <= [21, 33], -iterate/-dimlex
4	3	6946	2292	1515	|	0.87433	0.21811	0.66099	0.32799	|	0.85030	0.04722	0.29683	0.08148	|	[4] <= [21, 30, 36], direct
4	3	1233	2292	884	|	0.96443	0.71695	0.38568	0.50156	|	0.95358	0.28223	0.19817	0.23285	|	[4] <= [21, 30, 36], -iterate/-dimlex
4	2	7604	2292	1533	|	0.86174	0.20160	0.66884	0.30982	|	0.83759	0.04471	0.30937	0.07813	|	[4] <= [21, 30], direct
4	2	1265	2292	912	|	0.96491	0.72094	0.39790	0.51279	|	0.95382	0.28774	0.20871	0.24194	|	[4] <= [21, 30], -iterate/-dimlex
4	3	7082	2292	1509	|	0.87133	0.21307	0.65837	0.32195	|	0.84844	0.05337	0.32558	0.09171	|	[4] <= [21, 30, 33], direct
4	3	1223	2292	888	|	0.96479	0.72608	0.38743	0.50526	|	0.95415	0.29599	0.20498	0.24222	|	[4] <= [21, 30, 33], -iterate/-dimlex
4	4	6740	2292	1476	|	0.87692	0.21899	0.64397	0.32683	|	0.85439	0.05385	0.30788	0.09167	|	[4] <= [21, 27, 33, 36], direct
4	4	1122	2292	837	|	0.96477	0.74598	0.36518	0.49033	|	0.95471	0.30303	0.18941	0.23311	|	[4] <= [21, 27, 33, 36], -iterate/-dimlex
4	3	6665	2292	1487	|	0.87888	0.22310	0.64877	0.33203	|	0.85536	0.04876	0.28761	0.08338	|	[4] <= [21, 27, 36], direct
4	3	1144	2292	836	|	0.96429	0.73076	0.36474	0.48661	|	0.95413	0.29195	0.18659	0.22767	|	[4] <= [21, 27, 36], -iterate/-dimlex
4	2	7323	2292	1491	|	0.86573	0.20360	0.65052	0.31014	|	0.84214	0.04451	0.28926	0.07715	|	[4] <= [21, 27], direct
4	2	1189	2292	863	|	0.96447	0.72582	0.37652	0.49583	|	0.95386	0.28511	0.19174	0.22928	|	[4] <= [21, 27], -iterate/-dimlex
4	3	6847	2292	1483	|	0.87504	0.21659	0.64703	0.32454	|	0.85247	0.05374	0.31265	0.09172	|	[4] <= [21, 27, 33], direct
4	3	1170	2292	854	|	0.96449	0.72991	0.37260	0.49335	|	0.95417	0.29401	0.19304	0.23306	|	[4] <= [21, 27, 33], -iterate/-dimlex
4	4	6773	2292	1487	|	0.87670	0.21954	0.64877	0.32807	|	0.85362	0.05123	0.30121	0.08757	|	[4] <= [21, 27, 30, 36], direct
4	4	1146	2292	838	|	0.96433	0.73123	0.36561	0.48749	|	0.95447	0.30628	0.19445	0.23788	|	[4] <= [21, 27, 30, 36], -iterate/-dimlex
4	3	6903	2292	1501	|	0.87463	0.21744	0.65488	0.32648	|	0.85150	0.05186	0.31157	0.08892	|	[4] <= [21, 27, 30], direct
4	3	1191	2292	870	|	0.96471	0.73047	0.37958	0.49956	|	0.95461	0.31150	0.20691	0.24865	|	[4] <= [21, 27, 30], -iterate/-dimlex
4	4	6881	2292	1501	|	0.87508	0.21813	0.65488	0.32726	|	0.85237	0.05507	0.32393	0.09414	|	[4] <= [21, 27, 30, 33], direct
4	4	1166	2292	860	|	0.96481	0.73756	0.37521	0.49739	|	0.95485	0.31560	0.20444	0.24814	|	[4] <= [21, 27, 30, 33], -iterate/-dimlex
4	5	6677	2292	1489	|	0.87872	0.22300	0.64965	0.33203	|	0.85500	0.04747	0.28303	0.08131	|	[4] <= [21, 24, 30, 33, 36], direct
4	5	1150	2292	847	|	0.96461	0.73652	0.36954	0.49215	|	0.95457	0.30521	0.19543	0.23828	|	[4] <= [21, 24, 30, 33, 36], -iterate/-dimlex
4	4	6279	2292	1463	|	0.88573	0.23299	0.63830	0.34138	|	0.86239	0.04937	0.27216	0.08358	|	[4] <= [21, 24, 33, 36], direct
4	4	1086	2292	785	|	0.96340	0.72283	0.34249	0.46477	|	0.95380	0.28637	0.17106	0.21418	|	[4] <= [21, 24, 33, 36], -iterate/-dimlex
4	3	5980	2292	1425	|	0.89024	0.23829	0.62172	0.34453	|	0.86670	0.04381	0.23206	0.07370	|	[4] <= [21, 24, 36], direct
4	3	1069	2292	777	|	0.96342	0.72684	0.33900	0.46236	|	0.95372	0.27876	0.16436	0.20680	|	[4] <= [21, 24, 36], -iterate/-dimlex
4	2	6246	2292	1414	|	0.88441	0.22638	0.61692	0.33122	|	0.86085	0.04002	0.22163	0.06780	|	[4] <= [21, 24], direct
4	2	988	2292	760	|	0.96437	0.76923	0.33158	0.46341	|	0.95471	0.28643	0.15592	0.20192	|	[4] <= [21, 24], -iterate/-dimlex
4	3	6261	2292	1440	|	0.88516	0.22999	0.62827	0.33672	|	0.86182	0.04583	0.25197	0.07756	|	[4] <= [21, 24, 33], direct
4	3	995	2292	786	|	0.96528	0.78994	0.34293	0.47824	|	0.95528	0.29346	0.16240	0.20909	|	[4] <= [21, 24, 33], -iterate/-dimlex
4	4	6346	2292	1482	|	0.88514	0.23353	0.64659	0.34313	|	0.86113	0.04664	0.26763	0.07944	|	[4] <= [21, 24, 30, 36], direct
4	4	1164	2292	841	|	0.96408	0.72250	0.36692	0.48668	|	0.95411	0.29896	0.19344	0.23489	|	[4] <= [21, 24, 30, 36], -iterate/-dimlex
4	3	6337	2292	1469	|	0.88479	0.23181	0.64092	0.34047	|	0.86075	0.04434	0.25452	0.07552	|	[4] <= [21, 24, 30], direct
4	3	1169	2292	846	|	0.96419	0.72369	0.36910	0.48887	|	0.95394	0.29084	0.19036	0.23011	|	[4] <= [21, 24, 30], -iterate/-dimlex
4	4	6761	2292	1497	|	0.87735	0.22141	0.65314	0.33071	|	0.85354	0.04747	0.28763	0.08150	|	[4] <= [21, 24, 30, 33], direct
4	4	1178	2292	858	|	0.96449	0.72835	0.37434	0.49452	|	0.95437	0.30390	0.19977	0.24107	|	[4] <= [21, 24, 30, 33], -iterate/-dimlex
4	5	6501	2292	1463	|	0.88123	0.22504	0.63830	0.33276	|	0.85793	0.04799	0.27344	0.08165	|	[4] <= [21, 24, 27, 33, 36], direct
4	5	1059	2292	801	|	0.96459	0.75637	0.34947	0.47806	|	0.95481	0.30028	0.17578	0.22175	|	[4] <= [21, 24, 27, 33, 36], -iterate/-dimlex
4	4	6141	2292	1456	|	0.88824	0.23709	0.63525	0.34531	|	0.86463	0.04722	0.25754	0.07981	|	[4] <= [21, 24, 27, 36], direct
4	4	1111	2292	816	|	0.96415	0.73447	0.35602	0.47957	|	0.95400	0.28352	0.17587	0.21709	|	[4] <= [21, 24, 27, 36], -iterate/-dimlex
4	3	6170	2292	1449	|	0.88737	0.23484	0.63219	0.34247	|	0.86376	0.04586	0.25133	0.07757	|	[4] <= [21, 24, 27], direct
4	3	1086	2292	817	|	0.96469	0.75230	0.35645	0.48371	|	0.95441	0.28453	0.17320	0.21533	|	[4] <= [21, 24, 27], -iterate/-dimlex
4	4	6499	2292	1461	|	0.88119	0.22480	0.63743	0.33238	|	0.85785	0.04739	0.27041	0.08064	|	[4] <= [21, 24, 27, 33], direct
4	4	1075	2292	823	|	0.96516	0.76558	0.35907	0.48886	|	0.95502	0.29953	0.17978	0.22470	|	[4] <= [21, 24, 27, 33], -iterate/-dimlex
4	5	6571	2292	1488	|	0.88083	0.22644	0.64921	0.33577	|	0.85718	0.04869	0.28469	0.08317	|	[4] <= [21, 24, 27, 30, 36], direct
4	5	1133	2292	839	|	0.96463	0.74051	0.36605	0.48992	|	0.95457	0.30185	0.19052	0.23360	|	[4] <= [21, 24, 27, 30, 36], -iterate/-dimlex
4	4	6609	2292	1479	|	0.87969	0.22378	0.64528	0.33232	|	0.85603	0.04690	0.27604	0.08018	|	[4] <= [21, 24, 27, 30], direct
4	4	1132	2292	829	|	0.96425	0.73233	0.36169	0.48422	|	0.95419	0.29328	0.18495	0.22685	|	[4] <= [21, 24, 27, 30], -iterate/-dimlex
4	5	6595	2292	1477	|	0.87990	0.22395	0.64441	0.33239	|	0.85670	0.05018	0.28883	0.08551	|	[4] <= [21, 24, 27, 30, 33], direct
4	5	1082	2292	816	|	0.96473	0.75415	0.35602	0.48369	|	0.95496	0.30776	0.18407	0.23037	|	[4] <= [21, 24, 27, 30, 33], -iterate/-dimlex
4	6	6567	2292	1488	|	0.88091	0.22658	0.64921	0.33592	|	0.85767	0.05177	0.29720	0.08818	|	[4] <= [16, 24, 27, 30, 33, 36], direct
4	6	1075	2292	832	|	0.96552	0.77395	0.36300	0.49420	|	0.95455	0.26976	0.16571	0.20530	|	[4] <= [16, 24, 27, 30, 33, 36], -iterate/-dimlex
4	5	6827	2292	1505	|	0.87633	0.22044	0.65663	0.33008	|	0.85271	0.04950	0.30044	0.08501	|	[4] <= [16, 27, 30, 33, 36], direct
4	5	1123	2292	855	|	0.96548	0.76135	0.37303	0.50073	|	0.95449	0.27782	0.17838	0.21727	|	[4] <= [16, 27, 30, 33, 36], -iterate/-dimlex
4	4	7060	2292	1516	|	0.87206	0.21473	0.66143	0.32420	|	0.84830	0.04844	0.30590	0.08363	|	[4] <= [16, 30, 33, 36], direct
4	4	1196	2292	875	|	0.96481	0.73160	0.38176	0.50172	|	0.95326	0.25418	0.17664	0.20843	|	[4] <= [16, 30, 33, 36], -iterate/-dimlex
4	3	7192	2292	1468	|	0.86745	0.20411	0.64048	0.30957	|	0.84352	0.03976	0.25765	0.06889	|	[4] <= [16, 33, 36], direct
4	3	1177	2292	845	|	0.96398	0.71792	0.36867	0.48717	|	0.95253	0.23704	0.16164	0.19221	|	[4] <= [16, 33, 36], -iterate/-dimlex
4	2	6276	2292	1376	|	0.88226	0.21924	0.60034	0.32119	|	0.86263	0.06469	0.30711	0.10687	|	[4] <= [16, 36], direct
4	2	1113	2292	800	|	0.96346	0.71877	0.34904	0.46989	|	0.95323	0.26504	0.16508	0.20344	|	[4] <= [16, 36], -iterate/-dimlex
4	1	5689	2292	1344	|	0.89285	0.23624	0.58638	0.33679	|	0.87303	0.06415	0.27798	0.10425	|	[4] <= [16], direct
4	1	1042	2292	774	|	0.96384	0.74280	0.33769	0.46430	|	0.95344	0.24952	0.14623	0.18439	|	[4] <= [16], -iterate/-dimlex
4	2	8174	2292	1510	|	0.84927	0.18473	0.65881	0.28855	|	0.82490	0.03743	0.28125	0.06607	|	[4] <= [16, 33], direct
4	2	1281	2292	890	|	0.96370	0.69476	0.38830	0.49818	|	0.95155	0.22638	0.17139	0.19508	|	[4] <= [16, 33], -iterate/-dimlex
4	3	6991	2292	1522	|	0.87370	0.21770	0.66404	0.32791	|	0.84907	0.04362	0.28372	0.07562	|	[4] <= [16, 30, 36], direct
4	3	1242	2292	889	|	0.96445	0.71578	0.38787	0.50311	|	0.95271	0.24879	0.18049	0.20920	|	[4] <= [16, 30, 36], -iterate/-dimlex
4	2	8024	2292	1565	|	0.85453	0.19503	0.68280	0.30341	|	0.82955	0.04125	0.31285	0.07289	|	[4] <= [16, 30], direct
4	2	1368	2292	954	|	0.96453	0.69736	0.41623	0.52131	|	0.95222	0.25292	0.20546	0.22673	|	[4] <= [16, 30], -iterate/-dimlex
4	3	7194	2292	1511	|	0.86915	0.21003	0.65924	0.31857	|	0.84534	0.04656	0.30017	0.08062	|	[4] <= [16, 30, 33], direct
4	3	1194	2292	888	|	0.96538	0.74371	0.38743	0.50946	|	0.95348	0.25125	0.17605	0.20703	|	[4] <= [16, 30, 33], -iterate/-dimlex
4	4	6865	2292	1506	|	0.87560	0.21937	0.65706	0.32892	|	0.85186	0.04850	0.29758	0.08341	|	[4] <= [16, 27, 33, 36], direct
4	4	1120	2292	854	|	0.96550	0.7625	0.37260	0.50058	|	0.95441	0.27321	0.17545	0.21368	|	[4] <= [16, 27, 33, 36], -iterate/-dimlex
4	3	6760	2292	1525	|	0.87850	0.22559	0.66535	0.33694	|	0.85384	0.04541	0.28584	0.07837	|	[4] <= [16, 27, 36], direct
4	3	1157	2292	892	|	0.96629	0.77095	0.38917	0.51725	|	0.95441	0.26361	0.17888	0.21313	|	[4] <= [16, 27, 36], -iterate/-dimlex
4	2	7747	2292	1555	|	0.85973	0.20072	0.67844	0.30979	|	0.83478	0.04156	0.30406	0.07313	|	[4] <= [16, 27], direct
4	2	1299	2292	940	|	0.96536	0.72363	0.41012	0.52353	|	0.95307	0.25635	0.19762	0.22319	|	[4] <= [16, 27], -iterate/-dimlex
4	3	7014	2292	1508	|	0.87267	0.21499	0.65794	0.32409	|	0.84882	0.04704	0.29622	0.08120	|	[4] <= [16, 27, 33], direct
4	3	1124	2292	865	|	0.96587	0.76957	0.37739	0.50644	|	0.95453	0.27135	0.17609	0.21358	|	[4] <= [16, 27, 33], -iterate/-dimlex
4	4	6843	2292	1510	|	0.87621	0.22066	0.65881	0.33059	|	0.85224	0.04763	0.29422	0.08200	|	[4] <= [16, 27, 30, 36], direct
4	4	1196	2292	870	|	0.96461	0.72742	0.37958	0.49885	|	0.95350	0.26839	0.18416	0.21844	|	[4] <= [16, 27, 30, 36], -iterate/-dimlex
4	3	6952	2292	1511	|	0.87405	0.21734	0.65924	0.32691	|	0.85006	0.04689	0.29448	0.08090	|	[4] <= [16, 27, 30], direct
4	3	1171	2292	887	|	0.96581	0.75747	0.38699	0.51227	|	0.95435	0.27412	0.18597	0.22160	|	[4] <= [16, 27, 30], -iterate/-dimlex
4	4	6993	2292	1521	|	0.87362	0.21750	0.66361	0.32762	|	0.84998	0.05047	0.31405	0.08697	|	[4] <= [16, 27, 30, 33], direct
4	4	1159	2292	877	|	0.96564	0.75668	0.38263	0.50825	|	0.95455	0.28386	0.18864	0.22666	|	[4] <= [16, 27, 30, 33], -iterate/-dimlex
4	5	6697	2292	1506	|	0.87901	0.22487	0.65706	0.33507	|	0.85512	0.04867	0.29316	0.08349	|	[4] <= [16, 24, 30, 33, 36], direct
4	5	1110	2292	848	|	0.96546	0.76396	0.36998	0.49853	|	0.95443	0.27297	0.17344	0.21211	|	[4] <= [16, 24, 30, 33, 36], -iterate/-dimlex
4	4	6377	2292	1490	|	0.88484	0.23365	0.65008	0.34375	|	0.86113	0.05002	0.28456	0.08508	|	[4] <= [16, 24, 33, 36], direct
4	4	1103	2292	836	|	0.96512	0.75793	0.36474	0.49248	|	0.95451	0.28286	0.17647	0.21734	|	[4] <= [16, 24, 33, 36], -iterate/-dimlex
