-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	1	2940	5023	658	|	0.87249	0.22380	0.13099	0.16526	|	0.87088	0.19523	0.11621	0.14570	|	[4] <= [36], direct
4	1	537	5023	335	|	0.90619	0.62383	0.06669	0.12050	|	0.90617	0.62197	0.06650	0.12016	|	[4] <= [36], -iterate/-dimlex
4	1	3369	5023	739	|	0.86737	0.21935	0.14712	0.17612	|	0.86403	0.16770	0.11651	0.13750	|	[4] <= [33], direct
4	1	414	5023	345	|	0.90894	0.83333	0.06868	0.12690	|	0.90865	0.79710	0.06589	0.12172	|	[4] <= [33], -iterate/-dimlex
4	2	5347	5023	1292	|	0.85064	0.24163	0.25721	0.24918	|	0.84613	0.19768	0.22076	0.20858	|	[4] <= [30, 36], direct
4	2	1341	5023	841	|	0.91018	0.62714	0.16742	0.26429	|	0.90871	0.56972	0.15446	0.24304	|	[4] <= [30, 36], -iterate/-dimlex
4	1	3214	5023	965	|	0.87901	0.30024	0.19211	0.23430	|	0.87531	0.24019	0.15983	0.19194	|	[4] <= [30], direct
4	1	915	5023	652	|	0.91110	0.71256	0.12980	0.21960	|	0.90976	0.63606	0.11750	0.19836	|	[4] <= [30], -iterate/-dimlex
4	2	5554	5023	1324	|	0.84790	0.23838	0.26358	0.25035	|	0.84299	0.19229	0.22404	0.20695	|	[4] <= [30, 33], direct
4	2	1300	5023	899	|	0.91319	0.69153	0.17897	0.28435	|	0.91245	0.66153	0.17255	0.27371	|	[4] <= [30, 33], -iterate/-dimlex
4	3	3548	5023	1103	|	0.87790	0.31087	0.21958	0.25737	|	0.87351	0.24633	0.18231	0.20954	|	[4] <= [27, 33, 36], direct
4	3	992	5023	730	|	0.91262	0.73588	0.14533	0.24272	|	0.91202	0.70463	0.14002	0.23362	|	[4] <= [27, 33, 36], -iterate/-dimlex
4	2	6061	5023	1367	|	0.83982	0.22554	0.27214	0.24666	|	0.83453	0.18000	0.22982	0.20188	|	[4] <= [27, 36], direct
4	2	1287	5023	869	|	0.91229	0.67521	0.17300	0.27543	|	0.91176	0.65345	0.16836	0.26774	|	[4] <= [27, 36], -iterate/-dimlex
4	1	3785	5023	921	|	0.86637	0.24332	0.18335	0.20912	|	0.86186	0.18124	0.14327	0.16003	|	[4] <= [27], direct
4	1	668	5023	536	|	0.91139	0.80239	0.10670	0.18836	|	0.91124	0.79041	0.10528	0.18581	|	[4] <= [27], -iterate/-dimlex
4	2	6258	5023	1356	|	0.83562	0.21668	0.26995	0.24040	|	0.83013	0.17098	0.22588	0.19463	|	[4] <= [27, 33], direct
4	2	1152	5023	868	|	0.91484	0.75347	0.17280	0.28113	|	0.91417	0.72309	0.16700	0.27133	|	[4] <= [27, 33], -iterate/-dimlex
4	3	3525	5023	1140	|	0.87976	0.32340	0.22695	0.26672	|	0.87548	0.26014	0.19104	0.22030	|	[4] <= [27, 30, 36], direct
4	3	1051	5023	778	|	0.91333	0.74024	0.15488	0.25617	|	0.91289	0.71836	0.151	0.24954	|	[4] <= [27, 30, 36], -iterate/-dimlex
4	2	5677	5023	1347	|	0.84642	0.23727	0.26816	0.25177	|	0.84080	0.18566	0.22283	0.20255	|	[4] <= [27, 30], direct
4	2	1318	5023	916	|	0.91350	0.69499	0.18236	0.28891	|	0.91258	0.65857	0.17447	0.27586	|	[4] <= [27, 30], -iterate/-dimlex
4	3	3358	5023	1066	|	0.88012	0.31745	0.21222	0.25438	|	0.87661	0.26295	0.18243	0.21541	|	[4] <= [27, 30, 33], direct
4	3	999	5023	764	|	0.91379	0.76476	0.15210	0.25373	|	0.91321	0.73473	0.14700	0.24499	|	[4] <= [27, 30, 33], -iterate/-dimlex
4	4	3034	5023	1011	|	0.88423	0.33322	0.20127	0.25096	|	0.88156	0.28740	0.17854	0.22025	|	[4] <= [24, 30, 33, 36], direct
4	4	992	5023	714	|	0.91201	0.71975	0.14214	0.23740	|	0.91145	0.69052	0.13716	0.22886	|	[4] <= [24, 30, 33, 36], -iterate/-dimlex
4	3	2952	5023	943	|	0.88319	0.31944	0.18773	0.23648	|	0.88028	0.26795	0.16238	0.20222	|	[4] <= [24, 33, 36], direct
4	3	900	5023	641	|	0.91097	0.71222	0.12761	0.21644	|	0.91037	0.67777	0.12219	0.20706	|	[4] <= [24, 33, 36], -iterate/-dimlex
4	2	4611	5023	1151	|	0.85935	0.24962	0.22914	0.23894	|	0.85664	0.21904	0.20688	0.21278	|	[4] <= [24, 36], direct
4	2	1227	5023	770	|	0.90965	0.62754	0.15329	0.2464	|	0.90886	0.59413	0.14632	0.23482	|	[4] <= [24, 36], -iterate/-dimlex
4	1	2056	5023	573	|	0.88619	0.27869	0.11407	0.16188	|	0.88484	0.24464	0.10155	0.14352	|	[4] <= [24], direct
4	1	533	5023	334	|	0.90623	0.62664	0.06649	0.12023	|	0.90608	0.61163	0.06500	0.11751	|	[4] <= [24], -iterate/-dimlex
4	2	4871	5023	1160	|	0.85471	0.23814	0.23093	0.23448	|	0.85110	0.19954	0.20103	0.20028	|	[4] <= [24, 33], direct
4	2	1139	5023	789	|	0.91206	0.69271	0.15707	0.25608	|	0.91135	0.66022	0.15082	0.24555	|	[4] <= [24, 33], -iterate/-dimlex
4	3	2917	5023	985	|	0.88548	0.33767	0.19609	0.24811	|	0.88310	0.29516	0.17575	0.22031	|	[4] <= [24, 30, 36], direct
4	3	934	5023	681	|	0.91185	0.72912	0.13557	0.22863	|	0.91143	0.70556	0.13177	0.22207	|	[4] <= [24, 30, 36], -iterate/-dimlex
4	2	4331	5023	1174	|	0.86560	0.27106	0.23372	0.25101	|	0.86261	0.23504	0.20916	0.22135	|	[4] <= [24, 30], direct
4	2	1273	5023	856	|	0.91206	0.67242	0.17041	0.27191	|	0.91107	0.63157	0.16173	0.25752	|	[4] <= [24, 30], -iterate/-dimlex
4	3	2691	5023	914	|	0.88709	0.33965	0.18196	0.23697	|	0.88457	0.29096	0.16005	0.20651	|	[4] <= [24, 30, 33], direct
4	3	870	5023	640	|	0.91151	0.73563	0.12741	0.21720	|	0.91070	0.68735	0.12005	0.20440	|	[4] <= [24, 30, 33], -iterate/-dimlex
4	4	3077	5023	1014	|	0.88352	0.32954	0.20187	0.25037	|	0.88076	0.28274	0.17831	0.21870	|	[4] <= [24, 27, 33, 36], direct
4	4	1025	5023	747	|	0.91264	0.72878	0.14871	0.24702	|	0.91201	0.69658	0.14308	0.23740	|	[4] <= [24, 27, 33, 36], -iterate/-dimlex
4	3	3059	5023	1003	|	0.88344	0.32788	0.19968	0.24820	|	0.88072	0.28146	0.17639	0.21687	|	[4] <= [24, 27, 36], direct
4	3	952	5023	691	|	0.91189	0.72584	0.13756	0.23129	|	0.91143	0.70063	0.13342	0.22416	|	[4] <= [24, 27, 36], -iterate/-dimlex
4	2	4950	5023	1127	|	0.85193	0.22767	0.22436	0.22601	|	0.84836	0.19010	0.19454	0.19229	|	[4] <= [24, 27], direct
4	2	1054	5023	714	|	0.91082	0.67741	0.14214	0.23498	|	0.91014	0.64421	0.13612	0.22476	|	[4] <= [24, 27], -iterate/-dimlex
4	3	2849	5023	939	|	0.88502	0.32958	0.18694	0.23856	|	0.88233	0.28044	0.16362	0.20667	|	[4] <= [24, 27, 33], direct
4	3	872	5023	658	|	0.91216	0.75458	0.13099	0.22324	|	0.91153	0.71674	0.12525	0.21323	|	[4] <= [24, 27, 33], -iterate/-dimlex
4	4	3176	5023	1082	|	0.88423	0.34068	0.21540	0.26393	|	0.88143	0.29471	0.19192	0.23245	|	[4] <= [24, 27, 30, 36], direct
4	4	1067	5023	797	|	0.91375	0.74695	0.15867	0.26174	|	0.91289	0.70477	0.15106	0.24880	|	[4] <= [24, 27, 30, 36], -iterate/-dimlex
4	3	2937	5023	986	|	0.88513	0.33571	0.19629	0.24773	|	0.88266	0.29179	0.17511	0.21887	|	[4] <= [24, 27, 30], direct
4	3	915	5023	701	|	0.91298	0.76612	0.13955	0.23610	|	0.91252	0.73989	0.13542	0.22894	|	[4] <= [24, 27, 30], -iterate/-dimlex
4	4	3098	5023	1057	|	0.88477	0.34118	0.21043	0.26031	|	0.88208	0.29599	0.18779	0.22979	|	[4] <= [24, 27, 30, 33], direct
4	4	1075	5023	818	|	0.91440	0.76093	0.16285	0.26828	|	0.91375	0.72930	0.15714	0.25857	|	[4] <= [24, 27, 30, 33], -iterate/-dimlex
4	5	2888	5023	1102	|	0.89052	0.38157	0.21939	0.27859	|	0.88680	0.31440	0.18803	0.23532	|	[4] <= [21, 27, 30, 33, 36], direct
4	5	1043	5023	775	|	0.91337	0.74304	0.15429	0.25552	|	0.91293	0.72099	0.1504	0.24888	|	[4] <= [21, 27, 30, 33, 36], -iterate/-dimlex
4	4	3396	5023	1161	|	0.88304	0.34187	0.23113	0.27580	|	0.87909	0.28121	0.19825	0.23255	|	[4] <= [21, 30, 33, 36], direct
4	4	1158	5023	843	|	0.91377	0.72797	0.16782	0.27277	|	0.91333	0.70811	0.164	0.26632	|	[4] <= [21, 30, 33, 36], -iterate/-dimlex
4	3	3383	5023	1117	|	0.88160	0.33018	0.22237	0.26576	|	0.87704	0.25982	0.18369	0.21523	|	[4] <= [21, 33, 36], direct
4	3	1089	5023	781	|	0.91271	0.71717	0.15548	0.25556	|	0.91231	0.69788	0.15193	0.24954	|	[4] <= [21, 33, 36], -iterate/-dimlex
4	2	5169	5023	1380	|	0.85743	0.26697	0.27473	0.27080	|	0.85225	0.21474	0.23353	0.22374	|	[4] <= [21, 36], direct
4	2	1465	5023	977	|	0.91302	0.66689	0.19450	0.30117	|	0.91095	0.59317	0.17680	0.27241	|	[4] <= [21, 36], -iterate/-dimlex
4	1	3123	5023	1116	|	0.88655	0.35734	0.22217	0.27399	|	0.88179	0.27793	0.18178	0.21980	|	[4] <= [21], direct
4	1	1100	5023	815	|	0.91381	0.74090	0.16225	0.26620	|	0.91197	0.65363	0.14593	0.23859	|	[4] <= [21], -iterate/-dimlex
4	2	5505	5023	1437	|	0.85317	0.26103	0.28608	0.27298	|	0.84711	0.20363	0.23815	0.21954	|	[4] <= [21, 33], direct
4	2	1395	5023	990	|	0.91486	0.70967	0.19709	0.30850	|	0.91417	0.68387	0.19129	0.29896	|	[4] <= [21, 33], -iterate/-dimlex
4	3	3335	5023	1162	|	0.88425	0.34842	0.23133	0.27805	|	0.87991	0.28065	0.19512	0.23020	|	[4] <= [21, 30, 36], direct
4	3	1158	5023	817	|	0.91277	0.70552	0.16265	0.26435	|	0.91105	0.62780	0.14737	0.23871	|	[4] <= [21, 30, 36], -iterate/-dimlex
4	2	4885	5023	1398	|	0.86357	0.28618	0.27831	0.28219	|	0.85789	0.22558	0.23312	0.22929	|	[4] <= [21, 30], direct
4	2	1419	5023	984	|	0.91417	0.69344	0.19589	0.30549	|	0.91224	0.62226	0.17939	0.27850	|	[4] <= [21, 30], -iterate/-dimlex
4	3	3190	5023	1105	|	0.88484	0.34639	0.21998	0.26908	|	0.88106	0.28463	0.18814	0.22654	|	[4] <= [21, 30, 33], direct
4	3	1076	5023	803	|	0.91381	0.74628	0.15986	0.26332	|	0.91339	0.72583	0.15616	0.25703	|	[4] <= [21, 30, 33], -iterate/-dimlex
4	4	3445	5023	1162	|	0.88214	0.33730	0.23133	0.27444	|	0.87796	0.27402	0.19646	0.22884	|	[4] <= [21, 27, 33, 36], direct
4	4	1125	5023	833	|	0.91402	0.74044	0.16583	0.27098	|	0.91354	0.71822	0.16166	0.26392	|	[4] <= [21, 27, 33, 36], -iterate/-dimlex
4	3	3473	5023	1175	|	0.88210	0.33832	0.23392	0.27660	|	0.87757	0.27037	0.19615	0.22736	|	[4] <= [21, 27, 36], direct
4	3	1166	5023	864	|	0.91442	0.74099	0.17200	0.27920	|	0.91404	0.72384	0.16869	0.27362	|	[4] <= [21, 27, 36], -iterate/-dimlex
4	2	5575	5023	1416	|	0.85102	0.25399	0.28190	0.26722	|	0.84469	0.19479	0.23140	0.21153	|	[4] <= [21, 27], direct
4	2	1309	5023	914	|	0.91360	0.69824	0.18196	0.28869	|	0.91312	0.67914	0.17787	0.28190	|	[4] <= [21, 27], -iterate/-dimlex
4	3	3321	5023	1116	|	0.88275	0.33604	0.22217	0.26749	|	0.87857	0.27040	0.18688	0.22101	|	[4] <= [21, 27, 33], direct
4	3	1064	5023	812	|	0.91438	0.76315	0.16165	0.26679	|	0.91387	0.73778	0.15712	0.25907	|	[4] <= [21, 27, 33], -iterate/-dimlex
4	4	3464	5023	1209	|	0.88358	0.34901	0.24069	0.28490	|	0.87922	0.28348	0.20475	0.23777	|	[4] <= [21, 27, 30, 36], direct
4	4	1183	5023	868	|	0.91425	0.73372	0.17280	0.27972	|	0.91381	0.71428	0.169	0.27333	|	[4] <= [21, 27, 30, 36], -iterate/-dimlex
4	3	3339	5023	1157	|	0.88398	0.34651	0.23034	0.27672	|	0.87953	0.27702	0.19307	0.22755	|	[4] <= [21, 27, 30], direct
4	3	1116	5023	851	|	0.91488	0.76254	0.16942	0.27724	|	0.91444	0.74193	0.1656	0.27076	|	[4] <= [21, 27, 30], -iterate/-dimlex
4	4	3447	5023	1205	|	0.88375	0.34957	0.23989	0.28453	|	0.87966	0.28778	0.20623	0.24028	|	[4] <= [21, 27, 30, 33], direct
4	4	1196	5023	893	|	0.91496	0.74665	0.17778	0.28718	|	0.91444	0.72408	0.17333	0.27971	|	[4] <= [21, 27, 30, 33], -iterate/-dimlex
4	5	2583	5023	1014	|	0.89300	0.39256	0.20187	0.26663	|	0.89058	0.34378	0.18133	0.23743	|	[4] <= [21, 24, 30, 33, 36], direct
4	5	1039	5023	747	|	0.91237	0.71896	0.14871	0.24645	|	0.91199	0.69971	0.14531	0.24064	|	[4] <= [21, 24, 30, 33, 36], -iterate/-dimlex
4	4	3049	5023	1064	|	0.88597	0.34896	0.21182	0.26362	|	0.88304	0.29878	0.18706	0.23007	|	[4] <= [21, 24, 33, 36], direct
4	4	1102	5023	786	|	0.91266	0.71324	0.15648	0.25665	|	0.91224	0.69328	0.15276	0.25036	|	[4] <= [21, 24, 33, 36], -iterate/-dimlex
4	3	2907	5023	1059	|	0.88851	0.36429	0.21083	0.26708	|	0.88571	0.31406	0.18720	0.23458	|	[4] <= [21, 24, 36], direct
4	3	1083	5023	773	|	0.91252	0.71375	0.15389	0.25319	|	0.91220	0.69806	0.15101	0.24831	|	[4] <= [21, 24, 36], -iterate/-dimlex
4	2	4262	5023	1299	|	0.87172	0.30478	0.25861	0.27980	|	0.86790	0.25809	0.22802	0.24213	|	[4] <= [21, 24], direct
4	2	1289	5023	911	|	0.91387	0.70674	0.18136	0.28865	|	0.91354	0.69356	0.17858	0.28403	|	[4] <= [21, 24], -iterate/-dimlex
4	3	2721	5023	981	|	0.88908	0.36052	0.19530	0.25335	|	0.88636	0.30834	0.17189	0.22073	|	[4] <= [21, 24, 33], direct
4	3	961	5023	729	|	0.91318	0.75858	0.14513	0.24364	|	0.91277	0.73673	0.14154	0.23746	|	[4] <= [21, 24, 33], -iterate/-dimlex
4	4	3083	5023	1125	|	0.88766	0.36490	0.22396	0.27757	|	0.88488	0.31787	0.20090	0.24620	|	[4] <= [21, 24, 30, 36], direct
4	4	1161	5023	831	|	0.91325	0.71576	0.16543	0.26875	|	0.91283	0.69681	0.16176	0.26257	|	[4] <= [21, 24, 30, 36], -iterate/-dimlex
4	3	2761	5023	1025	|	0.89000	0.37124	0.20406	0.26336	|	0.88747	0.32343	0.18258	0.23340	|	[4] <= [21, 24, 30], direct
4	3	1012	5023	769	|	0.91373	0.75988	0.15309	0.25484	|	0.91333	0.73913	0.14954	0.24875	|	[4] <= [21, 24, 30], -iterate/-dimlex
4	4	3058	5023	1119	|	0.88791	0.36592	0.22277	0.27694	|	0.88507	0.31752	0.19917	0.24480	|	[4] <= [21, 24, 30, 33], direct
4	4	1151	5023	869	|	0.91490	0.75499	0.17300	0.28150	|	0.91435	0.72980	0.16820	0.27339	|	[4] <= [21, 24, 30, 33], -iterate/-dimlex
4	5	2603	5023	1018	|	0.89277	0.39108	0.20266	0.26698	|	0.89018	0.33922	0.18064	0.23574	|	[4] <= [21, 24, 27, 33, 36], direct
4	5	1006	5023	760	|	0.91350	0.75546	0.15130	0.25211	|	0.91304	0.73161	0.14722	0.24512	|	[4] <= [21, 24, 27, 33, 36], -iterate/-dimlex
4	4	3201	5023	1119	|	0.88517	0.34957	0.22277	0.27213	|	0.88218	0.30084	0.19786	0.23872	|	[4] <= [21, 24, 27, 36], direct
4	4	1136	5023	833	|	0.91381	0.73327	0.16583	0.27049	|	0.91339	0.71390	0.16216	0.26429	|	[4] <= [21, 24, 27, 36], -iterate/-dimlex
4	3	2918	5023	1057	|	0.88822	0.36223	0.21043	0.26621	|	0.88546	0.31288	0.18712	0.23419	|	[4] <= [21, 24, 27], direct
4	3	1057	5023	800	|	0.91406	0.75685	0.15926	0.26315	|	0.91364	0.73604	0.15556	0.25685	|	[4] <= [21, 24, 27], -iterate/-dimlex
4	4	3087	5023	1103	|	0.88674	0.35730	0.21958	0.27200	|	0.88381	0.30774	0.19507	0.23878	|	[4] <= [21, 24, 27, 33], direct
4	4	1102	5023	821	|	0.91400	0.74500	0.16344	0.26808	|	0.91354	0.72323	0.15943	0.26126	|	[4] <= [21, 24, 27, 33], -iterate/-dimlex
4	5	2694	5023	1047	|	0.89213	0.38864	0.20844	0.27134	|	0.88941	0.33593	0.18541	0.23894	|	[4] <= [21, 24, 27, 30, 36], direct
4	5	1072	5023	788	|	0.91331	0.73507	0.15687	0.25857	|	0.91289	0.71455	0.15316	0.25226	|	[4] <= [21, 24, 27, 30, 36], -iterate/-dimlex
4	4	3156	5023	1135	|	0.88665	0.35963	0.22596	0.27754	|	0.88358	0.30893	0.20049	0.24317	|	[4] <= [21, 24, 27, 30], direct
4	4	1118	5023	843	|	0.91454	0.75402	0.16782	0.27454	|	0.91412	0.73434	0.16416	0.26834	|	[4] <= [21, 24, 27, 30], -iterate/-dimlex
4	5	2553	5023	1022	|	0.89388	0.40031	0.20346	0.26979	|	0.89148	0.35135	0.18313	0.24077	|	[4] <= [21, 24, 27, 30, 33], direct
4	5	1005	5023	788	|	0.91459	0.78407	0.15687	0.26144	|	0.91413	0.76019	0.15283	0.25449	|	[4] <= [21, 24, 27, 30, 33], -iterate/-dimlex
4	6	2669	5023	1022	|	0.89165	0.38291	0.20346	0.26573	|	0.88920	0.33495	0.18263	0.23638	|	[4] <= [16, 24, 27, 30, 33, 36], direct
4	6	1019	5023	799	|	0.91475	0.78410	0.15906	0.26448	|	0.91423	0.75760	0.15452	0.25669	|	[4] <= [16, 24, 27, 30, 33, 36], -iterate/-dimlex
4	5	2902	5023	1054	|	0.88841	0.36319	0.20983	0.26599	|	0.88509	0.30358	0.18164	0.22729	|	[4] <= [16, 27, 30, 33, 36], direct
4	5	1020	5023	778	|	0.91392	0.76274	0.15488	0.25748	|	0.91348	0.74019	0.151	0.25083	|	[4] <= [16, 27, 30, 33, 36], -iterate/-dimlex
4	4	3497	5023	1115	|	0.87934	0.31884	0.22197	0.26173	|	0.87579	0.26594	0.19222	0.22315	|	[4] <= [16, 30, 33, 36], direct
4	4	1036	5023	760	|	0.91293	0.73359	0.15130	0.25086	|	0.91252	0.71332	0.14774	0.24478	|	[4] <= [16, 30, 33, 36], -iterate/-dimlex
4	3	3568	5023	1077	|	0.87652	0.30184	0.21441	0.25072	|	0.87239	0.24159	0.17928	0.20582	|	[4] <= [16, 33, 36], direct
4	3	987	5023	730	|	0.91271	0.73961	0.14533	0.24292	|	0.91214	0.70921	0.14019	0.23411	|	[4] <= [16, 33, 36], -iterate/-dimlex
4	2	6122	5023	1369	|	0.83873	0.22361	0.27254	0.24567	|	0.83495	0.19144	0.24285	0.21410	|	[4] <= [16, 36], direct
4	2	1338	5023	800	|	0.90867	0.59790	0.15926	0.25153	|	0.90838	0.58669	0.15674	0.24739	|	[4] <= [16, 36], -iterate/-dimlex
4	1	3969	5023	1055	|	0.86798	0.26581	0.21003	0.23465	|	0.86505	0.22726	0.18521	0.20409	|	[4] <= [16], direct
4	1	880	5023	624	|	0.91070	0.70909	0.12422	0.21141	|	0.90995	0.66477	0.11737	0.19952	|	[4] <= [16], -iterate/-dimlex
4	2	6265	5023	1390	|	0.83679	0.22186	0.27672	0.24627	|	0.83192	0.18132	0.23820	0.20590	|	[4] <= [16, 33], direct
4	2	1317	5023	913	|	0.91341	0.69324	0.18176	0.28801	|	0.91210	0.64160	0.17053	0.26945	|	[4] <= [16, 33], -iterate/-dimlex
4	3	3507	5023	1126	|	0.87957	0.32107	0.22416	0.26400	|	0.87602	0.26832	0.19450	0.22552	|	[4] <= [16, 30, 36], direct
4	3	1052	5023	787	|	0.91365	0.74809	0.15667	0.25909	|	0.91333	0.73193	0.15381	0.25420	|	[4] <= [16, 30, 36], -iterate/-dimlex
4	2	5881	5023	1416	|	0.84515	0.24077	0.28190	0.25972	|	0.84051	0.19962	0.24555	0.22022	|	[4] <= [16, 30], direct
4	2	1393	5023	935	|	0.91279	0.67121	0.18614	0.29145	|	0.91239	0.65613	0.18272	0.28584	|	[4] <= [16, 30], -iterate/-dimlex
4	3	3335	5023	1062	|	0.88041	0.31844	0.21142	0.25412	|	0.87707	0.26626	0.18313	0.21700	|	[4] <= [16, 30, 33], direct
4	3	1008	5023	747	|	0.91296	0.74107	0.14871	0.24772	|	0.91256	0.72023	0.14514	0.24159	|	[4] <= [16, 30, 33], -iterate/-dimlex
4	4	3588	5023	1134	|	0.87832	0.31605	0.22576	0.26338	|	0.87439	0.25891	0.19281	0.22103	|	[4] <= [16, 27, 33, 36], direct
4	4	1026	5023	780	|	0.91389	0.76023	0.15528	0.25789	|	0.91341	0.73586	0.15106	0.25066	|	[4] <= [16, 27, 33, 36], -iterate/-dimlex
4	3	3735	5023	1175	|	0.87707	0.31459	0.23392	0.26832	|	0.87308	0.25890	0.20083	0.22619	|	[4] <= [16, 27, 36], direct
4	3	1051	5023	804	|	0.91433	0.76498	0.16006	0.26473	|	0.91398	0.74785	0.15704	0.25957	|	[4] <= [16, 27, 36], -iterate/-dimlex
4	2	6539	5023	1444	|	0.83361	0.22082	0.28747	0.24978	|	0.82835	0.17892	0.24636	0.20729	|	[4] <= [16, 27], direct
4	2	1339	5023	914	|	0.91302	0.68259	0.18196	0.28733	|	0.91260	0.66616	0.17836	0.28138	|	[4] <= [16, 27], -iterate/-dimlex
4	3	3593	5023	1097	|	0.87681	0.30531	0.21839	0.25464	|	0.87310	0.25160	0.18716	0.21465	|	[4] <= [16, 27, 33], direct
4	3	964	5023	749	|	0.91389	0.77697	0.14911	0.25020	|	0.91344	0.75311	0.1452	0.24346	|	[4] <= [16, 27, 33], -iterate/-dimlex
4	4	3584	5023	1150	|	0.87901	0.32087	0.22894	0.26722	|	0.87544	0.26897	0.19929	0.22895	|	[4] <= [16, 27, 30, 36], direct
4	4	1087	5023	796	|	0.91333	0.73229	0.15847	0.26055	|	0.91291	0.71205	0.15476	0.25427	|	[4] <= [16, 27, 30, 36], -iterate/-dimlex
4	3	3563	5023	1117	|	0.87815	0.31349	0.22237	0.26019	|	0.87450	0.26017	0.19180	0.22081	|	[4] <= [16, 27, 30], direct
4	3	1021	5023	780	|	0.91398	0.76395	0.15528	0.25810	|	0.91356	0.74240	0.15156	0.25174	|	[4] <= [16, 27, 30], -iterate/-dimlex
4	4	3588	5023	1163	|	0.87943	0.32413	0.23153	0.27011	|	0.87575	0.27062	0.20099	0.23066	|	[4] <= [16, 27, 30, 33], direct
4	4	1125	5023	852	|	0.91475	0.75733	0.16961	0.27716	|	0.91423	0.73333	0.16513	0.26956	|	[4] <= [16, 27, 30, 33], -iterate/-dimlex
4	5	2587	5023	973	|	0.89135	0.37611	0.19370	0.25571	|	0.88885	0.32586	0.17228	0.22540	|	[4] <= [16, 24, 30, 33, 36], direct
4	5	977	5023	720	|	0.91252	0.73694	0.14334	0.24	|	0.91208	0.71340	0.1394	0.23322	|	[4] <= [16, 24, 30, 33, 36], -iterate/-dimlex
4	4	3091	5023	1027	|	0.88375	0.33225	0.20445	0.25314	|	0.88070	0.28081	0.17845	0.21822	|	[4] <= [16, 24, 33, 36], direct
4	4	999	5023	710	|	0.91172	0.71071	0.14134	0.23580	|	0.91135	0.69169	0.13808	0.23021	|	[4] <= [16, 24, 33, 36], -iterate/-dimlex
