-e	-p	predicted_dm	gold_dm	tp	|	acc_dm	p_dm	r_dm	f_dm	|	acc_r	p_r	r_r	f_r	|	conf
4	4	3196	5023	1119	|	0.88527	0.35012	0.22277	0.27229	|	0.87286	0.14768	0.10786	0.12466	|	[4] <= [24, 27, 30, 36], direct
4	4	1091	5023	811	|	0.91383	0.74335	0.16145	0.26529	|	0.90788	0.45921	0.10630	0.17263	|	[4] <= [24, 27, 30, 36], -iterate/-dimlex
4	3	2824	5023	980	|	0.88707	0.34702	0.19510	0.24977	|	0.87359	0.09808	0.06412	0.07754	|	[4] <= [24, 27, 30], direct
4	3	915	5023	658	|	0.91134	0.71912	0.13099	0.22162	|	0.90276	0.23060	0.04611	0.07685	|	[4] <= [24, 27, 30], -iterate/-dimlex
4	4	3047	5023	1071	|	0.88629	0.35149	0.21321	0.26542	|	0.87416	0.14407	0.09997	0.11804	|	[4] <= [24, 27, 30, 33], direct
4	4	1149	5023	830	|	0.91345	0.72236	0.16523	0.26895	|	0.90679	0.42036	0.10329	0.16583	|	[4] <= [24, 27, 30, 33], -iterate/-dimlex
4	5	2639	5023	1059	|	0.89365	0.40128	0.21083	0.27642	|	0.88368	0.20424	0.11969	0.15093	|	[4] <= [21, 27, 30, 33, 36], direct
4	5	1042	5023	785	|	0.91377	0.75335	0.15628	0.25886	|	0.91036	0.58253	0.12528	0.20621	|	[4] <= [21, 27, 30, 33, 36], -iterate/-dimlex
4	4	3312	5023	1186	|	0.88561	0.35809	0.23611	0.28458	|	0.87606	0.20772	0.15204	0.17557	|	[4] <= [21, 30, 33, 36], direct
4	4	1231	5023	884	|	0.91395	0.71811	0.17599	0.28269	|	0.91329	0.69049	0.17037	0.27331	|	[4] <= [21, 30, 33, 36], -iterate/-dimlex
4	3	3055	5023	1086	|	0.88671	0.35548	0.21620	0.26887	|	0.87374	0.13420	0.09431	0.11078	|	[4] <= [21, 33, 36], direct
4	3	1044	5023	787	|	0.91381	0.75383	0.15667	0.25943	|	0.90810	0.46839	0.10349	0.16952	|	[4] <= [21, 33, 36], -iterate/-dimlex
4	2	5436	5023	1425	|	0.85404	0.26214	0.28369	0.27249	|	0.83141	0.04506	0.06375	0.05280	|	[4] <= [21, 36], direct
4	2	1522	5023	1004	|	0.91297	0.65965	0.19988	0.30679	|	0.90687	0.45072	0.14580	0.22033	|	[4] <= [21, 36], -iterate/-dimlex
4	1	3043	5023	1095	|	0.88728	0.35984	0.21799	0.27151	|	0.86649	0.00361	0.00279	0.00315	|	[4] <= [21], direct
4	1	1109	5023	815	|	0.91364	0.73489	0.16225	0.26581	|	0.89943	0.06672	0.01728	0.02745	|	[4] <= [21], -iterate/-dimlex
4	2	5424	5023	1430	|	0.85446	0.26364	0.28469	0.27376	|	0.83453	0.07208	0.09814	0.08312	|	[4] <= [21, 33], direct
4	2	1497	5023	1050	|	0.91521	0.70140	0.20903	0.32208	|	0.90485	0.34068	0.11376	0.17056	|	[4] <= [21, 33], -iterate/-dimlex
4	3	3103	5023	1127	|	0.88736	0.36319	0.22436	0.27738	|	0.87487	0.15339	0.10887	0.12735	|	[4] <= [21, 30, 36], direct
4	3	1116	5023	801	|	0.91297	0.71774	0.15946	0.26095	|	0.90679	0.42921	0.10189	0.16468	|	[4] <= [21, 30, 36], -iterate/-dimlex
4	2	4882	5023	1383	|	0.86306	0.28328	0.27533	0.27925	|	0.83893	0.02560	0.03320	0.02891	|	[4] <= [21, 30], direct
4	2	1521	5023	1038	|	0.91429	0.68244	0.20664	0.31723	|	0.90414	0.33464	0.11326	0.16924	|	[4] <= [21, 30], -iterate/-dimlex
4	3	2928	5023	1072	|	0.88861	0.36612	0.21341	0.26965	|	0.87587	0.13934	0.09359	0.11198	|	[4] <= [21, 30, 33], direct
4	3	1019	5023	799	|	0.91475	0.78410	0.15906	0.26448	|	0.91078	0.58096	0.12292	0.20291	|	[4] <= [21, 30, 33], -iterate/-dimlex
4	4	3393	5023	1190	|	0.88421	0.35072	0.23691	0.28279	|	0.87094	0.14677	0.11498	0.12894	|	[4] <= [21, 27, 33, 36], direct
4	4	1193	5023	884	|	0.91467	0.74098	0.17599	0.28442	|	0.90758	0.43084	0.11046	0.17584	|	[4] <= [21, 27, 33, 36], -iterate/-dimlex
4	3	3264	5023	1134	|	0.88454	0.34742	0.22576	0.27368	|	0.87021	0.11856	0.09050	0.10265	|	[4] <= [21, 27, 36], direct
4	3	1104	5023	857	|	0.91535	0.77626	0.17061	0.27974	|	0.90825	0.44112	0.10466	0.16918	|	[4] <= [21, 27, 36], -iterate/-dimlex
4	2	5662	5023	1416	|	0.84936	0.25008	0.28190	0.26504	|	0.82774	0.05104	0.07417	0.06047	|	[4] <= [21, 27], direct
4	2	1412	5023	946	|	0.91285	0.66997	0.18833	0.29401	|	0.90129	0.24291	0.07760	0.11762	|	[4] <= [21, 27], -iterate/-dimlex
4	3	3088	5023	1076	|	0.88569	0.34844	0.21421	0.26531	|	0.87338	0.14054	0.09906	0.11621	|	[4] <= [21, 27, 33], direct
4	3	1046	5023	804	|	0.91443	0.76864	0.16006	0.26495	|	0.90808	0.45219	0.10080	0.16486	|	[4] <= [21, 27, 33], -iterate/-dimlex
4	4	3434	5023	1217	|	0.88446	0.35439	0.24228	0.28780	|	0.87086	0.14793	0.11775	0.13113	|	[4] <= [21, 27, 30, 36], direct
4	4	1202	5023	882	|	0.91443	0.73377	0.17559	0.28337	|	0.90794	0.45257	0.11611	0.18481	|	[4] <= [21, 27, 30, 36], -iterate/-dimlex
4	3	3152	5023	1120	|	0.88615	0.35532	0.22297	0.27400	|	0.87077	0.10088	0.07533	0.08626	|	[4] <= [21, 27, 30], direct
4	3	1082	5023	843	|	0.91523	0.77911	0.16782	0.27616	|	0.90539	0.30499	0.07317	0.11802	|	[4] <= [21, 27, 30], -iterate/-dimlex
4	4	3316	5023	1187	|	0.88558	0.35796	0.23631	0.28468	|	0.87249	0.15229	0.11633	0.13190	|	[4] <= [21, 27, 30, 33], direct
4	4	1196	5023	892	|	0.91492	0.74581	0.17758	0.28686	|	0.90758	0.42558	0.10969	0.17443	|	[4] <= [21, 27, 30, 33], -iterate/-dimlex
4	5	2349	5023	985	|	0.89638	0.41932	0.19609	0.26722	|	0.89016	0.28139	0.14066	0.18757	|	[4] <= [21, 24, 30, 33, 36], direct
4	5	1043	5023	752	|	0.91249	0.72099	0.14971	0.24793	|	0.91197	0.69511	0.14511	0.24010	|	[4] <= [21, 24, 30, 33, 36], -iterate/-dimlex
4	4	3027	5023	1111	|	0.88820	0.36703	0.22118	0.27602	|	0.87606	0.15791	0.10888	0.12889	|	[4] <= [21, 24, 33, 36], direct
4	4	1168	5023	835	|	0.91327	0.71489	0.16623	0.26974	|	0.90854	0.50342	0.12311	0.19784	|	[4] <= [21, 24, 33, 36], -iterate/-dimlex
4	3	2748	5023	1037	|	0.89072	0.37736	0.20645	0.26688	|	0.87629	0.10371	0.06672	0.08120	|	[4] <= [21, 24, 36], direct
4	3	1083	5023	768	|	0.91233	0.70914	0.15289	0.25155	|	0.90428	0.32132	0.07560	0.12240	|	[4] <= [21, 24, 36], -iterate/-dimlex
4	2	4341	5023	1298	|	0.87017	0.29900	0.25841	0.27723	|	0.84873	0.04146	0.04609	0.04365	|	[4] <= [21, 24], direct
4	2	1401	5023	970	|	0.91398	0.69236	0.19311	0.30199	|	0.90215	0.25196	0.08011	0.12157	|	[4] <= [21, 24], -iterate/-dimlex
4	3	2519	5023	955	|	0.89196	0.37911	0.19012	0.25324	|	0.88097	0.15164	0.08584	0.10962	|	[4] <= [21, 24, 33], direct
4	3	956	5023	701	|	0.91220	0.73326	0.13955	0.23448	|	0.90723	0.46234	0.09277	0.15454	|	[4] <= [21, 24, 33], -iterate/-dimlex
4	4	3058	5023	1139	|	0.88868	0.37246	0.22675	0.28189	|	0.87681	0.17004	0.11807	0.13937	|	[4] <= [21, 24, 30, 36], direct
4	4	1196	5023	847	|	0.91320	0.70819	0.16862	0.27239	|	0.90844	0.50083	0.12544	0.20063	|	[4] <= [21, 24, 30, 36], -iterate/-dimlex
4	3	2589	5023	999	|	0.89231	0.38586	0.19888	0.26248	|	0.87543	0.04596	0.02872	0.03535	|	[4] <= [21, 24, 30], direct
4	3	1039	5023	763	|	0.91299	0.73435	0.15190	0.25173	|	0.90729	0.44850	0.09860	0.16166	|	[4] <= [21, 24, 30], -iterate/-dimlex
4	4	2944	5023	1113	|	0.88987	0.37805	0.22158	0.27940	|	0.87700	0.15013	0.10156	0.12116	|	[4] <= [21, 24, 30, 33], direct
4	4	1180	5023	868	|	0.91431	0.73559	0.17280	0.27986	|	0.90888	0.49576	0.12341	0.19763	|	[4] <= [21, 24, 30, 33], -iterate/-dimlex
4	5	2398	5023	986	|	0.89547	0.41117	0.19629	0.26573	|	0.88625	0.21059	0.11118	0.14553	|	[4] <= [21, 24, 27, 33, 36], direct
4	5	1047	5023	761	|	0.91276	0.72683	0.15150	0.25074	|	0.90938	0.55873	0.12069	0.19850	|	[4] <= [21, 24, 27, 33, 36], -iterate/-dimlex
4	4	3200	5023	1148	|	0.88631	0.35875	0.22854	0.27921	|	0.87320	0.14531	0.10714	0.12334	|	[4] <= [21, 24, 27, 36], direct
4	4	1189	5023	867	|	0.91410	0.72918	0.17260	0.27913	|	0.90871	0.49285	0.12357	0.19760	|	[4] <= [21, 24, 27, 36], -iterate/-dimlex
4	3	2793	5023	1028	|	0.88951	0.36806	0.20465	0.26305	|	0.87499	0.09702	0.06352	0.07678	|	[4] <= [21, 24, 27], direct
4	3	1068	5023	794	|	0.91362	0.74344	0.15807	0.26071	|	0.90528	0.33614	0.07824	0.12694	|	[4] <= [21, 24, 27], -iterate/-dimlex
4	4	3016	5023	1113	|	0.88849	0.36903	0.22158	0.27690	|	0.87570	0.14787	0.10238	0.12099	|	[4] <= [21, 24, 27, 33], direct
4	4	1169	5023	837	|	0.91333	0.71599	0.16663	0.27034	|	0.90664	0.41745	0.10440	0.16703	|	[4] <= [21, 24, 27, 33], -iterate/-dimlex
4	5	2486	5023	1013	|	0.89482	0.40748	0.20167	0.26980	|	0.88437	0.18825	0.10451	0.13440	|	[4] <= [21, 24, 27, 30, 36], direct
4	5	1055	5023	771	|	0.91299	0.73080	0.15349	0.25370	|	0.90794	0.48151	0.10672	0.17472	|	[4] <= [21, 24, 27, 30, 36], -iterate/-dimlex
4	4	3087	5023	1133	|	0.88790	0.36702	0.22556	0.27940	|	0.87255	0.10787	0.07885	0.09110	|	[4] <= [21, 24, 27, 30], direct
4	4	1188	5023	863	|	0.91397	0.72643	0.17180	0.27789	|	0.90426	0.30050	0.07903	0.12515	|	[4] <= [21, 24, 27, 30], -iterate/-dimlex
4	5	2359	5023	988	|	0.89630	0.41882	0.19669	0.26767	|	0.88625	0.19669	0.10313	0.13531	|	[4] <= [21, 24, 27, 30, 33], direct
4	5	1035	5023	765	|	0.91314	0.73913	0.15229	0.25255	|	0.90670	0.41449	0.09152	0.14994	|	[4] <= [21, 24, 27, 30, 33], -iterate/-dimlex
4	6	2617	5023	1054	|	0.89388	0.40275	0.20983	0.27591	|	0.88375	0.20099	0.11701	0.14791	|	[4] <= [16, 24, 27, 30, 33, 36], direct
4	6	1112	5023	823	|	0.91389	0.74010	0.16384	0.26829	|	0.90848	0.48651	0.11411	0.18486	|	[4] <= [16, 24, 27, 30, 33, 36], -iterate/-dimlex
4	5	2690	5023	1029	|	0.89152	0.38252	0.20485	0.26682	|	0.88159	0.18996	0.11342	0.14204	|	[4] <= [16, 27, 30, 33, 36], direct
4	5	1045	5023	777	|	0.91341	0.74354	0.15468	0.25609	|	0.90823	0.48516	0.10666	0.17488	|	[4] <= [16, 27, 30, 33, 36], -iterate/-dimlex
4	4	3495	5023	1171	|	0.88153	0.33505	0.23312	0.27494	|	0.87184	0.19055	0.14741	0.16622	|	[4] <= [16, 30, 33, 36], direct
4	4	1139	5023	825	|	0.91345	0.72431	0.16424	0.26777	|	0.91247	0.67954	0.15567	0.25331	|	[4] <= [16, 30, 33, 36], -iterate/-dimlex
4	3	3346	5023	1076	|	0.88074	0.32157	0.21421	0.25713	|	0.86810	0.12462	0.09555	0.10817	|	[4] <= [16, 33, 36], direct
4	3	990	5023	739	|	0.91301	0.74646	0.14712	0.24580	|	0.90765	0.46464	0.09696	0.16044	|	[4] <= [16, 33, 36], -iterate/-dimlex
4	2	6685	5023	1528	|	0.83403	0.22857	0.30420	0.26101	|	0.81104	0.04921	0.08603	0.06261	|	[4] <= [16, 36], direct
4	2	1594	5023	980	|	0.91067	0.61480	0.19510	0.29620	|	0.90750	0.51129	0.16776	0.25263	|	[4] <= [16, 36], -iterate/-dimlex
4	1	4132	5023	1090	|	0.86620	0.26379	0.21700	0.23812	|	0.84944	0.05227	0.05206	0.05216	|	[4] <= [16], direct
4	1	946	5023	667	|	0.91109	0.70507	0.13278	0.22348	|	0.90602	0.42600	0.08468	0.14127	|	[4] <= [16], -iterate/-dimlex
4	2	6419	5023	1436	|	0.83561	0.22371	0.28588	0.25100	|	0.81671	0.07026	0.11168	0.08625	|	[4] <= [16, 33], direct
4	2	1379	5023	906	|	0.91195	0.65699	0.18037	0.28303	|	0.90547	0.41189	0.12123	0.18733	|	[4] <= [16, 33], -iterate/-dimlex
4	3	3360	5023	1111	|	0.88182	0.33065	0.22118	0.26506	|	0.87021	0.15059	0.11453	0.13011	|	[4] <= [16, 30, 36], direct
4	3	1047	5023	784	|	0.91364	0.74880	0.15608	0.25831	|	0.91314	0.72397	0.15169	0.25082	|	[4] <= [16, 30, 36], -iterate/-dimlex
4	2	6063	5023	1456	|	0.84320	0.24014	0.28986	0.26267	|	0.82122	0.05112	0.07995	0.06237	|	[4] <= [16, 30], direct
4	2	1518	5023	975	|	0.91193	0.64229	0.19410	0.29811	|	0.91007	0.57839	0.17823	0.27250	|	[4] <= [16, 30], -iterate/-dimlex
4	3	3176	5023	1055	|	0.88320	0.33217	0.21003	0.25734	|	0.87104	0.13255	0.09592	0.11130	|	[4] <= [16, 30, 33], direct
4	3	972	5023	741	|	0.91343	0.76234	0.14752	0.24720	|	0.90913	0.53189	0.10773	0.17917	|	[4] <= [16, 30, 33], -iterate/-dimlex
4	4	3645	5023	1193	|	0.87950	0.32729	0.23750	0.27526	|	0.86588	0.13251	0.11198	0.12138	|	[4] <= [16, 27, 33, 36], direct
4	4	1152	5023	839	|	0.91373	0.72829	0.16703	0.27174	|	0.90668	0.40885	0.10118	0.16221	|	[4] <= [16, 27, 33, 36], -iterate/-dimlex
4	3	3594	5023	1149	|	0.87879	0.31969	0.22874	0.26668	|	0.86417	0.10767	0.09082	0.09853	|	[4] <= [16, 27, 36], direct
4	3	1007	5023	804	|	0.91517	0.79841	0.16006	0.26666	|	0.90859	0.45779	0.09850	0.16212	|	[4] <= [16, 27, 36], -iterate/-dimlex
4	2	6826	5023	1500	|	0.83026	0.21974	0.29862	0.25318	|	0.80856	0.05405	0.09480	0.06885	|	[4] <= [16, 27], direct
4	2	1441	5023	943	|	0.91218	0.65440	0.18773	0.29176	|	0.90363	0.34489	0.10858	0.16517	|	[4] <= [16, 27], -iterate/-dimlex
4	3	3425	5023	1075	|	0.87919	0.31386	0.21401	0.25449	|	0.86672	0.12408	0.09718	0.10900	|	[4] <= [16, 27, 33], direct
4	3	988	5023	744	|	0.91324	0.75303	0.14811	0.24754	|	0.90712	0.43016	0.09034	0.14933	|	[4] <= [16, 27, 33], -iterate/-dimlex
4	4	3630	5023	1190	|	0.87967	0.32782	0.23691	0.27504	|	0.86655	0.13939	0.11661	0.12699	|	[4] <= [16, 27, 30, 36], direct
4	4	1159	5023	843	|	0.91375	0.72735	0.16782	0.27272	|	0.90965	0.54270	0.13079	0.21079	|	[4] <= [16, 27, 30, 36], -iterate/-dimlex
4	3	3427	5023	1106	|	0.88034	0.32273	0.22018	0.26177	|	0.86728	0.12401	0.09788	0.10940	|	[4] <= [16, 27, 30], direct
4	3	1037	5023	773	|	0.91341	0.74541	0.15389	0.25511	|	0.90675	0.41080	0.09110	0.14913	|	[4] <= [16, 27, 30], -iterate/-dimlex
4	4	3563	5023	1167	|	0.88007	0.32753	0.23233	0.27183	|	0.86722	0.13948	0.11417	0.12556	|	[4] <= [16, 27, 30, 33], direct
4	4	1188	5023	839	|	0.91304	0.70622	0.16703	0.27016	|	0.90616	0.40404	0.10291	0.16404	|	[4] <= [16, 27, 30, 33], -iterate/-dimlex
4	5	2387	5023	960	|	0.89469	0.40217	0.19112	0.25910	|	0.88826	0.26183	0.13331	0.17667	|	[4] <= [16, 24, 30, 33, 36], direct
4	5	986	5023	726	|	0.91258	0.73630	0.14453	0.24163	|	0.91182	0.69574	0.13766	0.22985	|	[4] <= [16, 24, 30, 33, 36], -iterate/-dimlex
4	4	3181	5023	1102	|	0.88490	0.34643	0.21939	0.26864	|	0.87263	0.14523	0.10540	0.12215	|	[4] <= [16, 24, 33, 36], direct
4	4	1104	5023	785	|	0.91258	0.71105	0.15628	0.25624	|	0.90696	0.44565	0.10401	0.16866	|	[4] <= [16, 24, 33, 36], -iterate/-dimlex
